Date,USD,EUR,GBP,INR,AED,CNY
2003-10-07,376.1,319.53,225.51,17044.84,1381.34,3112.98
2003-10-08,375.25,317.73,226.03,17032.6,1378.22,3105.98
2003-10-09,370.6,315.79,222.84,16765.93,1361.16,3067.49
2003-10-10,372.3,315.39,223.38,16891.24,1367.44,3081.53
2003-10-13,370.25,317.08,222.27,16813.05,1359.85,3064.48
2003-10-14,373.95,319.66,224.33,17072.68,1373.44,3095.07
2003-10-15,373.5,320.96,223.94,17065.21,1371.81,3091.35
2003-10-16,373.4,319.31,222.15,16918.75,1371.42,3090.48
2003-10-17,370.5,318.46,221.58,16787.35,1360.87,3066.48
2003-10-20,373.8,320.47,223,16936.87,1372.91,3093.79
2003-10-21,378.2,323.65,225.58,17138.13,1389.07,3130.17
2003-10-22,384.75,326.41,227.75,17431.1,1413.15,3184.42
2003-10-23,384.5,326.18,227.17,17421.69,1412.21,3182.35
2003-10-24,388.25,328.37,228.69,17593.54,1425.96,3213.47
2003-10-27,386,327.85,227.55,17522.47,1417.74,3194.81
2003-10-28,384.4,328.91,226.86,17413.31,1411.86,3181.52
2003-10-29,385.4,329.63,226.58,17468.25,1415.55,3189.8
2003-10-30,386.5,330.71,227.25,17508.45,1419.56,3198.94
2003-10-31,386.25,332.26,227.61,17504.85,1418.62,3196.84
2003-11-03,383.25,334.07,227.99,17365.06,1407.64,3172.01
2003-11-04,377.9,328.58,225.17,17122.64,1387.99,3127.76
2003-11-05,378.75,329.76,225.1,17153.59,1391.07,3134.8
2003-11-06,380.25,332.59,227.57,17227.22,1396.6,3147.29
2003-11-07,378.95,330.27,227.03,17155.06,1391.84,3136.57
2003-11-10,383.5,333.32,229.32,17370.63,1408.56,3174.23
2003-11-11,387.8,336.51,232.77,17563.45,1424.35,3209.78
2003-11-12,389.7,334.92,232.48,17665.09,1431.33,3225.55
2003-11-13,395.4,337.78,234.5,17933.36,1452.26,3272.72
2003-11-14,396.7,337.06,235.34,18018.11,1457.08,3283.49
2003-11-17,393.7,333.98,232.94,17913.35,1446.02,3258.61
2003-11-18,393.9,331.19,231.81,17973.65,1446.72,3260.19
2003-11-19,395.15,331.4,232.53,18028.71,1451.39,3270.54
2003-11-20,394.3,330.87,231.42,18033.3,1448.24,3263.58
2003-11-21,395.5,331.48,232.02,18094.13,1452.63,3273.55
2003-11-24,391.9,332.85,231.15,17972.52,1439.39,3243.79
2003-11-25,391.75,332.16,230.83,17991.11,1438.86,3242.51
2003-11-26,396,332.15,231.75,18168.48,1454.55,3277.77
2003-11-27,395.45,332.35,230.68,18149.17,1452.41,3273.22
2003-11-28,398.35,332.32,231.62,18232.47,1463.06,3297.14
2003-12-01,400.25,334.59,232.47,18289.42,1470.04,3312.95
2003-12-02,401.35,332.09,232.14,18317.61,1474.1,3322.05
2003-12-03,401.8,331.86,232.53,18332.12,1475.77,3325.74
2003-12-04,402.25,333.51,233.89,18340.58,1477.42,3329.42
2003-12-05,402.4,331.44,233.17,18347.42,1477.95,3330.62
2003-12-08,406.15,332.43,234.41,18481.85,1491.71,3361.74
2003-12-09,407.75,334.14,234.13,18560.78,1497.58,3374.99
2003-12-10,410,335.01,234.8,18661.15,1505.87,3393.57
2003-12-11,404.1,332.74,231.96,18400.68,1484.22,3344.77
2003-12-12,407.1,332,233.15,18533.22,1495.24,3369.61
2003-12-15,407.5,331.5,233.32,18555.51,1496.71,3372.96
2003-12-16,408,330.83,233.16,18576.24,1498.54,3377.06
2003-12-17,408.25,329.74,231.72,18579.46,1499.46,3379.04
2003-12-18,407.5,329.33,230.6,18541.25,1496.71,3372.84
2003-12-19,409.75,331.7,232.43,18647.72,1504.93,3391.5
2003-12-22,410.45,330.45,232.97,18689.83,1507.62,3397.25
2003-12-23,409.25,329.52,231.73,18610.64,1503.15,3387.32
2003-12-24,409.25,328.6,230.72,18641.33,1503.2,3387.36
2003-12-25,409.25,328.6,230.72,18641.33,1503.2,3387.36
2003-12-26,409.25,328.73,230.47,18651.57,1503.15,3387.28
2003-12-29,412,330.04,232.63,18799.56,1513.23,3410.08
2003-12-30,416.25,332.19,233.8,18960.18,1528.84,3445.18
2003-12-31,416.25,330,232.52,18991.41,1528.89,3445.18
2004-01-01,416.25,330,232.52,18991.41,1528.89,3445.18
2004-01-02,415.25,329.9,232.16,18947.85,1525.25,3436.98
2004-01-05,420.6,331.93,232.83,19196.18,1544.88,3481.3
2004-01-06,424.4,332.93,232.94,19359,1558.86,3512.8
2004-01-07,421.75,332.26,231.65,19204.38,1549.13,3490.91
2004-01-08,421,330.92,230.19,19155.5,1546.33,3484.7
2004-01-09,423.35,329.58,229.25,19237.01,1554.96,3504.07
2004-01-12,425.25,332.19,229.82,19319.1,1561.94,3519.79
2004-01-13,425.5,332.8,230.08,19315.57,1562.9,3521.78
2004-01-14,419.5,330.74,228.21,19049.49,1540.82,3472.12
2004-01-15,412.5,327.3,226.39,18735.75,1515.11,3414.14
2004-01-16,408.4,329.51,226.71,18537.27,1500.05,3380.2
2004-01-19,406.6,328.57,227.77,18467.76,1493.46,3365.26
2004-01-20,409.25,325.59,225.21,18573.81,1503.18,3387.44
2004-01-21,407.6,322.85,222.54,18500.96,1497.15,3373.83
2004-01-22,409.25,322.08,222.02,18569.72,1503.18,3387.48
2004-01-23,409,322.48,223.12,18539.96,1502.26,3385.42
2004-01-26,408.2,324.96,224.28,18491.45,1499.32,3378.79
2004-01-27,405.7,321.74,222.81,18380.23,1490.14,3358.1
2004-01-28,411,326.5,224.51,18622.41,1509.64,3401.97
2004-01-29,405.7,327.93,223.75,18380.23,1490.14,3358.02
2004-01-30,399.75,321.78,219.61,18106.68,1468.32,3308.65
2004-02-02,398.35,320.19,218.99,18037.28,1463.14,3297.14
2004-02-03,401.45,319.71,218.46,18175.64,1474.53,3322.88
2004-02-04,399.25,318.95,218.34,18066.06,1466.48,3304.75
2004-02-05,399.55,317.07,217.34,18071.64,1467.59,3307.19
2004-02-06,404.25,317.98,218.82,18294.33,1484.85,3346.1
2004-02-09,405.95,320.21,218.58,18348.94,1491.07,3360.17
2004-02-10,408.55,321.88,219.13,18448.07,1500.6,3381.65
2004-02-11,405.75,320.13,217.27,18337.87,1490.32,3358.43
2004-02-12,411.6,320.99,217.61,18610.49,1511.85,3406.98
2004-02-13,416,325.27,220.34,18799.03,1527.97,3443.23
2004-02-16,411.7,322.04,217.87,18621.19,1512.21,3407.72
2004-02-17,414.5,323.27,217.97,18749.9,1522.5,3430.82
2004-02-18,414.5,323.16,217.6,18766.49,1522.48,3430.82
2004-02-19,409.8,323.26,216.88,18539.34,1505.19,3391.99
2004-02-20,405.25,322.36,216.73,18317.3,1488.52,3354.34
2004-02-23,399.5,318.09,213.95,18091.35,1467.38,3306.78
2004-02-24,402.25,317.48,213.25,18193.77,1477.4,3329.46
2004-02-25,400.25,319.1,212.6,18091.3,1470.14,3312.87
2004-02-26,393.25,316.64,211.55,17788.66,1444.47,3254.93
2004-02-27,395.85,318.59,213.3,17906.26,1454.02,3276.41
2004-03-01,400,321.41,214.01,18080,1469.18,3310.72
2004-03-02,395.75,321.79,214.12,17893.83,1453.61,3275.54
2004-03-03,390.5,321.85,214.1,17656.46,1434.33,3232.09
2004-03-04,392,321.68,215.09,17745.84,1439.87,3244.58
2004-03-05,399.25,321.43,216.07,18074.04,1466.35,3304.67
2004-03-08,399.85,323.63,216.73,18083.21,1468.63,3309.64
2004-03-09,401.5,323.56,218.4,18151.81,1474.73,3323.26
2004-03-10,400.25,327.43,222.15,18095.3,1470.14,3312.87
2004-03-11,398.45,325.27,221.5,18043.8,1463.53,3298.05
2004-03-12,398,326.48,222.01,17995.57,1461.75,3294.29
2004-03-15,398.1,325.66,221.79,17998.09,1462.2,3295.19
2004-03-16,402.5,326.1,221.38,18195.01,1478.4,3331.61
2004-03-17,402.75,330.26,222.41,18208.32,1479.32,3333.72
2004-03-18,410.75,331.87,224.05,18570,1508.66,3399.98
2004-03-19,412,333.93,224.52,18601.8,1513.32,3410.25
2004-03-22,417.65,337.49,226.09,18832.88,1534.05,3457.05
2004-03-23,416.25,338.37,225.3,18654.24,1528.91,3445.47
2004-03-24,415.25,340.02,226.31,18574.13,1525.23,3437.11
2004-03-25,416.1,341.78,229.63,18610.06,1528.36,3444.1
2004-03-26,421.5,348.39,232.76,18727.24,1548.15,3488.76
2004-03-29,421.25,346.67,231.63,18541.32,1547.27,3486.77
2004-03-30,420,344.79,229.92,18482.1,1542.66,3476.34
2004-03-31,423.7,344.78,230.54,18397.05,1556.27,3506.96
2004-04-01,427.25,345.52,230.03,18521.28,1569.18,3536.26
2004-04-02,419,344.79,228.74,18310.3,1538.97,3468.06
2004-04-05,417.7,347.69,230.05,18228.43,1534.23,3457.26
2004-04-06,418.5,347.01,228.38,18271.71,1537.17,3463.88
2004-04-07,419,344.32,227.48,18218.12,1538.97,3468.02
2004-04-08,419.5,346.57,228.6,18292.3,1540.84,3472.16
2004-04-09,419.5,346.57,228.6,18292.3,1540.84,3472.16
2004-04-12,419.5,347.54,228.6,18294.39,1540.87,3472.24
2004-04-13,407.9,342.5,224.84,17831.34,1498.22,3376.23
2004-04-14,397.75,333.58,222.66,17405.54,1460.92,3292.26
2004-04-15,398.25,333.72,223.58,17503.09,1462.81,3296.35
2004-04-16,400.85,333.18,222.31,17557.22,1472.32,3317.79
2004-04-19,403.1,335.08,222.79,17677.94,1480.63,3336.42
2004-04-20,396.85,333.03,221.3,17444.52,1457.65,3284.65
2004-04-21,392.75,330.78,221.54,17286.89,1442.61,3250.71
2004-04-22,392.3,330.66,221.93,17325.92,1440.96,3247.03
2004-04-23,394.5,333.62,223.3,17381.67,1449,3265.24
2004-04-26,397,334.89,222.25,17487.85,1458.18,3285.89
2004-04-27,396.25,332.89,221.4,17508.31,1455.43,3279.72
2004-04-28,392.25,331.19,221.02,17308.03,1440.73,3246.57
2004-04-29,386,323.22,217.26,17119.1,1417.82,3194.88
2004-04-30,388.5,324.09,219.08,17276.59,1426.96,3215.65
2004-05-03,388.5,324.98,218.92,17416.45,1426.96,3215.65
2004-05-04,391.25,323.74,218.08,17467.35,1437.1,3238.42
2004-05-05,392.55,323.71,219.41,17484.17,1441.86,3249.17
2004-05-06,387.5,320.84,215.96,17294.12,1423.27,3207.38
2004-05-07,380.8,319.74,213.2,16991.29,1398.7,3151.92
2004-05-10,375,316.3,211.08,16837.5,1377.37,3103.84
2004-05-11,375.25,317.83,213.69,17008.21,1378.33,3106.06
2004-05-12,382.2,321.24,215.31,17332.76,1403.82,3163.58
2004-05-13,375.15,316.92,212.77,16969.9,1377.96,3105.19
2004-05-14,376.5,317.57,213.95,17149.57,1382.92,3116.4
2004-05-17,382.95,319.19,216.68,17426.13,1406.61,3169.75
2004-05-18,377.7,315.79,213.39,17158.91,1387.29,3126.22
2004-05-19,380.75,316.41,213.6,17187.05,1398.51,3151.43
2004-05-20,379.5,318.2,214.24,17164.78,1393.94,3141.2
2004-05-21,385.3,320.6,215.19,17427.11,1415.21,3189.2
2004-05-24,384,321,214.36,17387.52,1410.47,3178.37
2004-05-25,388.9,321.31,214.78,17621.05,1428.47,3218.89
2004-05-26,389.65,322.22,214.75,17671.4,1431.18,3225.09
2004-05-27,393.6,320.95,214.47,17861.56,1445.69,3257.67
2004-05-28,393.25,322.03,214.49,17849.62,1444.45,3254.89
2004-05-31,393.25,322.03,214.49,17849.62,1444.45,3254.89
2004-06-01,397.2,325,216.18,18036.85,1458.92,3287.5
2004-06-02,394.85,321.71,214.21,17904.46,1450.28,3268.05
2004-06-03,390.35,318.82,211.94,17632.1,1433.79,3230.73
2004-06-04,388.3,317.23,211.37,17518.14,1426.26,3213.8
2004-06-07,393.6,319.75,214.38,17737.57,1445.69,3257.75
2004-06-08,392.35,319.88,213.77,17651.82,1441.14,3247.36
2004-06-09,386.85,319.94,211.65,17377.29,1420.94,3201.84
2004-06-10,384.95,318.34,210.33,17340.07,1413.92,3186.11
2004-06-11,384.85,320.43,211.73,17345.18,1413.55,3185.21
2004-06-14,385.1,318.67,211.88,17454.65,1414.47,3187.28
2004-06-15,386.5,320.02,212.45,17527.77,1419.61,3198.91
2004-06-16,385.25,320.79,210.84,17459.53,1415.06,3188.52
2004-06-17,386.1,320.81,210.63,17548.24,1418.18,3195.56
2004-06-18,395.1,325.84,214.93,18020.5,1451.2,3270.04
2004-06-21,395.25,326.83,216,18130.12,1451.75,3271.29
2004-06-22,395.75,327.3,217.4,18283.65,1453.59,3275.58
2004-06-23,393.9,325.79,216.51,17991.37,1446.83,3260.23
2004-06-24,400,328.47,219.66,18330,1469.2,3310.6
2004-06-25,401.5,330.79,220.45,18374.65,1474.71,3323.09
2004-06-28,404.25,331.61,221.03,18532.84,1484.85,3345.82
2004-06-29,394.4,325.51,218.15,18142.4,1448.67,3264.29
2004-06-30,395.8,325.32,218.25,18196.89,1453.81,3275.84
2004-07-01,394.8,324.74,217.48,18101.57,1450.1,3267.72
2004-07-02,397.75,323.36,217.62,18177.17,1460.94,3292.02
2004-07-05,398.25,324.51,217.86,18239.85,1462.81,3296.2
2004-07-06,394.5,321.45,214.45,18147,1449,3265.2
2004-07-07,399.65,323.28,215.55,18311.96,1467.91,3307.82
2004-07-08,405.35,326.88,218.2,18534.62,1488.85,3355.04
2004-07-09,406.5,328.11,219.31,18546.56,1493.11,3364.56
2004-07-12,406.35,327.53,218.03,18551.9,1492.56,3363.28
2004-07-13,400.9,325.31,215.95,18371.24,1472.51,3318.17
2004-07-14,403.8,325.92,217.57,18544.5,1483.2,3342.13
2004-07-15,403.15,325.87,217.58,18556.99,1480.79,3336.75
2004-07-16,406.3,326.46,216.91,18649.16,1492.34,3362.74
2004-07-19,406.35,327.11,217.17,18718.5,1492.52,3363.2
2004-07-20,400,323.17,215.78,18424,1469.24,3310.6
2004-07-21,398.5,325.98,217.1,18362.87,1463.69,3298.23
2004-07-22,397.75,324.13,215.3,18395.94,1460.96,3291.98
2004-07-23,391.5,323.09,213.57,18126.45,1438.02,3240.25
2004-07-26,390.75,321.57,212.29,18083.91,1435.24,3234.08
2004-07-27,389.85,323.06,213.68,18011.06,1431.92,3226.71
2004-07-28,387.3,321.69,212.52,17912.62,1422.53,3205.64
2004-07-29,387.3,320.88,213.25,17970.71,1422.59,3205.64
2004-07-30,391.4,325.1,215.24,18151.17,1437.63,3239.62
2004-08-02,391.5,325.29,214.35,18128.4,1437.98,3240.45
2004-08-03,390.95,324.1,214.45,18110.76,1436,3235.89
2004-08-04,391.5,324.75,214.61,18140.15,1437.98,3240.25
2004-08-05,390.85,324.45,214.5,18123.71,1435.63,3234.87
2004-08-06,399,325.51,216.36,18475.69,1465.57,3302.52
2004-08-09,399,325.54,216.95,18507.61,1465.57,3302.48
2004-08-10,399.5,324.41,217.23,18516.82,1467.36,3306.7
2004-08-11,393.85,322.71,215.49,18227.37,1446.61,3259.7
2004-08-12,394.15,322.27,216.35,18201.84,1447.71,3262.18
2004-08-13,396.75,321.19,215.35,18353.65,1457.26,3283.82
2004-08-16,401.65,325.39,218.25,18610.44,1475.3,3324.42
2004-08-17,401.3,325.48,219.5,18584.19,1473.97,3321.36
2004-08-18,402.45,327.39,220.81,18647.52,1478.24,3330.96
2004-08-19,406.5,328.92,221.85,18800.63,1493.11,3364.48
2004-08-20,410.55,333.09,225.44,18977.66,1507.97,3398
2004-08-23,410.6,336.35,226.22,18992.29,1508.15,3398.33
2004-08-24,406.2,335.11,226.24,18788.77,1491.79,3361.91
2004-08-25,406,335.63,225.67,18812.01,1491.24,3360.3
2004-08-26,406.05,335.83,226.26,18800.1,1491.46,3360.75
2004-08-27,405.1,336.56,225.78,18741.94,1487.93,3352.81
2004-08-30,405.1,336.41,225.84,18774.35,1487.93,3352.97
2004-08-31,407.25,335.1,226.38,18874,1495.83,3370.6
2004-09-01,407.65,334.95,227.29,18876.23,1497.3,3374
2004-09-02,406.1,334.09,226.95,18796.33,1491.6,3361.17
2004-09-03,401.15,332.81,225.89,18575.24,1473.46,3320.16
2004-09-06,401.6,332.52,225.67,18610.14,1475.06,3323.84
2004-09-07,398.1,329.62,224.62,18445.95,1462.26,3294.91
2004-09-08,396.3,326.78,222.19,18348.68,1455.61,3279.98
2004-09-09,398.7,327.7,223.56,18441.86,1464.42,3299.96
2004-09-10,401.35,326.39,222.9,18548.38,1474.16,3321.81
2004-09-13,399.3,326.11,222.36,18423.69,1466.63,3304.84
2004-09-14,405.25,329.97,225.13,18588.82,1488.48,3354.13
2004-09-15,404.45,332.98,227.72,18517.74,1485.58,3347.55
2004-09-16,403.4,332.33,225.45,18473.7,1481.69,3338.78
2004-09-17,405.7,333.51,226.58,18585.11,1490.14,3357.78
2004-09-20,404.3,332.83,226.75,18535.12,1485.03,3346.19
2004-09-21,408.5,333.32,227.9,18713.38,1500.42,3380.95
2004-09-22,405.35,331.21,226.14,18573.13,1488.89,3354.88
2004-09-23,411.5,334.65,228.73,18863.16,1511.44,3405.78
2004-09-24,407.85,332.46,226.25,18701.95,1498.03,3375.57
2004-09-27,409.2,332.72,226.49,18804.78,1502.99,3386.74
2004-09-28,411.7,334.38,227.25,18999.95,1512.21,3407.48
2004-09-29,412.95,335.34,229.45,18977.11,1516.76,3417.78
2004-09-30,415.65,334.66,229.7,19119.9,1526.68,3440.13
2004-10-01,418.1,337.33,232.77,19161.51,1535.72,3460.4
2004-10-04,412.55,336.47,231.36,18915.4,1515.34,3414.47
2004-10-05,415.4,337.55,233.14,19044,1525.81,3438.06
2004-10-06,418.45,340.11,235.14,19179.65,1537.01,3463.3
2004-10-07,418.1,340.32,234.62,19167.78,1535.72,3460.4
2004-10-08,421.75,339.7,235.08,19290.84,1549.09,3490.7
2004-10-11,421.7,340.62,234.87,19305.42,1548.95,3490.2
2004-10-12,414.7,336.94,232.06,18993.25,1523.13,3432.26
2004-10-13,411.25,335.26,230.05,18835.25,1510.56,3403.75
2004-10-14,415.35,335.14,231.3,19033.41,1525.62,3437.64
2004-10-15,420.4,336.82,232.86,19252.21,1544.13,3479.44
2004-10-18,419.1,334.78,232.77,19198.96,1539.35,3468.68
2004-10-19,419.35,335.01,232.38,19195.74,1540.29,3470.71
2004-10-20,423.6,336.07,233.61,19369.1,1555.88,3505.88
2004-10-21,422.5,335.12,231.2,19314.59,1551.88,3496.78
2004-10-22,422.8,334.72,231.49,19321.95,1552.94,3499.3
2004-10-25,429.15,335.92,233.37,19579.96,1576.27,3551.99
2004-10-26,427.5,334.65,232.66,19513.23,1570.23,3538.2
2004-10-27,428.25,335.34,233.14,19528.2,1572.96,3544.41
2004-10-28,424.2,333.08,231.78,19311.7,1558.13,3510.85
2004-10-29,425.55,334.54,232.25,19305.06,1563.04,3522.11
2004-11-01,428.85,336.48,233.92,19459.06,1575.04,3549.38
2004-11-02,424.2,334.03,230.83,19303.21,1558.09,3510.85
2004-11-03,423.5,330.85,229.18,19190.9,1555.47,3505.1
2004-11-04,430.5,334.17,233.66,19430.62,1581.08,3563.03
2004-11-05,431,333.81,233.19,19463.96,1583.08,3567.13
2004-11-08,431.9,333.5,232.48,19474.37,1586.37,3574.62
2004-11-09,433.65,335.81,233.57,19570.62,1592.67,3589.06
2004-11-10,433.4,335.54,234.78,19546.33,1591.75,3587.03
2004-11-11,433.8,336.41,235.49,19586.06,1593.22,3590.34
2004-11-12,436.05,337.17,235.72,19648.4,1601.59,3608.97
2004-11-15,437.6,338.16,236.62,19678.86,1607.24,3621.8
2004-11-16,439.4,338.59,237.12,19770.8,1613.81,3636.69
2004-11-17,443.45,340.47,238.91,19957.46,1628.68,3670.21
2004-11-18,442,340.3,238.76,19905.46,1623.36,3658.21
2004-11-19,445.6,341.23,239.8,20054.22,1636.6,3687.96
2004-11-22,447.8,343.34,241.07,20153.23,1644.68,3706.21
2004-11-23,448.15,342.4,239.54,20186.91,1645.92,3709.07
2004-11-24,448.6,340.89,238.53,20198.21,1647.59,3712.84
2004-11-25,451.15,340.76,238.86,20310.76,1656.94,3733.9
2004-11-26,451,340.12,238.16,20279.21,1656.3,3732.66
2004-11-29,451.25,339.66,238.25,20173.13,1657.22,3734.77
2004-11-30,453.4,341.15,237.2,20171.76,1665.16,3752.56
2004-12-01,452.85,340.35,234.89,20047.66,1663.34,3747.92
2004-12-02,454.2,342.29,236.09,20002.96,1668.34,3759.14
2004-12-03,448.65,335.55,231.59,19767.51,1647.82,3713.3
2004-12-06,453.05,337.43,233.45,19725.79,1663.87,3749.67
2004-12-07,451.8,336.47,232.68,19732.35,1659.23,3739.32
2004-12-08,436.9,329.31,226.71,19197.38,1604.51,3615.96
2004-12-09,437.1,329.7,228.1,19295.77,1605.25,3617.61
2004-12-10,434,328.23,226.8,19365.08,1593.91,3591.96
2004-12-13,435.1,327.2,226.54,19220.53,1598.06,3601.06
2004-12-14,437.1,329.05,227.27,19265.17,1605.45,3617.61
2004-12-15,439,327.09,225.82,19272.1,1612.38,3633.38
2004-12-16,439.5,330.79,227.27,19219.33,1614.31,3637.52
2004-12-17,438.9,331.15,226.76,19274.29,1612.01,3632.55
2004-12-20,442.45,330,227.02,19390.37,1624.94,3661.89
2004-12-21,440.95,329.94,228.95,19280.53,1619.43,3649.52
2004-12-22,441,329.45,230.54,19324.62,1619.62,3649.89
2004-12-23,441.1,326.68,229.83,19298.12,1619.94,3650.72
2004-12-24,441.1,325.84,228.98,19313.55,1619.96,3650.76
2004-12-27,441.1,323.81,228.09,19315.76,1619.94,3650.76
2004-12-28,441.1,324.28,228.65,19269.45,1619.98,3650.67
2004-12-29,440.25,324.06,229.81,19236.72,1616.93,3643.68
2004-12-30,435.6,319.59,226.73,19013.93,1599.89,3605.2
2004-12-31,435.6,320.47,226.89,18935.52,1599.87,3605.24
2005-01-03,435.6,323.6,228.88,18911.56,1599.78,3605.24
2005-01-04,427.75,321.8,227.12,18587.87,1570.91,3540.27
2005-01-05,426,320.87,225.66,18616.2,1564.48,3525.75
2005-01-06,424.35,322.16,226.3,18588.64,1558.47,3512.13
2005-01-07,422.2,323.59,226.04,18443.8,1550.53,3494.34
2005-01-10,420,320.72,224.02,18427.5,1542.49,3476.09
2005-01-11,421.35,320.41,224.49,18396.13,1547.45,3487.3
2005-01-12,426.6,321.1,225.34,18625.34,1566.73,3530.75
2005-01-13,423.6,320.85,225.24,18479.54,1555.67,3505.88
2005-01-14,422.5,322.65,226.14,18425.22,1551.67,3496.82
2005-01-17,422.25,322.73,227.09,18410.1,1550.71,3494.71
2005-01-18,421.75,323.84,225.92,18424.15,1548.88,3490.53
2005-01-19,424.95,326.04,226.45,18536.31,1560.63,3517.06
2005-01-20,422.9,326.51,226.1,18516.67,1553.14,3500.13
2005-01-21,423.3,325.65,226.46,18498.2,1554.57,3503.4
2005-01-24,427.35,327.63,227.82,18655.96,1569.48,3536.92
2005-01-25,424.5,327.63,227.66,18588.85,1559.02,3513.37
2005-01-26,425.8,325.75,226.31,18615.96,1563.75,3524.13
2005-01-27,424.5,325.57,225.02,18540.03,1558.98,3513.37
2005-01-28,426.8,328.07,226.66,18655.42,1567.42,3532.41
2005-01-31,422.15,323.85,223.82,18428.95,1550.35,3493.88
2005-02-01,420.9,323.61,223.92,18393.32,1545.8,3483.58
2005-02-02,421.6,323.47,223.7,18297.43,1548.37,3489.37
2005-02-03,416.5,321.51,221.6,18067.77,1529.64,3447.16
2005-02-04,415.9,321.34,220.58,18050.05,1527.39,3442.2
2005-02-07,414.4,322.96,222.13,18005.67,1521.93,3429.74
2005-02-08,411.1,321.94,221.49,17952.73,1509.89,3402.47
2005-02-09,411.15,321.47,221.31,17967.25,1509.95,3402.88
2005-02-10,415.5,322.28,222.08,18190.59,1526.09,3438.89
2005-02-11,418.85,325.28,224.55,18320.49,1538.37,3466.61
2005-02-14,424.2,327.2,224.83,18503.6,1557.92,3510.89
2005-02-15,424.4,327.28,224.92,18584.47,1558.82,3512.55
2005-02-16,423.1,325.85,225.2,18500.04,1554.05,3501.79
2005-02-17,426.25,326.27,225.45,18668.47,1565.62,3527.86
2005-02-18,427.1,326.89,225.45,18698.43,1568.78,3534.85
2005-02-21,427.15,326.78,225.16,18711.3,1568.94,3535.26
2005-02-22,432.85,327.38,227.13,18911.2,1589.86,3582.48
2005-02-23,432.6,327.89,226.98,18906.77,1588.92,3580.41
2005-02-24,433.75,328.49,227.4,18941.86,1593.12,3589.93
2005-02-25,434.25,329.21,226.73,18972.38,1594.96,3594.07
2005-02-28,435.45,328.06,226.13,18985.61,1599.49,3604
2005-03-01,433.45,328.73,225.76,18941.76,1592.06,3587.41
2005-03-02,431.75,329.2,226.04,18854.52,1585.77,3573.38
2005-03-03,430.2,327.71,225.43,18799.74,1580.08,3560.55
2005-03-04,433.45,327.27,225.08,18943.92,1592.04,3587.41
2005-03-07,433,328.27,226.25,18904.78,1590.37,3583.72
2005-03-08,437.25,327.64,226.43,19090.33,1606.02,3618.9
2005-03-09,439.5,328.95,228.76,19177.58,1614.17,3637.52
2005-03-10,440.9,328.8,229.21,19190.17,1619.43,3649.11
2005-03-11,443.7,329.64,230.28,19294.29,1629.71,3672.28
2005-03-14,441.95,330.54,231.18,19233.66,1623.28,3657.8
2005-03-15,440.65,331,230.01,19201.32,1618.48,3647.04
2005-03-16,443,329.87,229.74,19294.86,1627.09,3666.45
2005-03-17,438.6,327.81,228,19122.95,1610.93,3630.07
2005-03-18,437.15,328.99,228.21,19082.68,1605.65,3618.03
2005-03-21,432.7,328.24,228.19,18906.82,1589.29,3581.24
2005-03-22,432.15,327.3,227.54,18880.62,1587.29,3576.69
2005-03-23,426.15,327.49,227.42,18629.14,1565.25,3527.03
