Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
07-08-2013,187.00,0.00,359.00,501.00
08-08-2013,185.00,0.00,359.00,490.00
09-08-2013,184.00,0.00,361.00,480.00
10-08-2013,188.00,0.00,360.00,469.00
11-08-2013,190.00,0.00,366.00,459.00
12-08-2013,197.00,0.00,365.00,449.00
13-08-2013,201.00,0.00,368.00,438.00
14-08-2013,210.00,0.00,380.00,428.00
15-08-2013,247.00,0.00,403.00,469.00
16-08-2013,260.00,0.00,413.00,496.00
17-08-2013,286.00,0.00,428.00,502.00
18-08-2013,295.00,0.00,436.00,507.00
19-08-2013,300.00,0.00,442.00,502.00
20-08-2013,306.00,0.00,446.00,497.00
21-08-2013,309.00,0.00,452.00,493.00
22-08-2013,311.00,0.00,460.00,488.00
23-08-2013,313.00,0.00,469.00,483.00
24-08-2013,315.00,0.00,477.00,479.00
25-08-2013,315.00,0.00,489.00,477.00
26-08-2013,315.00,0.00,499.00,472.00
27-08-2013,315.00,0.00,511.00,467.00
28-08-2013,310.00,0.00,521.00,463.00
29-08-2013,300.00,0.00,532.00,457.00
30-08-2013,317.00,0.00,553.00,453.00
31-08-2013,312.00,0.00,565.00,449.00
01-09-2013,307.00,0.00,575.00,445.00
02-09-2013,301.00,0.00,585.00,441.00
03-09-2013,298.00,0.00,595.00,437.00
04-09-2013,322.00,0.00,614.00,493.00
05-09-2013,327.00,0.00,624.00,519.00
06-09-2013,322.00,0.00,636.00,519.00
07-09-2013,315.00,0.00,646.00,515.00
08-09-2013,307.00,0.00,655.00,513.00
09-09-2013,298.00,0.00,667.00,513.00
10-09-2013,289.00,0.00,677.00,511.00
11-09-2013,319.00,0.00,692.00,569.00
12-09-2013,357.00,0.00,713.00,656.00
13-09-2013,380.00,0.00,773.00,724.00
14-09-2013,402.00,0.00,789.00,743.00
15-09-2013,411.00,0.00,799.00,743.00
16-09-2013,409.00,0.00,815.00,740.00
17-09-2013,404.00,0.00,825.00,735.00
18-09-2013,398.00,0.00,836.00,733.00
19-09-2013,402.00,0.00,849.00,729.00
20-09-2013,400.00,0.00,860.00,724.00
21-09-2013,395.00,0.00,870.00,718.00
22-09-2013,395.00,0.00,881.00,713.00
23-09-2013,389.00,0.00,891.00,707.00
24-09-2013,378.00,0.00,901.00,702.00
25-09-2013,367.00,0.00,911.00,697.00
26-09-2013,359.00,0.00,922.00,693.00
27-09-2013,351.00,0.00,932.00,688.00
28-09-2013,348.00,0.00,944.00,683.00
29-09-2013,343.00,0.00,954.00,678.00
30-09-2013,334.00,0.00,966.00,673.00
01-10-2013,329.00,0.00,976.00,668.00
02-10-2013,319.00,0.00,990.00,663.00
03-10-2013,309.00,0.00,1000.00,658.00
04-10-2013,308.00,0.00,1029.00,653.00
05-10-2013,297.00,0.00,1039.00,648.00
06-10-2013,285.00,0.00,1049.00,643.00
07-10-2013,273.00,0.00,1059.00,638.00
08-10-2013,263.00,26.00,1071.00,633.00
09-10-2013,251.00,26.00,1077.00,628.00
10-10-2013,259.00,26.00,1081.00,623.00
11-10-2013,257.00,30.00,1087.00,630.00
12-10-2013,251.00,32.00,1092.00,626.00
13-10-2013,240.00,34.00,1096.00,622.00
14-10-2013,230.00,36.00,1100.00,617.00
15-10-2013,220.00,51.00,1105.00,613.00
16-10-2013,209.00,55.00,1111.00,608.00
17-10-2013,202.00,55.00,1113.00,603.00
18-10-2013,197.00,55.00,1115.00,597.00
19-10-2013,188.00,55.00,1117.00,593.00
20-10-2013,188.00,59.00,1125.00,626.00
21-10-2013,200.00,66.00,1137.00,721.00
22-10-2013,225.00,75.00,1190.00,749.00
23-10-2013,239.00,85.00,1214.00,753.00
24-10-2013,249.00,92.00,1221.00,753.00
25-10-2013,251.00,96.00,1228.00,753.00
26-10-2013,298.00,102.00,1245.00,765.00
27-10-2013,337.00,115.00,1262.00,765.00
28-10-2013,384.00,123.00,1266.00,761.00
29-10-2013,428.00,129.00,1281.00,759.00
30-10-2013,452.00,133.00,1302.00,756.00
31-10-2013,455.00,136.00,1317.00,752.00
01-11-2013,457.00,142.00,1332.00,749.00
02-11-2013,454.00,145.00,1347.00,745.00
03-11-2013,445.00,150.00,1373.00,740.00
04-11-2013,434.00,155.00,1396.00,749.00
05-11-2013,683.00,173.00,1938.00,990.00
06-11-2013,413.00,161.00,1418.00,751.00
07-11-2013,402.00,163.00,1428.00,747.00
08-11-2013,392.00,163.00,1437.00,743.00
09-11-2013,382.00,163.00,1448.00,739.00
10-11-2013,374.00,163.00,1457.00,735.00
11-11-2013,364.00,162.00,1465.00,731.00
12-11-2013,357.00,162.00,1470.00,726.00
13-11-2013,349.00,162.00,1476.00,722.00
14-11-2013,341.00,161.00,1485.00,717.00
15-11-2013,334.00,161.00,1491.00,713.00
16-11-2013,322.00,161.00,1497.00,713.00
17-11-2013,376.00,163.00,1520.00,816.00
18-11-2013,550.00,165.00,1570.00,868.00
19-11-2013,653.00,165.00,1599.00,962.00
20-11-2013,709.00,165.00,1627.00,994.00
21-11-2013,729.00,165.00,1647.00,999.00
22-11-2013,733.00,165.00,1666.00,999.00
23-11-2013,730.00,165.00,1687.00,993.00
24-11-2013,725.00,168.00,1708.00,988.00
25-11-2013,747.00,171.00,1729.00,984.00
26-11-2013,757.00,171.00,1749.00,976.00
27-11-2013,764.00,171.00,1769.00,972.00
28-11-2013,770.00,171.00,1789.00,968.00
29-11-2013,763.00,171.00,1810.00,964.00
30-11-2013,753.00,170.00,1828.00,960.00
01-12-2013,747.00,170.00,1850.00,956.00
02-12-2013,737.00,173.00,1878.00,951.00
03-12-2013,724.00,173.00,1899.00,975.00
04-12-2013,705.00,173.00,1918.00,985.00
05-12-2013,683.00,173.00,1938.00,990.00
06-12-2013,664.00,173.00,1957.00,984.00
07-12-2013,644.00,173.00,1977.00,978.00
08-12-2013,623.00,173.00,1992.00,972.00
09-12-2013,601.00,173.00,2006.00,966.00
10-12-2013,575.00,173.00,2021.00,959.00
11-12-2013,550.00,173.00,2039.00,953.00
12-12-2013,530.00,173.00,2051.00,947.00
13-12-2013,515.00,173.00,2061.00,954.00
14-12-2013,493.00,173.00,2075.00,954.00
15-12-2013,470.00,173.00,2089.00,948.00
16-12-2013,449.00,173.00,2101.00,942.00
17-12-2013,427.00,173.00,2113.00,936.00
18-12-2013,405.00,173.00,2124.00,930.00
19-12-2013,381.00,173.00,2131.00,925.00
20-12-2013,359.00,173.00,2138.00,920.00
21-12-2013,335.00,173.00,2146.00,916.00
22-12-2013,311.00,172.00,2150.00,912.00
23-12-2013,287.00,172.00,2155.00,909.00
24-12-2013,270.00,172.00,2159.00,906.00
25-12-2013,251.00,172.00,2162.00,902.00
26-12-2013,232.00,172.00,2164.00,898.00
27-12-2013,214.00,172.00,2166.00,894.00
28-12-2013,199.00,171.00,2167.00,890.00
29-12-2013,184.00,171.00,2167.00,887.00
30-12-2013,172.00,171.00,2167.00,883.00
31-12-2013,160.00,171.00,2167.00,879.00
01-01-2014,147.00,170.00,2166.00,874.00
02-01-2014,138.00,169.00,2160.00,870.00
03-01-2014,129.00,169.00,2153.00,865.00
04-01-2014,122.00,169.00,2148.00,860.00
05-01-2014,460.00,123.00,1627.00,938.00
06-01-2014,111.00,168.00,2134.00,847.00
07-01-2014,107.00,168.00,2125.00,842.00
08-01-2014,104.00,167.00,2118.00,836.00
09-01-2014,101.00,167.00,2110.00,832.00
10-01-2014,98.00,161.00,2104.00,828.00
11-01-2014,96.00,152.00,2104.00,823.00
12-01-2014,94.00,144.00,2104.00,819.00
13-01-2014,93.00,135.00,2101.00,815.00
14-01-2014,95.00,129.00,2097.00,810.00
15-01-2014,100.00,123.00,2090.00,805.00
16-01-2014,104.00,118.00,2085.00,800.00
17-01-2014,109.00,113.00,2078.00,796.00
18-01-2014,117.00,109.00,2071.00,791.00
19-01-2014,123.00,106.00,2063.00,786.00
20-01-2014,129.00,103.00,2058.00,781.00
21-01-2014,134.00,101.00,2051.00,776.00
22-01-2014,138.00,100.00,2045.00,771.00
23-01-2014,147.00,99.00,2037.00,765.00
24-01-2014,158.00,98.00,2030.00,760.00
25-01-2014,165.00,97.00,2023.00,755.00
26-01-2014,174.00,97.00,2018.00,750.00
27-01-2014,187.00,96.00,2013.00,745.00
28-01-2014,202.00,96.00,2009.00,740.00
29-01-2014,218.00,95.00,2004.00,735.00
30-01-2014,232.00,95.00,2001.00,730.00
31-01-2014,244.00,94.00,1997.00,724.00
01-02-2014,254.00,94.00,1994.00,719.00
02-02-2014,268.00,93.00,1991.00,714.00
03-02-2014,287.00,93.00,1989.00,708.00
04-02-2014,308.00,92.00,1987.00,703.00
05-02-2014,336.00,92.00,1987.00,698.00
06-02-2014,428.00,2.00,1501.00,1264.00
07-02-2014,415.00,91.00,1987.00,686.00
08-02-2014,454.00,90.00,1987.00,681.00
09-02-2014,484.00,90.00,1990.00,676.00
10-02-2014,515.00,89.00,1996.00,671.00
11-02-2014,545.00,89.00,2003.00,665.00
12-02-2014,565.00,88.00,2013.00,660.00
13-02-2014,566.00,87.00,2020.00,654.00
14-02-2014,568.00,87.00,2037.00,664.00
15-02-2014,574.00,86.00,2054.00,674.00
16-02-2014,583.00,85.00,2071.00,682.00
17-02-2014,593.00,85.00,2089.00,692.00
18-02-2014,598.00,84.00,2108.00,703.00
19-02-2014,598.00,84.00,2120.00,715.00
20-02-2014,592.00,83.00,2132.00,725.00
21-02-2014,586.00,83.00,2141.00,733.00
22-02-2014,580.00,82.00,2152.00,742.00
23-02-2014,575.00,82.00,2164.00,751.00
24-02-2014,570.00,81.00,2176.00,759.00
25-02-2014,559.00,80.00,2184.00,763.00
26-02-2014,549.00,80.00,2198.00,770.00
27-02-2014,540.00,79.00,2212.00,777.00
28-02-2014,533.00,79.00,2225.00,783.00
01-03-2014,526.00,79.00,2237.00,790.00
02-03-2014,515.00,79.00,2252.00,797.00
03-03-2014,506.00,78.00,2266.00,804.00
04-03-2014,506.00,78.00,2276.00,811.00
05-03-2014,506.00,78.00,2287,815
06-03-2014,506.00,77.00,2290.00,818.00
07-03-2014,496.00,77.00,2288.00,815.00
08-03-2014,483.00,77.00,2285.00,812.00
09-03-2014,468.00,77.00,2287.00,807.00
10-03-2014,452.00,76.00,2287.00,801.00
11-03-2014,433.00,76.00,2289.00,796.00
12-03-2014,396.00,76.00,2287.00,796.00
13-03-2014,366.00,75.00,2285.00,804.00
14-03-2014,342.00,75.00,2283.00,812.00
15-03-2014,318.00,75.00,2281.00,820
16-03-2014,290.00,75.00,2278.00,820
17-03-2014,270.00,74.00,2276.00,820
18-03-2014,251.00,73.00,2274.00,820.00
19-03-2014,232.00,72.00,2272.00,820.00
20-03-2014,213.00,70.00,2268.00,820.00
21-03-2014,194.00,69.00,2265.00,819.00
22-03-2014,175.00,67.00,2261.00,819.00
23-03-2014,175.00,67.00,2261.00,819.00
24-03-2014,141.00,64.00,2253.00,815.00
25-03-2014,128.00,63.00,2248.00,808.00
26-03-2014,122.00,61.00,2239.00,801.00
27-03-2014,116.00,60.00,2230.00,794.00
28-03-2014,110.00,58.00,2219.00,785.00
29-03-2014,104.00,56.00,2209.00,776.00
30-03-2014,100.00,55.00,2198.00,766.00
31-03-2014,96.00,53.00,2189.00,756.00
01-04-2014,93.00,52.00,2178.00,747.00
02-04-2014,100.00,50.00,2167.00,739.00
03-04-2014,106.00,49.00,2153.00,731.00
04-04-2014,114.00,47.00,2139.00,723.00
05-04-2014,125.00,46.00,2124.00,715.00
06-04-2014,137.00,44.00,2110.00,707.00
07-04-2014,150.00,43.00,2094.00,706.00
08-04-2014,163.00,41.00,2080.00,705.00
09-04-2014,177.00,40.00,2066.00,702.00
10-04-2014,195.00,38.00,2052.00,699.00
11-04-2014,212.00,37.00,2035.00,695.00
12-04-2014,234.00,35.00,2018.00,692.00
13-04-2014,235.00,34.00,2001.00,689.00
14-04-2014,236.00,32.00,1989.00,696.00
15-04-2014,232.00,31.00,1977.00,707.00
16-04-2014,227.00,29.00,1965.00,717.00
17-04-2014,223.00,28.00,1952.00,725.00
18-04-2014,220.00,26.00,1940.00,736.00
19-04-2014,220.00,25.00,1926.00,748.00
20-04-2014,225.00,23.00,1911.00,760.00
21-04-2014,230.00,22.00,1896.00,770.00
22-04-2014,234.00,20.00,1881.00,782.00
23-04-2014,242.00,19.00,1866.00,795.00
24-04-2014,261.00,17.00,1851.00,809.00
25-04-2014,264.00,16.00,1835.00,815.00
26-04-2014,268.00,14.00,1820.00,832.00
27-04-2014,268.00,13.00,1805.00,848.00
28-04-2014,270.00,11.00,1792.00,864.00
29-04-2014,277.00,10.00,1777.00,881.00
30-04-2014,286.00,8.00,1761.00,899.00
01-05-2014,294.00,7.00,1746.00,916.00
02-05-2014,300.00,6.00,1730.00,933.00
03-05-2014,307.00,5.00,1715.00,950.00
04-05-2014,316.00,4.00,1700.00,960.00
05-05-2014,338.00,4.00,1685.00,970.00
06-05-2014,348.00,3.00,1671.00,982.00
07-05-2014,364.00,3.00,1653.00,994.00
08-05-2014,386.00,3.00,1639.00,1007.00
09-05-2014,401.00,3.00,1624.00,1021.00
10-05-2014,409.00,3.00,1609.00,1036.00
11-05-2014,415.00,3.00,1600.00,1051.00
12-05-2014,422.00,3.00,1594.00,1065.00
13-05-2014,425.00,3.00,1590.00,1078.00
14-05-2014,423.00,3.00,1587.00,1091.00
15-05-2014,426.00,3.00,1584.00,1101.00
16-05-2014,430.00,3.00,1575.00,1109.00
17-05-2014,433.00,3.00,1572.00,1120.00
18-05-2014,433.00,3.00,1569.00,1131.00
19-05-2014,432.00,3.00,1566.00,1141.00
20-05-2014,436.00,3.00,1558.00,1151.00
21-05-2014,444.00,3.00,1549.00,1161.00
22-05-2014,453.00,3.00,1544.00,1172.00
23-05-2014,453.00,3.00,1540.00,1182.00
24-05-2014,455.00,3.00,1538.00,1192.00
25-05-2014,454.00,3.00,1535.00,1202.00
26-05-2014,454.00,3.00,1533.00,1213.00
27-05-2014,451.00,3.00,1529.00,1223.00
28-05-2014,446.00,3.00,1526.00,1233.00
29-05-2014,440.00,3.00,1521.00,1243.00
30-05-2014,427.00,3.00,1517.00,1254.00
31-05-2014,427.00,3.00,1512.00,1264.00
01-06-2014,429.00,3.00,1507.00,1264.00
02-06-2014,428.00,2.00,1501.00,1264.00
03-06-2014,423.00,2.00,1495.00,1264.00
04-06-2014,413.00,2.00,1489.00,1258.00
05-06-2014,407.00,2.00,1482.00,1252.00
06-06-2014,395.00,2.00,1476.00,1246.00
07-06-2014,383.00,2.00,1471.00,1239.00
08-06-2014,366.00,2.00,1464.00,1232.00
09-06-2014,353.00,2.00,1459.00,1251.00
10-06-2014,336.00,2.00,1462.00,1244.00
11-06-2014,317.00,2.00,1462.00,1236.00
12-06-2014,295.00,2.00,1457.00,1229.00
13-06-2014,275.00,2.00,1452.00,1222.00
14-06-2014,255.00,2.00,1447.00,1215.00
15-06-2014,238.00,1.00,1442.00,1208.00
16-06-2014,226.00,1.00,1436.00,1201.00
17-06-2014,213.00,0.00,1430.00,1193.00
18-06-2014,199.00,0.00,1421.00,1185.00
19-06-2014,185.00,0.00,1412.00,1177.00
20-06-2014,170.00,0.00,1403.00,1169.00
21-06-2014,158.00,0.00,1395.00,1161.00
22-06-2014,149.00,0.00,1384.00,1153.00
23-06-2014,140.00,0.00,1372.00,1145.00
24-06-2014,131.00,0.00,1359.00,1135.00
25-06-2014,126.00,0.00,1347.00,1127.00
26-06-2014,121.00,0.00,1334.00,1119.00
27-06-2014,116.00,0.00,1322.00,1111.00
28-06-2014,112.00,0.00,1308.00,1102.00
29-06-2014,109.00,0.00,1294.00,1107.00
30-06-2014,106.00,0.00,1284.00,1113.00
01-07-2014,105.00,0.00,1281.00,1105.00
02-07-2014,104.00,0.00,1269.00,1096.00
03-07-2014,103,0.00,1259,1087
04-07-2014,102.00,0.00,1248.00,1079.00
05-07-2014,100.00,0.00,1237.00,1071.00
06-07-2014,114.00,0.00,1226.00,1071.00
07-07-2014,115.00,0.00,1214.00,1063.00
08-07-2014,112.00,0.00,1202.00,1055.00
09-07-2014,109.00,0.00,1190.00,1046.00
10-07-2014,106.00,0.00,1178.00,1038.00
11-07-2014,106.00,0.00,1170.00,1038.00
12-07-2014,104.00,0.00,1159.00,1030.00
13-07-2014,103.00,0.00,1150.00,1022.00
14-07-2014,102.00,0.00,1139.00,1015.00
15-07-2014,101.00,0.00,1129.00,1006.00
16-07-2014,100.00,0.00,1118.00,997.00
17-07-2014,98.00,0.00,1108.00,988
18-07-2014,97.00,0.00,1096.00,979
19-07-2014,96.00,0.00,1086.00,971.00
20-07-2014,95.00,0.00,1074.00,963.00
21-07-2014,94.00,0.00,1062.00,954.00
22-07-2014,93.00,0.00,1050.00,945.00
23-07-2014,92.00,0.00,1038.00,936.00
24-07-2014,91.00,0.00,1027.00,927.00
25-07-2014,90.00,0.00,1015.00,918.00
26-07-2014,89.00,0.00,1002.00,910.00
27-07-2014,88.00,0.00,988.00,900.00
28-07-2014,86.00,0.00,975.00,890.00
29-07-2014,84.00,0.00,963.00,880.00
30-07-2014,83.00,0.00,951.00,870.00
31-07-2014,82.00,0.00,939.00,860.00
01-08-2014,81.00,0.00,927.00,850.00
02-08-2014,80.00,0.00,915.00,840.00
03-08-2014,79.00,0.00,903.00,832.00
04-08-2014,78.00,0.00,891.00,824.00
05-08-2014,76.00,0.00,878.00,814.00
06-08-2014,75.00,0.00,866.00,804.00
07-08-2014,91.00,0.00,854.00,796.00
08-08-2014,116.00,0.00,842.00,788.00
09-08-2014,141.00,0.00,830.00,788.00
10-08-2014,167.00,0.00,819.00,790.00
11-08-2014,192.00,0.00,807.00,782.00
12-08-2014,265.00,0.00,799.00,774.00
13-08-2014,307.00,0.00,787.00,764.00
14-08-2014,347.00,0.00,776.00,756.00
15-08-2014,384.00,0.00,764.00,747.00
16-08-2014,431.00,0.00,753.00,739.00
17-08-2014,454.00,0.00,743.00,731.00
18-08-2014,470.00,0.00,746.00,722.00
19-08-2014,488.00,0.00,748.00,714.00
20-08-2014,496.00,0.00,752.00,707.00
21-08-2014,511.00,0.00,759.00,699.00
22-08-2014,523.00,0.00,777.00,691.00
23-08-2014,519.00,0.00,790.00,684.00
24-08-2014,517.00,0.00,802.00,677.00
25-08-2014,556.00,0.00,814.00,682.00
26-08-2014,563.00,0.00,826.00,684.00
27-08-2014,566.00,0.00,838.00,676.00
28-08-2014,574.00,0.00,848.00,668.00
29-08-2014,578.00,0.00,860.00,659.00
30-08-2014,578.00,0.00,873.00,650.00
31-08-2014,575.00,0.00,887.00,642.00
01-09-2014,574.00,0.00,901.00,633.00
02-09-2014,596.00,0.00,916.00,624.00
03-09-2014,593.00,0.00,933.00,615.00
04-09-2014,604.00,0.00,955.00,620.00
05-09-2014,606.00,0.00,979.00,623.00
06-09-2014,626.00,0.00,1018.00,628.00
07-09-2014,640.00,0.00,1038.00,628.00
08-09-2014,653.00,0.00,1057.00,618.00
09-09-2014,664.00,0.00,1071.00,609.00
10-09-2014,671.00,0.00,1085.00,601.00
11-09-2014,679.00,0.00,1098.00,593.00
12-09-2014,682.00,0.00,1118.00,586.00
13-09-2014,689.00,0.00,1142.00,578.00
14-09-2014,685.00,0.00,1154.00,569.00
15-09-2014,679.00,0.00,1171.00,560.00
16-09-2014,679.00,0.00,1189.00,570.00
17-09-2014,658.00,0.00,1202.00,570.00
18-09-2014,635.00,0.00,1216.00,573.00
19-09-2014,617.00,0.00,1204.00,579.00
20-09-2014,593.00,0.00,1190.00,586.00
21-09-2014,569.00,0.00,1177.00,586.00
22-09-2014,575.00,0.00,1164.00,599.00
23-09-2014,565.00,0.00,1151.00,623.00
24-09-2014,555.00,0.00,1137.00,637.00
25-09-2014,531.00,0.00,1124.00,645.00
26-09-2014,507.00,0.00,1111.00,654.00
27-09-2014,497.00,0.00,1099.00,664.00
28-09-2014,480.00,0.00,1085.00,681.00
29-09-2014,456.00,0.00,1072.00,698.00
30-09-2014,433.00,0.00,1057.00,708.00
01-10-2014,410.00,0.00,1044.00,718.00
02-10-2014,387.00,0.00,1030.00,728.00
03-10-2014,365.00,0.00,1017.00,738.00
04-10-2014,344.00,0.00,1002.00,747.00
05-10-2014,323.00,0.00,988.00,754.00
06-10-2014,302.00,0.00,974.00,761.00
07-10-2014,285.00,0.00,962.00,770.00
08-10-2014,270.00,0.00,949.00,790.00
09-10-2014,251.00,0.00,937.00,799.00
10-10-2014,232.00,0.00,924.00,804.00
11-10-2014,213.00,0.00,912.00,812.00
12-10-2014,196.00,0.00,899.00,818.00
13-10-2014,179.00,0.00,887.00,824.00
14-10-2014,162.00,0.00,874.00,829.00
15-10-2014,148.00,0.00,862.00,835.00
16-10-2014,134.00,0.00,849.00,838.00
17-10-2014,122.00,0.00,837.00,841.00
18-10-2014,122.00,0.00,829.00,900.00
19-10-2014,185.00,0.00,850.00,956.00
20-10-2014,208.00,0.00,891.00,1001.00
21-10-2014,225.00,0.00,894.00,1031.00
22-10-2014,223.00,0.00,885.00,1053.00
23-10-2014,220.00,0.00,880.00,1069.00
24-10-2014,234.00,0.00,880.00,1184.00
25-10-2014,249.00,15.00,922.00,1212.00
26-10-2014,262.00,30.00,944.00,1224.00
27-10-2014,273.00,42.00,955.00,1230.00
28-10-2014,279.00,46.00,955.00,1234.00
29-10-2014,281.00,46.00,960.00,1227.00
30-10-2014,281.00,46.00,963.00,1219.00
31-10-2014,280.00,46.00,966.00,1211.00
01-11-2014,286.00,46.00,974.00,1211.00
02-11-2014,281.00,49.00,991.00,1213.00
03-11-2014,277.00,52.00,1001.00,1213.00
04-11-2014,273.00,52.00,1006.00,1206.00
05-11-2014,270.00,52.00,1009.00,1199.00
06-11-2014,267.00,52.00,1013.00,1192.00
07-11-2014,275.00,52.00,1015.00,1185.00
08-11-2014,277.00,52.00,1018.00,1177.00
09-11-2014,276.00,52.00,1021.00,1169.00
10-11-2014,274.00,52.00,1026.00,1162.00
11-11-2014,271.00,52.00,1029.00,1154.00
12-11-2014,267.00,52.00,1033.00,1154.00
13-11-2014,334.00,58.00,1116.00,1214.00
14-11-2014,373.00,61.00,1181.00,1250.00
15-11-2014,392.00,61.00,1208.00,1279.00
16-11-2014,400.00,61.00,1224.00,1288.00
17-11-2014,406.00,61.00,1232.00,1288.00
18-11-2014,406.00,61.00,1241.00,1281.00
19-11-2014,400.00,61.00,1252.00,1274.00
20-11-2014,391.00,61.00,1260.00,1267.00
21-11-2014,380.00,61.00,1267.00,1260.00
22-11-2014,372.00,61.00,1277.00,1253.00
23-11-2014,362.00,61.00,1282.00,1246.00
24-11-2014,354.00,61.00,1292.00,1239.00
25-11-2014,345.00,61.00,1299.00,1231.00
26-11-2014,336.00,61.00,1308.00,1224.00
27-11-2014,326.00,61.00,1315.00,1217.00
28-11-2014,317.00,61.00,1324.00,1210.00
29-11-2014,306.00,61.00,1329.00,1203.00
30-11-2014,294.00,61.00,1335.00,1196.00
01-12-2014,280.00,61.00,1339.00,1189.00
02-12-2014,267.00,61.00,1345.00,1181.00
03-12-2014,255.00,61.00,1351.00,1173.00
04-12-2014,241.00,61.00,1355.00,1165.00
05-12-2014,225.00,61.00,1357.00,1158.00
06-12-2014,212.00,61.00,1361.00,1151.00
07-12-2014,200.00,61.00,1362.00,1145.00
08-12-2014,189.00,61.00,1362.00,1139.00
09-12-2014,178.00,61.00,1359.00,1133.00
10-12-2014,176.00,61.00,1359.00,1123.00
11-12-2014,182.00,69.00,1359.00,1115.00
12-12-2014,187.00,77.00,1359.00,1107.00
13-12-2014,196.00,83.00,1361.00,1100.00
14-12-2014,298.00,91.00,1362.00,1094.00
15-12-2014,332.00,99.00,1367.00,1088.00
16-12-2014,342.00,104.00,1378.00,1082.00
17-12-2014,354.00,108.00,1384.00,1076.00
18-12-2014,365.00,110.00,1393.00,1070.00
19-12-2014,374.00,110.00,1400.00,1063.00
20-12-2014,384.00,110.00,1409.00,1056.00
21-12-2014,391.00,110.00,1416.00,1048.00
22-12-2014,393.00,110.00,1424.00,1040.00
23-12-2014,399.00,110.00,1431.00,1032.00
24-12-2014,405.00,110.00,1439.00,1024.00
25-12-2014,413.00,110.00,1446.00,1016.00
26-12-2014,422.00,110.00,1454.00,1008.00
27-12-2014,431.00,110.00,1462.00,1000.00
28-12-2014,436.00,110.00,1471.00,992.00
29-12-2014,445.00,110.00,1483.00,984.00
30-12-2014,473.00,121.00,1550.00,984.00
31-12-2014,485.00,123.00,1570.00,976.00
01-01-2015,487.00,123.00,1580.00,968.00
02-01-2015,481.00,123.00,1588.00,960.00
03-01-2015,476.00,123.00,1606.00,952.00
04-01-2015,470.00,123.00,1616.00,944.00
05-01-2015,460.00,123.00,1627.00,938.00
06-01-2015,449.00,123.00,1636.00,932.00
07-01-2015,438.00,123.00,1647.00,924.00
08-01-2015,427.00,123.00,1656.00,917.00
09-01-2015,415.00,123.00,1668.00,910.00
10-01-2015,402.00,123.00,1677.00,904.00
11-01-2015,389.00,123.00,1688.00,898.00
12-01-2015,374.00,123.00,1698.00,892.00
13-01-2015,360.00,122.00,1709.00,886.00
14-01-2015,347.00,122.00,1717.00,880.00
15-01-2015,334.00,121.00,1725.00,873.00
16-01-2015,319.00,121.00,1732.00,866.00
17-01-2015,3221.00,622.00,2736.00,3015.00
18-01-2015,277.00,120.00,1737.00,851.00
19-01-2015,259.00,119.00,1740.00,844.00
20-01-2015,243.00,119.00,1741.00,837.00
21-01-2015,227.00,118.00,1743.00,831.00
22-01-2015,212.00,118.00,1743.00,825.00
23-01-2015,207.00,117.00,1743.00,819.00
24-01-2015,206.00,117.00,1743.00,807.00
25-01-2015,205.00,117.00,1743.00,797.00
26-01-2015,208.00,116.00,1743.00,786.00
27-01-2015,212.00,115.00,1741.00,779.00
28-01-2015,217.00,115.00,1738.00,771.00
29-01-2015,224.00,114.00,1738.00,765.00
30-01-2015,229.00,114.00,1738.00,759.00
31-01-2015,232.00,113.00,1741.00,753.00
01-02-2015,235.00,113.00,1743.00,747.00
02-02-2015,236.00,112.00,1746.00,741.00
03-02-2015,236.00,112.00,1748.00,735.00
04-02-2015,234.00,110.00,1751.00,729.00
05-02-2015,230.00,110.00,1753.00,723.00
06-02-2015,229.00,109.00,1756.00,717.00
07-02-2015,224.00,109.00,1758.00,711.00
08-02-2015,219.00,108.00,1761.00,705.00
09-02-2015,216.00,108.00,1763.00,699.00
10-02-2015,218.00,106.00,1766.00,691.00
11-02-2015,235.00,106.00,1769.00,683.00
12-02-2015,252.00,105.00,1772.00,677.00
13-02-2015,265.00,105.00,1779.00,670.00
14-02-2015,274.00,104.00,1786.00,664.00
15-02-2015,282.00,104.00,1792.00,658.00
16-02-2015,289.00,103.00,1797.00,652.00
17-02-2015,294.00,102.00,1800.00,646.00
18-02-2015,298.00,102.00,1803.00,649.00
19-02-2015,298.00,101.00,1805.00,655.00
20-02-2015,294.00,98.00,1810.00,661.00
21-02-2015,289.00,94.00,1813.00,667.00
22-02-2015,283.00,91.00,1818.00,674.00
23-02-2015,275.00,87.00,1821.00,681.00
24-02-2015,268.00,85.00,1824.00,688.00
25-02-2015,261.00,83.00,1826.00,694.00
26-02-2015,252,81.00,1830.00,700.00
27-02-2015,244.00,79.00,1831.00,709.00
28-02-2015,235.00,77.00,1833.00,718.00
01-03-2015,235.00,75.00,1833.00,728.00
02-03-2015,239.00,74.00,1833.00,739.00
03-03-2015,240.00,73.00,1831.00,748.00
04-03-2015,238.00,73.00,1831.00,757.00
05-03-2015,235.00,72.00,1830.00,767.00
06-03-2015,231.00,72.00,1828.00,776.00
07-03-2015,229.00,71.00,1824.00,785.00
08-03-2015,221.00,71.00,1820.00,793.00
09-03-2015,206.00,70.00,1812.00,802.00
10-03-2015,192.00,70.00,1807.00,811.00
11-03-2015,181.00,70.00,1794.00,826.00
