DIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
JAMMU & KASHMIR,1997,68.4,55.6,164.1,144.5,89.1,81.2,126.6,270.2,75.4,77.3,84.3,59.2,1295.9,124,397.7,553.4,220.8
JAMMU & KASHMIR,1998,75,297.2,185.4,192.8,75.1,59.3,161,131.1,97.9,49.2,1.8,0,1325.9,372.2,453.3,449.3,51.1
JAMMU & KASHMIR,1999,183.5,56,91.6,24.3,47.6,51.9,133.8,145,84.8,3.5,68.4,0.2,890.3,239.4,163.5,415.5,72
JAMMU & KASHMIR,2000,159.5,106.6,90.4,30.4,51.1,95.5,193.7,123.6,73.2,1.4,21,38.2,984.6,266.2,171.9,485.9,60.6
JAMMU & KASHMIR,2001,17.4,54.3,81.7,92.8,69.6,121.7,243.9,126.7,53.9,12.7,51.6,26.4,952.7,71.7,244.1,546.3,90.6
JAMMU & KASHMIR,2002,58.7,101.2,105.5,86.3,33,94.2,78.7,217.4,97.9,15.2,0.7,14.6,903.5,159.9,224.8,488.3,30.5
JAMMU & KASHMIR,2003,26.9,267.2,170.9,117.5,111.3,41,136,185.5,126.1,13.3,33.7,81.7,1311.1,294.2,399.7,488.5,128.8
JAMMU & KASHMIR,2004,176,70.6,21.2,118.9,87.5,95.2,118,77.9,40.5,73.3,23.3,42.4,944.9,246.6,227.6,331.8,138.9
JAMMU & KASHMIR,2005,296,403.5,189.7,64.9,92,41.6,440.3,77.7,50,14.6,21.8,0.5,1692.7,699.5,346.6,609.7,37
JAMMU & KASHMIR,2006,200.3,92.3,96.8,34.4,43.8,74.3,209,331.5,203,46.2,72.5,115.8,1519.8,292.5,174.9,817.8,234.5
JAMMU & KASHMIR,2007,12.3,116.7,259.3,15,65.6,143.9,132.4,196.8,33,1.6,0,47,1023.5,129,339.8,506.1,48.6
JAMMU & KASHMIR,2008,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166,44.7,42.4,25.2,89.8,1224.5,284.2,170.8,612,157.4
JAMMU & KASHMIR,2009,120.3,117.9,63.7,113.5,64.3,64.1,NA,96.5,50.5,8.1,NA,NA,NA,238.2,241.5,NA,NA
JAMMU & KASHMIR,2010,30.9,142.2,34.9,63.9,128.3,67.4,137.3,253.2,65,25,13.6,36.1,997.9,173.2,227.1,522.9,74.7
JAMMU & KASHMIR,2011,43.4,211.6,97.8,89,32.4,72.5,81.6,131.2,72,19.4,12.9,23.8,887.6,254.9,219.2,357.3,56.1
JAMMU & KASHMIR,2012,150.9,95.8,45.2,86.6,48.9,32.6,118.8,264.9,106.7,15.7,10.8,57.8,1034.7,246.7,180.7,523,84.3
JAMMU & KASHMIR,2013,52.2,136.4,41.9,47.4,47.4,80.5,125.1,219.1,41.2,34.4,13.4,20.3,859.3,188.6,136.7,465.8,68.1
JAMMU & KASHMIR,2014,75.8,64,153.1,76.1,52.7,25.3,100.5,134.6,362.8,32.2,14.1,2.3,1093.4,139.8,281.9,623.2,48.5
JAMMU & KASHMIR,2015,27.9,187.2,341.4,173.3,64.6,121.4,233.2,129.2,130.2,87.1,38.1,39.3,1572.8,215.1,579.3,614,164.5
WEST RAJASTHAN,1901,6.7,0,1.1,0,6.1,3,79,59.2,1,2.1,0,0.6,158.9,6.7,7.2,142.2,2.7
WEST RAJASTHAN,1902,0,0,0,0.5,4,49.1,27,71.3,41.8,1.8,0,0,195.6,0,4.5,189.2,1.8
WEST RAJASTHAN,1903,1.7,1.3,5.5,0,4.2,2.7,154.8,87.1,49.3,0.1,0,0.5,307,3,9.7,293.8,0.5
WEST RAJASTHAN,1904,3.8,2.9,16.3,0.7,11.4,14.6,39.8,45.6,21.4,1.4,2.9,7.1,167.9,6.6,28.5,121.4,11.4
WEST RAJASTHAN,1905,6.3,4.8,0.7,1.3,0.3,4.9,30.1,0.6,64.5,0,0,0.9,114.4,11,2.4,100.1,0.9
WEST RAJASTHAN,1906,0.1,39.1,7.8,0,0.2,19.9,53.7,58.6,87.1,0.7,0,2.4,269.5,39.1,8,219.3,3.1
WEST RAJASTHAN,1907,0.6,24.5,6.3,7.3,6.8,12.8,52.2,242.5,0.2,0.1,0,0,353.2,25,20.3,307.7,0.1
WEST RAJASTHAN,1908,8.5,0.2,0,3.8,6.6,28.4,208.9,265.8,56.8,2,1,0,581.9,8.6,10.4,559.9,3
WEST RAJASTHAN,1909,1.9,6.5,0,23.7,2.3,29.2,158.2,73.9,114.5,0.6,0,15.4,426.2,8.4,25.9,375.8,16
WEST RAJASTHAN,1910,2.2,0.2,0,3.6,0.3,67.3,50.5,156.6,12.2,0.5,0,0,293.2,2.3,3.9,286.5,0.5
WEST RAJASTHAN,1911,2.8,0.3,37.3,1.9,0.1,26,3.2,14.8,44.5,5.9,2.1,0,138.8,3.1,39.2,88.5,8
WEST RAJASTHAN,1912,16.3,0,0.1,2.2,2.9,19.7,119.7,96.8,13.4,5,3.7,0,279.9,16.3,5.3,249.6,8.7
WEST RAJASTHAN,1913,0.1,8.5,2.7,0.5,26.8,53.4,52,58.2,31.1,0.1,0.6,14.1,248.3,8.6,30,194.7,14.9
WEST RAJASTHAN,1914,2.6,1.8,0.1,8.4,3,51.6,125.3,54.1,48.3,4,3.1,0,302.3,4.4,11.5,279.3,7.2
WEST RAJASTHAN,1915,7,19.7,15.4,0.1,0.6,16.3,25.8,19,12.3,31.1,0,0,147.2,26.7,16,73.4,31.1
WEST RAJASTHAN,1916,1.5,0.3,0.2,1.7,16.4,21.2,66.1,191.5,102.8,20,0,0,421.7,1.8,18.4,381.6,20
WEST RAJASTHAN,1917,1.3,1.2,1.1,12.2,56.8,73.9,97.1,243.4,203,78.3,0,0.5,768.8,2.5,70.2,617.3,78.9
WEST RAJASTHAN,1918,0.4,0,2.7,0.5,0.7,5.6,5.1,40.8,5.9,0.2,0.2,0.1,62.3,0.4,4,57.4,0.5
WEST RAJASTHAN,1919,13.7,1.6,0.7,5.4,7.2,1.1,95.7,151.9,21.3,0,4.4,2,305,15.3,13.3,270,6.4
WEST RAJASTHAN,1920,2.7,1.5,0.9,1.5,49.2,60.3,94.7,37.2,0.6,0,0,0,248.7,4.2,51.6,192.8,0
WEST RAJASTHAN,1921,0.1,0,0,0,0,4.3,119.2,46.7,46.6,0.6,0.1,0.4,218,0.1,0,216.8,1.1
WEST RAJASTHAN,1922,0.4,0.6,0,0.8,4.6,18.1,90.8,33.9,91.7,1.5,0,2.5,244.8,1,5.4,234.5,4
WEST RAJASTHAN,1923,3.3,4.9,0.7,0.4,9.6,7.8,118.9,118.3,4.7,0.4,0,4.4,273.4,8.2,10.7,249.8,4.8
WEST RAJASTHAN,1924,4.4,2.2,0.1,0.5,8.6,11.5,86,68.8,103.6,0.9,0.3,10.1,297.1,6.6,9.3,270,11.3
WEST RAJASTHAN,1925,0,0,0,0,8.2,62.6,71.7,20,4.5,0.8,1.8,0,169.7,0,8.2,158.8,2.6
WEST RAJASTHAN,1926,5.4,0.3,19.4,0.8,21.4,4,95.6,179.4,113.6,0,0,0.3,440.2,5.7,41.6,392.6,0.3
WEST RAJASTHAN,1927,0,7.7,0,0.1,5.4,12.4,135.7,124.8,23.7,4.1,0.4,18.2,332.5,7.7,5.5,296.6,22.7
WEST RAJASTHAN,1928,0.4,0.8,1,2,2.1,10.2,79.9,140.4,16.8,14.7,3.3,0.5,272,1.2,5.2,247.3,18.5
WEST RAJASTHAN,1929,2.3,0,0,1.8,12.2,11.1,163.5,103.8,3.9,0.3,0,4.4,303.3,2.3,14,282.3,4.7
WEST RAJASTHAN,1930,2.5,1.2,0.7,1.8,16.7,47.1,100.3,45.2,8.1,6.3,0.1,0,230.1,3.7,19.2,200.7,6.4
WEST RAJASTHAN,1931,0.1,1.1,1.3,0,12.1,10.2,73.5,270.7,9.3,16.8,0,0.2,395.4,1.2,13.4,363.7,17
WEST RAJASTHAN,1932,0.7,0.2,6.3,1.8,4.4,10.8,118.6,115.5,6.2,0,0,0.6,265.3,0.9,12.5,251.2,0.6
WEST RAJASTHAN,1933,0,7.6,4,13,15.3,46.4,46.1,211.3,31.9,0.5,0.1,0,376.4,7.7,32.3,335.8,0.6
WEST RAJASTHAN,1934,0.8,0,8.2,0.2,1.6,60.7,46.8,185.3,16.4,0,0,2.4,322.4,0.8,10,309.2,2.4
WEST RAJASTHAN,1935,9.2,2.7,2.5,8.4,0.8,4.1,137.4,38.2,47.2,4.5,0.7,1,256.6,11.9,11.6,227,6.2
WEST RAJASTHAN,1936,0.1,4.6,1.8,0.3,0.4,56.6,33.3,119,37.7,0,9.6,2,265.5,4.7,2.4,246.7,11.6
WEST RAJASTHAN,1937,0,25.5,0.7,1.9,1.2,17.5,171.8,1.1,60.4,0.7,0,11.6,292.5,25.5,3.9,250.9,12.3
WEST RAJASTHAN,1938,2.1,0.5,0,0.6,4.3,52.6,75.5,45.1,1.6,1.1,0,0.1,183.5,2.6,4.9,174.8,1.2
WEST RAJASTHAN,1939,0.3,25,7.8,0.2,0.3,22.3,15.9,53.5,12.1,0,0,0,137.4,25.3,8.3,103.8,0
WEST RAJASTHAN,1940,18.1,8.5,6.8,1.2,2.2,34.5,55.7,160.4,2.9,1.4,0.7,0,292.4,26.6,10.2,253.5,2.1
WEST RAJASTHAN,1941,8.7,0.5,1.2,0,10.2,21.9,74,86.3,18.6,0.4,0,2.8,224.8,9.2,11.5,200.9,3.2
WEST RAJASTHAN,1942,3.6,12.2,0,3.7,16.4,19.4,124.3,80.5,75.2,0.3,0,3.3,338.9,15.9,20.2,299.3,3.5
WEST RAJASTHAN,1943,1.5,0,0.1,2,1,20.8,195.2,22.3,52.3,0,0,0.3,295.6,1.5,3.1,290.7,0.3
WEST RAJASTHAN,1944,14.2,5.7,9.7,11.2,0.9,15.1,137,325.3,4.7,1.1,0,0.1,525.1,19.8,21.8,482.2,1.3
WEST RAJASTHAN,1945,18.3,0,0.6,6.1,15,40.9,174.5,73,35.1,0.4,0,0,364,18.3,21.8,323.5,0.5
WEST RAJASTHAN,1946,0,1.1,0,0,3,45.5,41.7,117,10.1,1,0,3.6,223.1,1.1,3,214.3,4.7
WEST RAJASTHAN,1947,2.5,1.5,0.2,0,0.7,0.6,18.3,140.5,82.4,5.7,0,0.8,253.2,4,0.9,241.7,6.5
WEST RAJASTHAN,1948,21.4,15.4,6.7,0.1,0.8,6,111.3,57.5,11.9,1.2,0.3,0.9,233.5,36.8,7.6,186.7,2.4
WEST RAJASTHAN,1949,1.8,2.9,0,0.1,3.6,20.5,123.1,42.8,28.5,1.2,0,0.2,224.8,4.7,3.8,214.8,1.4
WEST RAJASTHAN,1950,1.4,0.3,1.7,0,1.9,6.6,131.5,64.8,70.1,0,0,0,278.3,1.7,3.6,273,0
WEST RAJASTHAN,1951,0.1,0,6.4,5.1,16.4,20.2,33.6,83.3,0.8,0.2,13.8,0,179.8,0.1,27.9,137.9,13.9
WEST RAJASTHAN,1952,0,3.7,0.5,0.4,2,20.6,156.9,81.6,0.8,0.2,0.3,0.2,267.1,3.7,2.9,259.9,0.6
WEST RAJASTHAN,1953,5.9,0,0,0.8,6.5,15.7,70.9,180.5,23.6,0.1,0,0.3,304.4,5.9,7.3,290.7,0.5
WEST RAJASTHAN,1954,1.6,13.4,0.6,0,0.8,16.2,97,35.6,82.3,2,1,0,250.4,15,1.4,231.1,3
WEST RAJASTHAN,1955,2.4,2.1,3.3,0.9,8.7,22.6,7.7,230.6,91.7,21,0,0.3,391.3,4.6,12.9,352.5,21.3
WEST RAJASTHAN,1956,3.1,0.2,6.1,1,0.1,20.6,208,76.4,12.1,45.1,0,1.4,374.2,3.3,7.3,317.1,46.5
WEST RAJASTHAN,1957,19.7,0,5.1,0.2,15.3,28.9,78.3,104.7,5.4,2.3,5.9,1.5,267.1,19.7,20.5,217.2,9.6
WEST RAJASTHAN,1958,2.2,0,0.3,0.4,3.2,15.5,69.2,25,123.6,4.5,14.7,5.5,264.1,2.2,3.8,233.3,24.7
WEST RAJASTHAN,1959,0.7,2.8,0.8,5,8.7,15.1,119.2,77.3,94.6,6.1,5.1,0,335.3,3.5,14.5,306.1,11.2
WEST RAJASTHAN,1960,0.2,0,3,0.2,1.6,25.1,102.3,76.1,3.2,0,0,6.1,217.8,0.2,4.9,206.7,6.1
WEST RAJASTHAN,1961,5.2,12.5,0.2,5.6,6.5,102.8,72.2,66.5,123.9,2,1.1,1.8,400.3,17.7,12.2,365.5,4.9
WEST RAJASTHAN,1962,0.8,0.2,7.8,2.3,2.1,3.3,126.5,62.1,55,0,0.2,2.1,262.5,1,12.3,247,2.3
WEST RAJASTHAN,1963,0.1,0.6,5.7,1.5,3.3,6.3,23.3,96.4,27,4.9,5.1,0.3,174.5,0.7,10.5,153,10.3
WEST RAJASTHAN,1964,0.6,0.3,0.5,0.4,13.7,25.4,138.9,140.5,16.4,0.1,0,0.6,337.3,0.9,14.6,321.2,0.7
WEST RAJASTHAN,1965,3.6,1.3,3.2,2.7,7.1,6,128,52,7.8,3.4,0.1,0,215.3,4.9,13,193.9,3.5
WEST RAJASTHAN,1966,0.1,11.4,1.5,0.1,11.7,34.9,51.3,91.5,48.3,1.8,0.3,0,252.9,11.5,13.2,226,2.2
WEST RAJASTHAN,1967,0,0,59,2.1,2,25.2,63.1,96,64.2,3.3,3.7,21.7,340.3,0,63.2,248.5,28.7
WEST RAJASTHAN,1968,2.9,6.2,2.9,0,7,0.4,96.8,24.5,0.6,0.7,0,0,142.2,9.1,9.9,122.4,0.7
WEST RAJASTHAN,1969,1,1.2,1.1,1,2.7,3,48.8,43.5,15.5,1,0.1,0,119,2.2,4.8,110.8,1.1
WEST RAJASTHAN,1970,4.5,18.4,2.3,0.2,3.9,32.9,63,162.8,67.5,0.2,0,0,355.7,22.9,6.4,326.2,0.2
WEST RAJASTHAN,1971,3.4,0.4,0.2,1.1,23.9,69.9,83.7,46.4,20.5,2.2,0,0,251.5,3.8,25.1,220.4,2.2
WEST RAJASTHAN,1972,1.1,0.8,0,2.4,1.4,35,39.1,102.4,2.2,0.5,0.6,0.4,185.9,1.9,3.8,178.7,1.5
WEST RAJASTHAN,1973,0.6,0.4,0,0,10.9,15.8,64.8,311.3,48.8,0.4,0,1.8,454.8,0.9,10.9,440.8,2.2
WEST RAJASTHAN,1974,0,0,0,1,23,21.2,87.1,18.5,6,6.7,0,0.8,164.3,0,24,132.8,7.5
WEST RAJASTHAN,1975,1.1,0.3,0.8,0.1,2.7,56.8,184.6,145.6,135.2,26.2,0,0.5,553.8,1.3,3.6,522.2,26.7
WEST RAJASTHAN,1976,4.2,4.7,0.4,2,10.2,39.7,93.6,163.7,93.4,0.1,13.1,0,425.2,9,12.6,390.4,13.3
WEST RAJASTHAN,1977,8.1,0.6,0.1,4.9,11.7,91.4,146.4,51.1,73.6,0.2,0.7,0.4,389.4,8.7,16.7,362.6,1.4
WEST RAJASTHAN,1978,0.1,11.6,4.4,5.3,0,32.6,215.4,74.2,23.4,1.4,10.5,0.7,379.7,11.7,9.7,345.6,12.6
WEST RAJASTHAN,1979,2.9,25.5,1.7,0.7,31.6,19,118.6,71.9,16.7,10.6,7.5,1.7,308.2,28.4,34,226.1,19.7
WEST RAJASTHAN,1980,0.4,0.1,5.4,0.4,6.2,39.6,129.7,22.9,14.6,3.8,2,13.2,238.4,0.5,12.1,206.8,19
WEST RAJASTHAN,1981,5.3,2.6,7.3,0,9.2,15.3,108.9,40.5,22.6,0.2,34.8,1.8,248.5,7.9,16.6,187.3,36.8
WEST RAJASTHAN,1982,11.3,4,12.3,27.7,41.3,17.7,77,100.6,7.7,7.3,3.5,1.4,311.8,15.4,81.3,202.9,12.2
WEST RAJASTHAN,1983,2.8,0.8,2.1,36.1,37.3,33.4,183.8,111.4,51.6,10,0,0,469.3,3.6,75.5,380.1,10.1
WEST RAJASTHAN,1984,0.1,2.8,0.1,1.1,0,8.7,50.4,85.3,54.5,0.1,0.2,0,203.2,2.8,1.2,198.9,0.2
WEST RAJASTHAN,1985,0.3,0,0.6,8.9,10.9,12.3,97.6,55.2,4.2,4.2,0.3,2.8,197.4,0.4,20.4,169.3,7.3
WEST RAJASTHAN,1986,0.5,10.4,2.4,0.3,26,20.5,95.1,44.9,3.5,0.5,0,0.1,204.2,10.9,28.7,164,0.6
WEST RAJASTHAN,1987,6.7,0.5,5.7,0.9,34.8,36.7,22.9,29.3,1.8,0.6,0,3.1,143,7.2,41.5,90.7,3.6
WEST RAJASTHAN,1988,0.8,0.5,6.9,3.2,0.6,32.1,112.6,73.1,46.8,3.7,0,0.1,280.4,1.3,10.6,264.7,3.8
WEST RAJASTHAN,1989,8.6,0,1.3,1,0.2,25.8,81,109.1,20.3,0.2,0.2,0.5,248.1,8.6,2.4,236.2,0.9
WEST RAJASTHAN,1990,0,25.2,0.2,1.4,17.7,19.6,164.4,169.2,42.9,2.5,1.1,0.8,445,25.2,19.2,396.1,4.4
WEST RAJASTHAN,1991,0.2,4,0,13.6,7,19.3,60.6,55.5,17.1,0.1,0.1,1.6,179,4.2,20.7,152.4,1.8
WEST RAJASTHAN,1992,9.6,7.4,1.3,0.7,5.5,8.1,126.2,117.2,143.4,5.4,0.9,0.1,425.8,17,7.5,394.9,6.4
WEST RAJASTHAN,1993,2.2,3.3,2,3,5.9,48.6,172.1,6.8,47.9,1.5,0.2,0,293.5,5.4,10.9,275.4,1.7
WEST RAJASTHAN,1994,10.7,0.3,0.4,9.9,2.7,31.9,188.5,100.6,70.4,0,0,0,415.5,11,13,391.4,0
WEST RAJASTHAN,1995,8.2,8,2.2,3,1.3,18.8,194.8,101.6,16.3,13.6,0,0,367.9,16.3,6.6,331.5,13.6
WEST RAJASTHAN,1996,2.2,3.2,2.5,2.3,22,143.2,47.6,64.2,16.9,3.7,0,0,307.9,5.4,26.8,271.9,3.8
WEST RAJASTHAN,1997,1.1,0.2,5.5,10.6,20.3,65.9,56.4,103.9,20.6,51.5,3.6,5.6,345.1,1.3,36.4,246.7,60.7
WEST RAJASTHAN,1998,0,8.7,4.5,5.6,0.9,51.1,55,32.5,63,58.2,0.1,0,279.6,8.7,11,201.6,58.3
WEST RAJASTHAN,1999,6.4,3.1,0.2,0,39.3,23.8,55.9,61.5,6.5,7.6,0,0,204.3,9.5,39.6,147.6,7.6
WEST RAJASTHAN,2000,0.5,0.5,0.3,3.1,4.3,8.2,171.6,39.6,5.7,1.1,0.5,0,235.3,1,7.7,225.1,1.5
WEST RAJASTHAN,2001,0.5,1.1,0.1,9.5,23.8,48.6,122.9,68.7,2.8,7.3,0,0,285.3,1.5,33.4,243.1,7.3
WEST RAJASTHAN,2002,0.3,2.6,1,1.4,11.2,26.9,2.4,17.2,20.6,0.1,2.5,6,92.4,3,13.7,67.2,8.6
WEST RAJASTHAN,2003,2.5,21.2,0.8,0.4,1.8,45.2,188.4,93.6,13.9,0.2,0,0.1,368.1,23.7,3,341.1,0.3
WEST RAJASTHAN,2004,2.4,0,0,4.8,6,33.5,26.9,94.3,8.6,18.7,0,1.6,196.7,2.4,10.8,163.3,20.3
WEST RAJASTHAN,2005,1.4,14.2,8.7,6.3,14.5,29.2,86.1,24.3,75.8,0,0.1,0,260.8,15.6,29.6,215.4,0.1
WEST RAJASTHAN,2006,0,0,16.9,3.4,8.3,36.9,52.7,203.6,31.3,5.3,0.4,2.5,361.3,0,28.6,324.4,8.3
WEST RAJASTHAN,2007,0,34.9,22,2.3,3.8,41.2,90.5,69.4,45.6,0,0.1,0.9,310.8,35,28.1,246.7,1
WEST RAJASTHAN,2008,1.6,0.2,0.8,18.2,24.7,56.1,57.1,133.3,23,0.4,0.4,8.3,324.1,1.8,43.6,269.5,9.1
WEST RAJASTHAN,2009,2.9,2.8,5.3,1.6,7.6,26.1,79.1,27.1,7.5,0.3,0.1,0.1,160.4,5.7,14.5,139.8,0.5
WEST RAJASTHAN,2010,1.9,1.7,0.6,0.6,3,49.5,129.9,163.4,96.5,0.9,20.1,5.2,473.2,3.6,4.1,439.2,26.2
WEST RAJASTHAN,2011,0,11.8,1.5,1.5,7.8,24.4,88.5,166.8,116.3,0.1,0,0,418.7,11.8,10.7,396.1,0.1
WEST RAJASTHAN,2012,0.5,0,0,9.5,10.4,5.3,40.4,166.7,92,1.9,0,0.6,327.3,0.5,19.9,304.3,2.5
WEST RAJASTHAN,2013,8.6,21.8,4.2,3.1,1.7,37.6,104.5,138.2,58.7,10.1,1,0,389.4,30.4,8.9,339,11.1
WEST RAJASTHAN,2014,0.8,2.2,4.7,8.4,23,13.8,94.3,69.6,84.9,0.5,0.2,0,302.4,3,36,262.6,0.7
WEST RAJASTHAN,2015,1.4,0.9,30.3,25.2,15.5,53.2,234.6,60.5,35.7,1.1,0.1,0,458.4,2.3,71,384,1.2
EAST RAJASTHAN,1901,21.6,8.9,2.9,0.7,5,15,164.8,175.6,7.5,9.8,0,0.8,412.5,30.5,8.5,362.9,10.6
EAST RAJASTHAN,1902,4.1,0.7,0,1.8,9.9,34.6,247.6,116.7,145.6,14.4,0,2.8,578.3,4.8,11.7,544.5,17.2
EAST RAJASTHAN,1903,1.9,0.7,1.3,0.1,12.9,15.6,238.2,229.1,168.5,17.8,0,0,686.1,2.7,14.2,651.4,17.8
EAST RAJASTHAN,1904,4.3,5.5,21.7,0.2,27.5,49.9,289.7,223.5,50.2,1.5,5.8,14.7,694.5,9.8,49.4,613.3,22
EAST RAJASTHAN,1905,4.1,8.8,3.2,1.6,2,14.4,130.5,30.9,83.8,0,0,0.6,279.8,12.8,6.8,259.6,0.6
EAST RAJASTHAN,1906,0.2,23.1,6.2,0,1.6,61.9,262.5,95.5,191.4,1.9,0,3,647.4,23.4,7.8,611.3,4.9
EAST RAJASTHAN,1907,6.3,35.7,7,14.3,12.7,18.5,134.1,319.8,3.3,0,0,0,551.8,42,34,475.7,0
EAST RAJASTHAN,1908,13.9,0.8,1.6,0.4,6.2,42.6,395.2,349,58.7,0.2,1.4,0.1,870.2,14.7,8.3,845.6,1.7
EAST RAJASTHAN,1909,4.9,1.4,0,43.2,5.2,115.3,299.4,207.4,82.5,1.7,0,20.8,781.6,6.2,48.3,704.6,22.4
EAST RAJASTHAN,1910,7.9,1.1,0,1.9,1.2,124.6,114,250.2,134.2,48.2,2,0,685.3,9,3.2,622.9,50.2
EAST RAJASTHAN,1911,13.6,0.5,18.3,0.7,0.1,69.3,42.6,73.8,173.6,6.4,21.2,0.2,420.4,14.1,19.2,359.3,27.8
EAST RAJASTHAN,1912,9.7,5.2,1.7,2.7,5.5,30.8,304.7,237.6,48.5,2,5.1,1.8,655.4,14.9,10,621.6,9
EAST RAJASTHAN,1913,0,9.5,0.8,0.1,46,111.6,160.7,107,44,1.5,0.4,16.6,498.3,9.5,46.9,423.3,18.5
EAST RAJASTHAN,1914,0,0.9,0.9,2,5.8,88.3,325.3,125.6,107.8,11.3,8.6,0,676.6,0.9,8.7,647,20
EAST RAJASTHAN,1915,19,30.2,33.2,2.3,5,33.7,70,108.8,29.5,69.1,0,0.8,401.8,49.2,40.6,242,69.9
EAST RAJASTHAN,1916,0,3.2,0,0.3,10,87.6,159.4,435.8,122.3,24.7,1.9,0,845.3,3.2,10.3,805.1,26.6
EAST RAJASTHAN,1917,3.6,8.8,4.1,11,90.9,149.2,265.4,383.5,333.9,99.8,0,0.3,1350.4,12.4,105.9,1132,100.1
EAST RAJASTHAN,1918,4,0,2.4,0.7,2.6,28.3,49.6,163.3,19,0.1,3.5,0.1,273.6,4,5.6,260.2,3.7
EAST RAJASTHAN,1919,29.2,0,0.7,5.3,14.1,31.4,265,356.4,53,0.3,23.2,8.3,787,29.3,20.2,705.8,31.8
EAST RAJASTHAN,1920,8.6,3.7,2.8,0.5,45.8,150.5,295.4,78.3,10.8,0.1,0,0,596.7,12.3,49.2,535,0.1
EAST RAJASTHAN,1921,18.3,0,0,0.2,0,22.3,178.9,153.2,173.1,1,0,0.7,547.8,18.3,0.2,527.6,1.6
EAST RAJASTHAN,1922,6,0.4,0,0.3,9,83.9,242.2,144.3,169.3,0.8,1.6,12.1,669.9,6.3,9.4,639.7,14.5
EAST RAJASTHAN,1923,2,8.5,3.7,0.6,12.8,9.4,325.3,262.7,52.8,1.2,0.4,10.6,690.1,10.5,17.2,650.2,12.2
EAST RAJASTHAN,1924,13.6,5.8,0,0.1,5.2,33.4,271.8,262.8,262.2,40.4,3.7,25.4,924.4,19.5,5.3,830.2,69.4
EAST RAJASTHAN,1925,0.1,0,0,0.1,14.7,163.2,209.3,56.2,16.9,3.7,19.5,0,483.7,0.1,14.8,445.7,23.2
EAST RAJASTHAN,1926,6.1,1.1,28.7,2.5,18.6,13.9,216.1,342.6,202.3,0.2,0,0.2,832.4,7.3,49.8,774.9,0.4
EAST RAJASTHAN,1927,0,9.4,0.5,1.9,5.7,19,272.9,283.7,69.9,7.7,26,29.3,725.8,9.4,8,645.4,63
EAST RAJASTHAN,1928,2.9,16.4,0.6,0.1,2.2,23.4,236.7,187.1,37.9,84.2,10.4,6.4,608.3,19.3,2.9,485.2,100.9
EAST RAJASTHAN,1929,3.6,1.5,0,4,6.9,50.9,270.8,194,34.4,0.6,0,9.1,576,5.1,10.9,550.3,9.7
EAST RAJASTHAN,1930,16.7,1,0.2,0.4,22.2,72.7,296.9,158.7,40.4,51.9,0.1,0,661.3,17.7,22.8,568.8,52.1
EAST RAJASTHAN,1931,0.4,2.2,2.2,0.1,9.8,11.5,224.5,401.4,60.4,60.5,0.3,1.1,774.2,2.5,12.1,697.8,61.9
EAST RAJASTHAN,1932,0.3,0.6,14,5.4,3.9,21.7,219,187.1,88.9,2.3,0,0.6,543.8,0.9,23.3,516.7,2.8
EAST RAJASTHAN,1933,0.3,5.8,1.5,22.3,30.1,209.1,170.7,284.9,185.6,13.4,12.3,1.9,937.8,6.1,54,850.2,27.6
EAST RAJASTHAN,1934,4.5,0,13.3,0.3,0.2,118.3,136.1,420.4,105,0,2,8.7,808.9,4.5,13.8,779.8,10.7
EAST RAJASTHAN,1935,14.8,5.8,0.7,10.5,1.3,34.2,299.4,119.7,170.1,16.5,1.1,10.7,684.8,20.6,12.5,623.4,28.3
EAST RAJASTHAN,1936,1.7,4.9,13.8,0.3,3.8,133.6,115.5,140,107.1,0,18.4,3.1,542.1,6.5,17.9,496.2,21.5
EAST RAJASTHAN,1937,0,12.2,0.5,1,7.8,98.7,365.4,60.5,113.6,3.3,0.6,6.8,670.5,12.2,9.4,638.2,10.7
EAST RAJASTHAN,1938,6.2,0,0.1,0.1,5.5,140.3,213.5,117.5,10.9,9,0,0,503.1,6.2,5.7,482.3,9
EAST RAJASTHAN,1939,1.6,12.7,9.3,0,0.1,62,108.3,112.7,92.9,1.1,0,0,400.7,14.3,9.4,375.9,1.1
EAST RAJASTHAN,1940,26,16.9,15.9,2.1,5.7,61.3,189.5,290.7,33.7,2.5,8.3,0.4,652.8,42.9,23.6,575.1,11.2
EAST RAJASTHAN,1941,11.7,9,2,0,10.1,39.9,110.2,247.6,70.8,1.1,0,3.3,505.9,20.7,12.2,468.6,4.4
EAST RAJASTHAN,1942,15.9,9.9,0,2.1,8,61.3,399.5,320.8,120.7,0,0,1.1,939.3,25.8,10.2,902.3,1.1
EAST RAJASTHAN,1943,7.4,0.1,0,4.8,6.6,52.6,400.2,111.1,133.6,0.1,0,0.1,716.6,7.4,11.5,697.5,0.2
EAST RAJASTHAN,1944,20.1,6.9,24.4,7.9,1.7,75.5,309.9,411.9,31.7,14.5,0.9,1.5,906.9,27,34,829.1,16.9
EAST RAJASTHAN,1945,15.5,0,0.1,6.8,11.2,125.9,346,215.1,138,3.2,0,0,861.6,15.5,18,824.9,3.2
