Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
29/09/2013,43.2,46.2,46.2,66.2,70.6,17.8,247.43,3
30/09/2013,2,10.6,4.4,2.6,12.8,17.45,247.5,3
01/10/2013,0,0,0,0,0.2,18.5,247.47,3
02/10/2013,0,0,0.2,0,0,19.45,247.41,3
03/10/2013,0,0,0,0,0,17.65,247.35,3
04/10/2013,0,0.2,0.2,0,0.2,17.5,247.29,3
05/10/2013,46.4,43.8,59.6,47.4,60.4,15.2,247.24,3
06/10/2013,3.2,5,2.4,1.2,0.4,16.45,247.41,3
07/10/2013,4.8,8.6,6.6,7.8,4.8,17.3,247.39,3
08/10/2013,0,0.4,0,0,0.2,17.65,247.36,3
09/10/2013,0,0,0.6,0,0,18.4,247.31,3
10/10/2013,2,20,9.4,9,9.2,17.5,247.26,2.6
11/10/2013,1.2,0.2,1.4,1.8,0.6,15.85,247.25,3
12/10/2013,1.8,1.6,3.6,2.2,3.8,15.2,247.21,3
13/10/2013,0,0.2,0,0,0,15,247.15,3
14/10/2013,1,3.6,2.4,5,2.2,15.35,247.1,3
15/10/2013,0.4,0.2,1.6,0.4,0.8,17.35,247.05,3
16/10/2013,6.8,4,9,4.6,14.8,18.95,247.01,3
17/10/2013,0,0,0,0,0,16.95,246.95,3
18/10/2013,0,0.2,0.2,0,0.2,17,246.95,3
19/10/2013,0,0,0,0,0,17.7,246.9,3
20/10/2013,7,32,8.4,2.2,3.4,17.25,246.85,3
21/10/2013,56.8,110,62.2,48.8,50.2,17.1,247.64,3
22/10/2013,0,0.2,0,0,0,20.15,247.91,4
23/10/2013,0,0.2,0.2,0.2,0.2,18.9,247.89,4
24/10/2013,14.2,20,19,13.6,15.6,18,247.88,4
25/10/2013,0,0.2,0.2,0,0.2,19.6,247.97,6
26/10/2013,0,0,0,0,0,19.25,247.9,6
27/10/2013,0,0,0,0,0,18.15,247.8,6
28/10/2013,0,0,0,0,0,20.5,247.71,6
29/10/2013,0,0,0,0,0,19.85,247.59,6
30/10/2013,0,0,0,0,0,18.9,247.48,6
31/10/2013,0,0,0,0,0,17.1,247.37,6
01/11/2013,0,0,0,0,0,16.7,247.27,5
02/11/2013,0.8,5.4,4.6,6.2,6.6,16.6,247.17,5
03/11/2013,0,1,0,0,0,18.4,247.07,5
04/11/2013,6.4,12.4,10.4,9.2,14.4,15.45,247,1.5
05/11/2013,3.2,4.2,10.6,6.4,5,16.25,247.03,1.5
06/11/2013,0,0,0,0,0,15.7,247.05,1.5
07/11/2013,0,0,0,0,0,17.75,247.04,1.5
08/11/2013,0,0,0,0,0.2,18.15,247.03,1.5
09/11/2013,3.2,6.6,2.4,5.4,6,17.1,247.02,1.5
10/11/2013,4.4,9,4.8,5.6,14,13.35,247.03,1.5
11/11/2013,11,33.2,42.8,7.4,8.6,10.9,247.13,1.5
12/11/2013,0,0,0.8,0,0,12.95,247.26,1.5
13/11/2013,0,0,0,0,0,15.6,247.29,1.5
14/11/2013,3,2.6,4,2.6,4.2,14.65,247.3,1.5
15/11/2013,7.4,11.4,6.4,15.8,20.4,13.15,247.35,1.5
16/11/2013,0,0,0,0,0,12.55,247.42,1.5
17/11/2013,0,0.2,0,0,0,12.8,247.44,1.5
18/11/2013,0,0,0,0,0.2,13.85,247.45,1
19/11/2013,5,5.6,6.8,3.2,5,12.9,247.46,1
20/11/2013,0.8,1.2,1,1,2,10.8,247.47,1
21/11/2013,25.8,53.6,40.2,36.8,47.4,7.75,247.52,1
22/11/2013,0.4,3.8,2,1.2,4.2,8.45,248.22,1
23/11/2013,0.2,3.4,6.4,1,2,8.25,248.34,1
24/11/2013,0,0.6,0.4,0,0.4,9.95,248.46,1
25/11/2013,0,0,1.2,0,0.2,8.9,248.52,1
26/11/2013,0,0,0,0,0,5.95,248.56,1
27/11/2013,0,0,0,0,0,5.05,248.57,1
28/11/2013,0,0,0,0,0,7.25,248.6,1
29/11/2013,0,0,0,0,0,8.2,248.61,0.6
30/11/2013,0.2,0,0,0,0,6.7,248.63,0.6
01/12/2013,0,0,0,0,0,8.15,248.63,0.6
02/12/2013,0,0,0,0,0,9.2,248.64,0.6
03/12/2013,0,0,0,0,0,10.8,248.65,0.6
04/12/2013,0,0,0,0,0,10.35,248.66,0.6
05/12/2013,0,0,0,0,0,7.75,248.67,0.6
06/12/2013,0,0,0,0,0,9.1,248.67,0.6
07/12/2013,0,0,0.2,0,0.2,7.45,248.67,0.6
08/12/2013,0,0,0.2,0,0,6.95,248.68,0.6
09/12/2013,0,0,0.2,0,0.2,5.35,248.69,0.6
10/12/2013,0,0.2,0,0.2,0.2,9.1,248.68,0.6
11/12/2013,0.2,0,0.2,0.2,0,11.05,248.68,0.6
12/12/2013,0,0,0,0,0,10.05,248.69,0.6
13/12/2013,0,0.2,0.2,0.2,0.4,5.2,248.7,0.6
14/12/2013,0,0.2,0,0,0,8.05,248.7,0.6
15/12/2013,0,0,0,0,0,11.1,248.7,0.6
16/12/2013,0,0,0,0,0,11.8,248.7,0.6
17/12/2013,0,0,0,0,0,11.05,248.7,0.6
18/12/2013,0,0,0,0,0,7.25,248.7,0.6
19/12/2013,0,0,0,0,0,6.7,248.7,0.6
20/12/2013,1,3.8,2.6,2.6,4,10.35,248.7,0.6
21/12/2013,0,0.2,0.2,0,0,11.7,248.7,0.6
22/12/2013,0.6,2.4,1.4,1.8,3.6,10.6,248.7,0.6
23/12/2013,0,0.2,0.4,0.2,0.6,10.75,248.7,0.6
24/12/2013,0,0.2,0.2,0,0,10.05,248.7,0.6
25/12/2013,14.8,20.6,13,11.4,7.6,12.9,248.7,0.6
26/12/2013,14,24,12.4,8.4,11.4,11.6,248.78,0.6
27/12/2013,0,0.2,0.2,0,0.4,9.35,248.96,0.6
28/12/2013,0,1.2,0,0,0,10.3,249.01,0.6
29/12/2013,6.8,34,17.6,13.6,21,11.75,249.07,0.6
30/12/2013,0,0,0,0,0,10.1,249.34,0.6
31/12/2013,0,0,0,0,0,9.4,249.42,0.6
01/01/2014,0,0,0,0,0,7.8,249.48,0.6
02/01/2014,4.2,27,12.4,17.6,24.2,8.65,249.5,0.6
03/01/2014,11.4,13,11.2,7.4,12.2,12.25,249.68,2.7
04/01/2014,2.4,51.4,7.4,14.8,7.4,14.15,249.84,5.7
05/01/2014,19.6,45.6,22.6,18.4,19.8,12.85,250.64,7
06/01/2014,0,0,0,0,0.2,12.6,251.07,7
07/01/2014,0,0,0.2,0,0.2,9.65,251.11,7
08/01/2014,0,0,0,0,0,9.4,251.1,7
09/01/2014,0,0,0,0,0,11.2,251.05,7
10/01/2014,0,0.4,2,0.4,2.2,11.95,250.99,7
11/01/2014,0,0.4,0.4,0.2,0.4,12.4,250.92,7
12/01/2014,0,0.2,0,0,0.2,11.55,250.83,7
13/01/2014,0,0.6,0.4,0,0.2,7.75,250.75,6
14/01/2014,12.8,31.6,18.8,25.6,23.2,10.85,250.72,5.3
15/01/2014,0,0.4,0.6,0.2,1.2,10.8,250.99,5.3
16/01/2014,0.2,2.6,0.4,0.4,0.4,9.45,251.01,7
17/01/2014,35.8,54.2,38.8,54.2,64.2,12,251.02,7
18/01/2014,6.8,15.4,6.8,9.2,9,13.8,252.08,15.29
19/01/2014,6.2,19.4,8,11.4,18.8,14.2,252.21,19.46
20/01/2014,1.8,3.6,2.6,3.8,6.6,12.25,252.21,19.06
21/01/2014,0,0,0,0,0,12.45,252.13,13.06
22/01/2014,0,0,0,0,0,11,252.06,9.03
23/01/2014,4.4,7.4,7.4,5.4,9,7.8,252.01,7.42
24/01/2014,5.2,18.4,23.2,10.4,13.2,7.9,252.05,8.46
25/01/2014,0,0.2,0.2,0,0,8.85,252.06,8.92
26/01/2014,0,0,0,0,0,7.55,252.01,7.37
27/01/2014,1.2,7,4.6,5.4,9,5.7,251.98,7
28/01/2014,0,0.2,0,0,0,5.65,251.96,7
29/01/2014,4.4,11.6,9.2,9.4,12.8,5.6,251.92,7
30/01/2014,53,95.4,58.4,52.4,63.6,9.4,251.96,29.97
31/01/2014,9.6,20.4,17.4,11.4,16.2,11.05,252.62,62.28
01/02/2014,2,11.6,3.6,3.8,6,12.35,252.28,20.56
02/02/2014,1,3.8,4,2,4.2,11.35,252.21,12.65
03/02/2014,1,2.6,2.4,1.4,2.4,12.45,252.18,12.62
04/02/2014,7,10.4,10.4,3.8,8.2,11.35,252.08,9.95
05/02/2014,9.4,18.2,15.6,11,16.2,9.8,252.07,9.97
06/02/2014,1.4,5.8,3.2,3.4,6.4,10.45,252.15,13.48
07/02/2014,18.6,25.6,19,32.8,21,10.95,252.1,11.23
08/02/2014,0.2,3,0,1.2,0.8,11.75,252.26,18.65
09/02/2014,4.2,9.2,8.4,14.2,8.2,12.05,252.17,16.01
10/02/2014,53.2,86,61.6,66.4,71.8,10.8,252.11,62.99
11/02/2014,6.8,16.4,21.2,17.4,27,11,252.76,74.65
12/02/2014,0,0.2,0,0,0.2,11.15,252.29,24.91
13/02/2014,3.8,5.4,2,6.6,6.4,10.6,252.13,13.14
14/02/2014,0,0.8,0.6,0.4,0.4,13.15,252.08,10.01
15/02/2014,0,2,0,0,0,12.25,252.05,8.2
16/02/2014,0,0.2,0,0,0,15.55,252.01,7.25
17/02/2014,0.8,11.4,0.8,2.2,0.4,12.85,251.97,7.2
18/02/2014,0,0,0,0,0,14.7,251.95,7.2
19/02/2014,8.6,7.8,8.8,19.2,15.2,14,251.92,7.2
20/02/2014,14.8,18.8,15,18.4,21.6,11.35,251.97,9.45
21/02/2014,0.6,2.2,1,1.4,3,11.5,252.11,11.05
22/02/2014,7.6,23.8,15,10.4,17.6,10.55,252.09,12.53
23/02/2014,0,0.2,0.4,0,0.2,9,252.12,11.47
24/02/2014,0,0,0,0,0,11.75,252.05,8.16
25/02/2014,0,0,0,0,0,10.2,252,7.22
26/02/2014,15.2,18.2,22.4,11.4,23,9.45,251.96,7.34
27/02/2014,0.2,0.8,1.2,1.6,1.6,9.9,252.06,8.56
28/02/2014,3.4,8.2,8,5.2,12,8.8,252.01,7.36
01/03/2014,5.8,16,6,11,16.2,9.6,252.02,9.67
02/03/2014,0,0,0.2,0,0,9.05,252.08,9.87
03/03/2014,0,1,0,0.4,0.4,9.6,252.04,7.75
04/03/2014,2.2,15.8,19.8,3.2,9.6,9.3,251.99,7.46
05/03/2014,0,4.6,9.2,0,0,10.6,252.11,10.98
06/03/2014,0,0,0,0,0,13,252.05,8.45
07/03/2014,0,0,0,0,0,14.25,252,7.24
08/03/2014,0,0,0,0,0,13.6,251.97,7.2
09/03/2014,0,0,0,0,0,13.6,251.91,7.2
10/03/2014,0,0,0,0,0,12.35,251.84,7.2
11/03/2014,0,0,0,0,0,12.4,251.77,7.2
12/03/2014,0,0,0,0,0,13.6,251.68,7.2
13/03/2014,0,0,0,0,0,15.3,251.6,7.2
14/03/2014,0,0,0,0,0,15.4,251.51,7.2
15/03/2014,0,0,0,0,0,13.25,251.41,7.2
16/03/2014,0,0,0,0,0,14.9,251.32,7.2
17/03/2014,0,0,0.2,0,0.4,14.1,251.23,7
18/03/2014,0,0,0,0,0,14.5,251.12,7
19/03/2014,0,0,0,0,0,15.9,251.03,2.5
20/03/2014,0,0,0,0,0,18.2,251.01,7
21/03/2014,0,0,0,0,0,16.75,250.93,7
22/03/2014,0,7,0.8,1.4,0.8,14.7,250.83,7
23/03/2014,26.2,33,23.6,38.4,39.4,11.35,250.8,7
24/03/2014,1.4,4.2,3.6,2,2.2,8.8,250.92,7
25/03/2014,0,0.4,0,0,0.4,9.4,250.91,7
26/03/2014,0,0,0,0,0,11.6,250.85,7
27/03/2014,1.2,5.8,15.4,1,1.8,11.95,250.76,7
28/03/2014,0,0.4,0.6,0,0,14.85,250.7,7
29/03/2014,0,0,0,0,0,16.3,250.61,7
30/03/2014,0,0,0,0,0,17.2,250.53,7
31/03/2014,0,0,0,0,0,15.25,250.44,7
01/04/2014,0,0,0,0,0,14.4,250.34,7
02/04/2014,0,0,0,2.2,0,14.2,250.24,5.9
03/04/2014,0,0,0,0,0,16.9,250.16,7
04/04/2014,6,16.4,10.8,13.4,15.2,14.3,250.06,3.6
05/04/2014,0.8,6.8,8.2,1,3.4,14.35,250.1,2
06/04/2014,0,0.2,0,0,0,18.05,250.13,2
07/04/2014,0,0,0,0,0,20.05,250.13,2
08/04/2014,1.2,2,5.2,3.2,2.6,16.6,250.13,5
09/04/2014,0,0,0.2,0,0,16.75,250.06,5
10/04/2014,0,0,0,0,0,15.95,249.95,2
11/04/2014,0,0,0,0,0,17.25,249.95,2
12/04/2014,0,0,0,0,0,15.95,249.94,2
13/04/2014,0.4,0,0.6,0.2,1.2,16.7,249.91,2
14/04/2014,0,0,0.2,0,0.2,14.6,249.91,1
15/04/2014,0,0.6,0.2,0,0,11.65,249.91,0.6
16/04/2014,0,0,0,0,0,9.2,249.92,0.6
17/04/2014,0,0,0,0,0,10.25,249.93,0.6
18/04/2014,0,0,0,0,0,10.25,249.94,0.6
19/04/2014,4.6,15.8,8,10.2,16.2,9.35,249.95,0.6
20/04/2014,0,0,0,0.2,0.2,11.8,249.97,0.6
21/04/2014,0,0.2,0,0,0,12.9,249.97,0.6
22/04/2014,2.6,0,0,0,0,14.85,249.99,0.6
23/04/2014,0,0,0,0,0,16.2,249.99,0.6
24/04/2014,2.6,0,0,0.2,0.2,16.3,249.98,0.6
25/04/2014,0,0,0,0.2,0.4,15.6,249.99,0.6
26/04/2014,0,5.8,0,6,3.4,15.55,250,0.6
27/04/2014,0.4,1.6,0.4,1.2,1.2,13.35,250.01,0.6
28/04/2014,6.2,10,8.8,8,8.8,10.55,250.01,0.6
29/04/2014,1.4,4,3,2.6,1.6,12.35,250.04,0.6
30/04/2014,4.6,2.2,2.6,5,2.6,13.3,250.05,0.6
01/05/2014,0,5.6,0.2,0.2,0.4,13.2,250.06,0.6
02/05/2014,12.4,13.4,18.6,13.4,13.6,12.75,250.07,0.6
03/05/2014,4.4,12.4,8,5.8,9,11.85,250.14,0.6
04/05/2014,0,0.2,0.8,0,0,13.35,250.24,0.6
05/05/2014,0,0,0,0,0,13.4,250.27,0.6
06/05/2014,0,0,0,0,0,14.3,250.29,0.6
07/05/2014,4.2,5.6,5.8,3,2,13.45,250.31,0.6
08/05/2014,0.6,0.2,1,0.2,0.2,14.4,250.33,2
09/05/2014,0,0,0,0,0,16.5,250.32,2
10/05/2014,0,0,0,0,0,16.15,250.29,2
11/05/2014,0,0.6,0,0,0,15.8,250.26,2
12/05/2014,0,0,0,0,0,15.35,250.22,0.6
13/05/2014,0.8,1.8,1.8,2.6,0.6,13.15,250.22,0.6
14/05/2014,0,0,0,0,0,14.9,250.23,0.6
15/05/2014,0,0,0,0,0,15.4,250.23,0.6
16/05/2014,0,0,0,0,0,15.05,250.23,0.6
17/05/2014,0,0,0,0,0,15,250.23,0.6
18/05/2014,0,0.6,0,0,0,14.4,250.23,0.6
19/05/2014,0,0,0,0,0,14.35,250.23,0.6
20/05/2014,0,0,0,0,0,17.7,250.23,0.6
21/05/2014,0,0,0,0,0,19.2,250.23,0.6
22/05/2014,0,0,0,0,0,19.05,250.22,0.6
23/05/2014,0.4,3.8,0,2.6,5.8,16.5,250.22,0.6
24/05/2014,0,0,0,0,0,15.8,250.21,0.6
25/05/2014,0,0.2,0,0,0,16.85,250.21,0.6
26/05/2014,0,0,0,0,0,17.6,250.21,0.6
27/05/2014,2.4,0.2,0,0.2,1,15.1,250.2,0.6
28/05/2014,0,0,1.8,0.2,1,15.45,250.2,0.6
29/05/2014,0,0,0,0,0,15.65,250.19,0.6
30/05/2014,0.4,6.6,1.4,0.8,0.2,15.7,250.19,0.6
31/05/2014,0,0,0.2,0,0,16.05,250.18,0.6
01/06/2014,0,0,0,0,0,15.4,250.17,0.6
02/06/2014,0,0,0.2,0,0,17.3,250.16,0.6
03/06/2014,0,4.6,0,2.8,0,18.85,250.16,0.6
04/06/2014,0,0,0,0,0,17.15,250.15,0.6
05/06/2014,0,0,0,0,0,19.15,250.14,0.6
06/06/2014,0,0,0,0,0,19.9,250.13,0.6
07/06/2014,0,0,0,0,0,22.1,250.12,0.6
08/06/2014,0,0,0,0,0,25.1,250.11,0.6
09/06/2014,0,0,0,0,0,24.95,250.1,0.6
10/06/2014,0,0,0,0,0,25.15,250.09,0.6
11/06/2014,0,0,0,0,0,25.45,250.08,0.6
12/06/2014,0,0,0,0,0,25.35,250.07,0.6
13/06/2014,0,0.6,0,0,4,24.95,250.06,0.6
14/06/2014,0.6,1,0,0,2.6,22.8,250.05,0.6
15/06/2014,2.8,5.8,3,4,4.6,17.2,250.04,0.6
16/06/2014,7.4,17.2,6.4,17.2,21,15.85,250.03,0.6
17/06/2014,0,0.2,0,0,0,17.9,250.02,0.6
18/06/2014,0,0,0,0,0,18.25,250.01,1.5
19/06/2014,0,0,0,0,0,19.75,249.99,1.5
20/06/2014,0,0,0,0,0,18.7,249.97,0.6
21/06/2014,0,0,0,0,0,20.2,249.96,0.6
22/06/2014,0,0,0,0,0,20.6,249.95,0.6
23/06/2014,0,0,0,0,0,21.1,249.94,1
24/06/2014,0,0,0,0,0,22.8,249.91,1
25/06/2014,13.6,32.2,25.2,16.6,10.2,19.85,249.88,1
26/06/2014,0.4,4.6,12.2,0.6,2.6,19.55,249.9,1
27/06/2014,0,0.2,0,0,0,20.65,249.89,1
28/06/2014,0,0,0,0,0,21.35,249.88,1
29/06/2014,14.2,7.4,8,9.6,17.8,20.85,249.86,1
30/06/2014,0.2,0.2,0.4,0,0,20.1,249.85,0.6
01/07/2014,0,0,0,0,0,20.25,249.83,0.6
02/07/2014,0,0,0,0,0,21.15,249.82,0.6
03/07/2014,0,0,0,0,0,21.95,249.81,0.6
04/07/2014,0,0,0,0,0,24.05,249.8,0.6
05/07/2014,0,0,0,0,0,22.05,249.79,0.6
06/07/2014,1.2,0,0,0,0,22.45,249.78,0.6
07/07/2014,2.8,2.2,2.4,3.6,5.2,22.55,249.77,1
08/07/2014,13,27.2,15.2,10,17,17.7,249.74,1
09/07/2014,16.6,12.4,5.2,8.6,5.8,16.7,249.74,1
10/07/2014,2.2,2.6,2,3.4,2.8,16.7,249.73,1
11/07/2014,2.4,0.8,9.4,0,0,17.75,249.72,1
12/07/2014,5.2,6.2,4.6,6.8,5,20.55,249.7,1
13/07/2014,1,1.8,0.6,0.2,0.4,19.45,249.69,1
14/07/2014,0,1,0,0.2,0,19.85,249.67,1
15/07/2014,0,0,0,0,0,20.75,249.66,1
16/07/2014,0,0,0,0,0,24.15,249.63,1
17/07/2014,0,0,0,0,0,23.95,249.61,1
18/07/2014,0,0,0,0,0,24.35,249.59,1
19/07/2014,0,0,0,0,0,24.9,249.57,1
20/07/2014,0,0,0,0,0,24,249.54,1
21/07/2014,29.4,19.2,26.2,14,14.2,18.7,249.51,0.6
22/07/2014,3.4,2.6,4.8,2.4,5.6,20.95,249.52,0.6
23/07/2014,0,0,0,0,0,22.7,249.51,0.6
24/07/2014,15.2,11,22.2,15.8,13.6,20.6,249.5,0.6
25/07/2014,0.2,0,0,0,0.2,21.95,249.51,0.6
26/07/2014,3.6,1.2,13.2,8.8,9.8,21.7,249.51,0.6
27/07/2014,1.4,0,0.8,0,0,21.05,249.51,0.6
28/07/2014,0,0,0,0,0,21.3,249.51,0.6
29/07/2014,16.2,7.8,17.2,11.4,22.6,19.4,249.49,0.6
30/07/2014,27,36.4,16.4,40,45.6,17,249.55,0.6
31/07/2014,0,0,0,0,0,21.35,249.58,0.6
01/08/2014,0,0,0,0,0,22.7,249.58,0.6
02/08/2014,0,0,0,0,0,22.3,249.58,0.6
03/08/2014,6,1,5.2,2.4,5,21.75,249.58,0.6
04/08/2014,0,0,0.2,0,0,21.75,249.57,0.6
05/08/2014,0,0,0.2,0,1.8,21.9,249.55,0.6
06/08/2014,0.2,0,0,0,0,23.35,249.53,0.6
07/08/2014,0,0,0,0,0,21.85,249.52,1
08/08/2014,0,0,0,0,0,22.45,249.49,1.5
09/08/2014,0,0,0,0,0,22.1,249.46,1.5
10/08/2014,0,0,0,0,0,23.3,249.43,1.5
11/08/2014,0,0,0,0,0,22.9,249.4,1.5
12/08/2014,0,0,0,0,0,23.85,249.37,1.5
13/08/2014,20.4,0.6,2.2,3,2.8,23.3,249.33,1.5
14/08/2014,0,0,0,0,0,19.05,249.31,1.5
15/08/2014,0,0,0,0,0,18.9,249.28,1.5
16/08/2014,2.6,0,0.2,3.8,4.2,18.15,249.24,1.5
17/08/2014,0,0,0,0,0,19.2,249.21,1.5
18/08/2014,0,0,0,0,0,17.7,249.18,1.5
19/08/2014,0,0,0,0,0,19.85,249.15,1.5
20/08/2014,0,3,0,0,0,20.8,249.12,1.5
21/08/2014,0,0,0,0,0,20.05,249.09,1.5
22/08/2014,0,0,0,0,0,18.2,249.06,1.5
23/08/2014,0.8,0.2,1.6,1.4,1.2,17.85,249.03,1.5
24/08/2014,0,0,0,0,0,19.9,249,1.5
25/08/2014,0,0,0,0,0,18.95,248.98,1.5
26/08/2014,0,0,0,0,0,19.25,248.94,1.5
27/08/2014,0,1.8,0,0,0.2,21.6,248.91,1.5
28/08/2014,0,0,0,0,0,21.5,248.88,1.5
29/08/2014,0,0,0,0,0,23.55,248.85,1.5
30/08/2014,0,0,0,0,0,21.5,248.81,1.5
31/08/2014,0,0,0,0,0,21.5,248.77,1.5
01/09/2014,14.6,15.6,19.8,13.2,16,16.4,248.77,1.5
02/09/2014,0,0,0,0,0,18.5,248.74,1.5
03/09/2014,0.8,0.6,2.6,0,0.2,16.95,248.7,1.5
04/09/2014,0,0.4,1.2,0,0,18.5,248.67,1.5
05/09/2014,0,0,0.2,0.4,0.2,20.3,248.64,1.5
06/09/2014,0,0,0,0,0,22,248.61,1.5
07/09/2014,0,0,0.4,0,0,20.35,248.59,1.5
08/09/2014,0,0,0.2,0,0,20.6,248.56,1.5
09/09/2014,0,0,0,0,0,21.2,248.53,1.5
10/09/2014,15,13.8,23.2,25.8,12.8,18.1,248.54,1
11/09/2014,15,7.6,8.4,8.4,16.8,18.3,248.54,0.6
12/09/2014,12,11.2,7.8,15.4,6.2,16.5,248.54,1
13/09/2014,0,0,0,0,0,16.05,248.52,1
14/09/2014,0,0,0,0,0,18.25,248.5,1
15/09/2014,0.2,0,0,0,0,17.65,248.49,1
16/09/2014,5.8,10.2,0,9.2,0.6,19,248.47,1
17/09/2014,0.4,0,0,0,0,19.5,248.45,1
18/09/2014,0,0,0,0,0.2,19.3,248.43,1
19/09/2014,8.2,29.4,8.2,13.4,9.6,19.45,248.42,1
20/09/2014,52.4,56.4,102.4,113.6,51.6,21.1,248.96,1
21/09/2014,0,0,0,0,0,20.25,249.13,1
22/09/2014,17.2,0,0,23.4,12.6,19.65,249.14,1
23/09/2014,0,0,0,0,0.2,16.8,249.15,5
24/09/2014,0.2,0,0,0,0,14.8,249.07,5
25/09/2014,1.4,1,1.2,1,1,15.75,248.98,5
26/09/2014,0.2,0,0,0,0,17.95,248.88,5
27/09/2014,0,0,0,0,0,17.35,248.79,5
28/09/2014,0,0,0,0,0,18.5,248.7,5
29/09/2014,0.2,0,0,0,0,17.4,248.59,2
30/09/2014,0,0,0,0,0,17.1,248.56,2
01/10/2014,4.6,10,6.4,8.6,7,16.7,248.52,2
02/10/2014,0,0,0.2,0,0,18.3,248.48,2
03/10/2014,0,0,0,0,0,18.35,248.45,2
04/10/2014,0,0,0,0,0,17.95,248.42,2
05/10/2014,0.2,0,0,0,0,17.5,248.38,2
06/10/2014,0,0,0,0,0,16.75,248.34,2
07/10/2014,0,0,0,0,0,15,248.31,2
08/10/2014,0,0,0,0,0,19.55,248.27,2
09/10/2014,0,0,0,0,0,18.25,248.23,2
10/10/2014,0,0.2,0,0,0,20.75,248.2,2
11/10/2014,34.6,43.2,32.2,31.8,32.4,19.2,248.17,2
12/10/2014,1,7,0.8,1.8,4.6,18.1,248.21,2
13/10/2014,19.4,15.8,24.6,39.8,32,18.3,248.19,2
14/10/2014,6.4,0.6,14,1.2,1.4,18.15,248.34,2
15/10/2014,21.4,27,28.2,26.2,23.6,17.5,248.4,1.83
16/10/2014,0.6,2.4,0.2,0,0,18.9,248.65,2
17/10/2014,5.4,12.8,3.8,7.6,7,19,248.66,2
18/10/2014,0.6,0,1.6,0.4,0.8,19.1,248.68,2
19/10/2014,0.2,0.4,0.2,0.2,0.4,18.6,248.68,2
20/10/2014,0.2,0,0.2,0,0.2,15.1,248.68,2
21/10/2014,0.6,0.8,0.4,0.4,1.4,17.05,248.66,2
22/10/2014,0.2,0.4,0,0,0,13.8,248.63,2
23/10/2014,0,0,0,0,0,12.8,248.61,2
24/10/2014,0,0,0,0,0,15.65,248.58,2
25/10/2014,0,0,0,0,0,12.45,248.55,2
26/10/2014,0,0,0,0,0,12.55,248.52,2
27/10/2014,0,0,0,0,0,11.1,248.49,2
28/10/2014,0,0,0,0,0,10,248.46,2
29/10/2014,0,0,0,0,0,10.85,248.42,2
30/10/2014,0.2,0,0,0,0,11.2,248.39,2
31/10/2014,0.2,0,0,0,0,12.35,248.36,2
01/11/2014,0,0,0,0,0,14.35,248.34,2
02/11/2014,0.2,0,0,0,0,11.8,248.3,2
03/11/2014,0,0,0,0,0,11.55,248.27,2
04/11/2014,0,0,0,0,0,15.15,248.24,2
05/11/2014,40.6,62,41.8,29.4,30.2,14.45,248.21,2
06/11/2014,24.4,18.2,24,23,21.8,12.75,248.49,2
07/11/2014,0.4,0,0.2,0.2,0.4,13.45,248.75,2
08/11/2014,0.4,0,0.4,0,0,13.75,248.81,2
09/11/2014,0.6,1.4,0.6,0.8,0.8,12.95,248.82,2
10/11/2014,20.4,16.6,13.4,13.4,14,13.15,248.81,2.5
11/11/2014,0.6,0.2,0.2,0.4,0.2,14.2,248.89,2.5
12/11/2014,2.6,6.4,2.6,3.2,2.2,13.4,248.91,2.5
13/11/2014,0.2,4.8,0.4,1.2,0,12.65,248.89,2.5
14/11/2014,0,0,0,0,0,12.85,248.89,2.5
15/11/2014,18.8,26.4,14.6,18,18.4,11,248.89,2.5
16/11/2014,6,4.4,4.8,4.2,9.8,10.7,249.09,2.5
17/11/2014,42,41.8,39.6,48.8,50.6,8.3,249.15,5
18/11/2014,31.4,11.6,24.6,29.8,31,9.35,249.91,7
19/11/2014,5,3.2,5.2,3,5.4,9.5,250.35,7
20/11/2014,0.4,0.2,0.2,0.2,0.4,7.1,250.46,7
21/11/2014,0.4,0.6,0.2,0.6,1.6,6.8,250.44,7
22/11/2014,2.2,1,1.2,1.4,2.2,9.65,250.31,7
23/11/2014,0.2,0,0,0,0,12.7,250.32,7
24/11/2014,0.2,0.2,0.2,3.8,0.4,9.75,250.25,7
25/11/2014,6.6,6,7.2,10,10,10.35,250.17,7
26/11/2014,17,11.4,9.8,10.4,9,10.5,250.15,7
27/11/2014,5.4,9.6,4.8,6.4,6,11.05,250.12,7
28/11/2014,0.8,0.4,0.8,0.6,0.4,11.75,250.09,7
29/11/2014,0.8,0.4,0.4,0.4,0.8,12.9,250,7
30/11/2014,1.4,2,1.6,1.8,1.8,13.05,249.92,7
01/12/2014,1.6,4.2,2.4,2.4,2.2,12.9,249.86,7
02/12/2014,0,0,0.2,0,0,10.75,249.76,7
03/12/2014,9.6,8,9.2,9.6,10.4,9.4,249.72,7
04/12/2014,9,11.6,9.2,10,12.8,8.4,249.73,7
05/12/2014,1.6,1.4,0.8,1.8,3.2,9.1,249.74,7
06/12/2014,1.4,5.8,3.8,2.4,4.6,9.35,249.71,7
07/12/2014,0.8,0.2,0.4,0.4,0.4,7.9,249.66,7
08/12/2014,0,0,0,0,0,8.85,249.6,7
