date,sales,profit,region,state,category,type,caffeination
01-Mar-11,67,7,South,NM,Herbal Tea,Lemon,Decaf
01-Mar-11,67,9,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,80,4,Central,MO,Tea,Earl Grey,Regular
01-Mar-11,80,6,Central,MO,Tea,Green Tea,Regular
01-Mar-11,80,4,East,NH,Herbal Tea,Lemon,Decaf
01-Mar-11,80,6,East,NH,Espresso,Regular Espresso,Regular
01-Mar-11,80,4,South,NM,Espresso,Caffe Latte,Regular
01-Mar-11,80,6,West,UT,Tea,Green Tea,Regular
01-Mar-11,80,6,West,NV,Coffee,Columbian,Regular
01-Mar-11,84,42,Central,OH,Herbal Tea,Lemon,Decaf
01-Mar-11,84,42,East,MA,Tea,Darjeeling,Regular
01-Mar-11,84,40,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,86,40,East,FL,Tea,Darjeeling,Regular
01-Mar-11,87,43,South,LA,Coffee,Columbian,Regular
01-Mar-11,87,43,West,WA,Herbal Tea,Lemon,Decaf
01-Mar-11,91,16,Central,MO,Tea,Darjeeling,Regular
01-Mar-11,91,16,South,NM,Espresso,Decaf Espresso,Decaf
01-Mar-11,91,15,West,UT,Tea,Earl Grey,Regular
01-Mar-11,98,49,West,OR,Herbal Tea,Chamomile,Decaf
01-Mar-11,104,43,Central,CO,Tea,Green Tea,Regular
01-Mar-11,104,43,South,OK,Coffee,Columbian,Regular
01-Mar-11,104,43,West,OR,Herbal Tea,Lemon,Decaf
01-Mar-11,113,47,Central,MO,Herbal Tea,Lemon,Decaf
01-Mar-11,113,49,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,113,47,West,UT,Herbal Tea,Mint,Decaf
01-Mar-11,114,9,Central,MO,Herbal Tea,Chamomile,Decaf
01-Mar-11,114,10,East,NH,Espresso,Caffe Mocha,Regular
01-Mar-11,114,43,East,NH,Coffee,Amaretto,Regular
01-Mar-11,114,10,South,NM,Espresso,Caffe Mocha,Regular
01-Mar-11,114,42,West,UT,Herbal Tea,Chamomile,Decaf
01-Mar-11,114,10,West,UT,Tea,Darjeeling,Regular
01-Mar-11,117,50,South,LA,Herbal Tea,Chamomile,Decaf
01-Mar-11,117,50,West,UT,Espresso,Caffe Mocha,Regular
01-Mar-11,119,50,Central,WI,Espresso,Decaf Espresso,Decaf
01-Mar-11,119,52,East,FL,Herbal Tea,Chamomile,Decaf
01-Mar-11,119,52,West,WA,Espresso,Caffe Latte,Regular
01-Mar-11,126,67,Central,MO,Espresso,Decaf Espresso,Decaf
01-Mar-11,126,67,West,UT,Espresso,Caffe Latte,Regular
01-Mar-11,127,39,East,NH,Coffee,Columbian,Regular
01-Mar-11,127,39,South,NM,Coffee,Columbian,Regular
01-Mar-11,127,39,West,UT,Herbal Tea,Lemon,Decaf
01-Mar-11,128,19,Central,WI,Coffee,Amaretto,Regular
01-Mar-11,128,18,East,FL,Herbal Tea,Lemon,Decaf
01-Mar-11,128,19,South,OK,Herbal Tea,Chamomile,Decaf
01-Mar-11,128,18,West,WA,Espresso,Caffe Mocha,Regular
01-Mar-11,129,70,Central,MO,Espresso,Caffe Mocha,Regular
01-Mar-11,129,52,Central,OH,Coffee,Columbian,Regular
01-Mar-11,129,70,Central,WI,Herbal Tea,Lemon,Decaf
01-Mar-11,129,70,East,CT,Tea,Darjeeling,Regular
01-Mar-11,129,70,East,FL,Tea,Green Tea,Regular
01-Mar-11,129,70,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,129,52,South,TX,Herbal Tea,Lemon,Decaf
01-Mar-11,129,70,West,UT,Espresso,Decaf Espresso,Decaf
01-Mar-11,129,50,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,132,39,East,CT,Espresso,Decaf Espresso,Decaf
01-Mar-11,132,39,West,UT,Coffee,Columbian,Regular
01-Mar-11,133,6,Central,CO,Herbal Tea,Lemon,Decaf
01-Mar-11,133,6,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,133,6,East,MA,Espresso,Caffe Mocha,Regular
01-Mar-11,133,61,West,CA,Coffee,Amaretto,Regular
01-Mar-11,133,4,West,OR,Coffee,Amaretto,Regular
01-Mar-11,135,180,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,137,24,Central,CO,Tea,Darjeeling,Regular
01-Mar-11,137,22,Central,OH,Espresso,Decaf Espresso,Decaf
01-Mar-11,137,56,Central,WI,Tea,Darjeeling,Regular
01-Mar-11,137,24,East,MA,Herbal Tea,Lemon,Decaf
01-Mar-11,137,56,South,LA,Espresso,Decaf Espresso,Decaf
01-Mar-11,137,22,West,OR,Espresso,Caffe Latte,Regular
01-Mar-11,137,56,West,WA,Tea,Earl Grey,Regular
01-Mar-11,143,46,Central,CO,Herbal Tea,Mint,Decaf
01-Mar-11,143,47,Central,OH,Coffee,Amaretto,Regular
01-Mar-11,143,46,South,TX,Herbal Tea,Chamomile,Decaf
01-Mar-11,143,47,West,OR,Espresso,Caffe Mocha,Regular
01-Mar-11,144,47,Central,CO,Tea,Earl Grey,Regular
01-Mar-11,159,36,West,OR,Coffee,Columbian,Regular
01-Mar-11,160,1,Central,WI,Tea,Earl Grey,Regular
01-Mar-11,160,0,East,CT,Espresso,Caffe Mocha,Regular
01-Mar-11,160,1,South,LA,Espresso,Caffe Latte,Regular
01-Mar-11,160,0,West,WA,Tea,Green Tea,Regular
01-Mar-11,160,71,West,WA,Coffee,Columbian,Regular
01-Mar-11,165,61,Central,WI,Espresso,Caffe Mocha,Regular
01-Mar-11,165,59,East,FL,Herbal Tea,Mint,Decaf
01-Mar-11,165,59,West,WA,Espresso,Decaf Espresso,Decaf
01-Mar-11,174,67,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,174,68,East,CT,Herbal Tea,Mint,Decaf
01-Mar-11,174,67,West,UT,Coffee,Amaretto,Regular
01-Mar-11,178,93,Central,WI,Herbal Tea,Chamomile,Decaf
01-Mar-11,178,93,South,LA,Espresso,Caffe Mocha,Regular
01-Mar-11,178,92,West,WA,Tea,Darjeeling,Regular
01-Mar-11,192,80,Central,CO,Espresso,Decaf Espresso,Decaf
01-Mar-11,192,79,Central,IL,Tea,Earl Grey,Regular
01-Mar-11,192,80,South,TX,Espresso,Caffe Latte,Regular
01-Mar-11,192,80,West,CA,Tea,Green Tea,Regular
01-Mar-11,194,177,East,NY,Herbal Tea,Mint,Decaf
01-Mar-11,200,82,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,200,80,East,FL,Espresso,Decaf Espresso,Decaf
01-Mar-11,201,58,Central,MO,Coffee,Columbian,Regular
01-Mar-11,201,58,East,CT,Herbal Tea,Lemon,Decaf
01-Mar-11,201,58,South,LA,Herbal Tea,Lemon,Decaf
01-Mar-11,201,56,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,206,102,Central,CO,Coffee,Columbian,Regular
01-Mar-11,206,104,Central,IL,Herbal Tea,Lemon,Decaf
01-Mar-11,206,104,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,206,102,West,CA,Herbal Tea,Mint,Decaf
01-Mar-11,211,125,Central,CO,Espresso,Caffe Mocha,Regular
01-Mar-11,211,125,Central,IL,Tea,Darjeeling,Regular
01-Mar-11,211,123,East,NY,Tea,Green Tea,Regular
01-Mar-11,211,125,South,TX,Espresso,Decaf Espresso,Decaf
01-Mar-11,211,125,West,CA,Tea,Earl Grey,Regular
01-Mar-11,224,101,Central,OH,Tea,Darjeeling,Regular
01-Mar-11,224,99,East,FL,Coffee,Columbian,Regular
01-Mar-11,224,101,South,OK,Espresso,Decaf Espresso,Decaf
01-Mar-11,224,101,West,OR,Tea,Earl Grey,Regular
01-Mar-11,227,134,Central,CO,Coffee,Amaretto,Regular
01-Mar-11,227,135,Central,IL,Herbal Tea,Chamomile,Decaf
01-Mar-11,227,135,East,NY,Tea,Earl Grey,Regular
01-Mar-11,227,135,South,TX,Espresso,Caffe Mocha,Regular
01-Mar-11,227,135,West,CA,Tea,Darjeeling,Regular
01-Mar-11,228,110,Central,OH,Tea,Earl Grey,Regular
01-Mar-11,228,110,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,228,110,South,OK,Espresso,Caffe Latte,Regular
01-Mar-11,228,110,West,OR,Tea,Green Tea,Regular
01-Mar-11,242,25,Central,WI,Coffee,Columbian,Regular
01-Mar-11,242,25,East,FL,Espresso,Caffe Mocha,Regular
01-Mar-11,242,25,South,OK,Herbal Tea,Lemon,Decaf
01-Mar-11,242,24,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,249,150,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,249,151,Central,IL,Herbal Tea,Mint,Decaf
01-Mar-11,249,151,East,NY,Tea,Darjeeling,Regular
01-Mar-11,249,150,West,CA,Herbal Tea,Chamomile,Decaf
01-Mar-11,285,151,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Mar-11,285,151,Central,IA,Herbal Tea,Lemon,Decaf
01-Mar-11,285,151,West,NV,Herbal Tea,Mint,Decaf
01-Mar-11,318,40,West,CA,Espresso,Caffe Mocha,Regular
01-Mar-11,318,40,West,NV,Herbal Tea,Chamomile,Decaf
01-Mar-11,329,169,East,CT,Coffee,Columbian,Regular
01-Mar-11,329,171,West,WA,Herbal Tea,Chamomile,Decaf
01-Mar-11,346,140,Central,CO,Herbal Tea,Chamomile,Decaf
01-Mar-11,346,140,Central,OH,Espresso,Caffe Mocha,Regular
01-Mar-11,346,140,East,MA,Espresso,Regular Espresso,Regular
01-Mar-11,346,140,West,OR,Espresso,Decaf Espresso,Decaf
01-Mar-11,391,177,Central,IL,Coffee,Columbian,Regular
01-Mar-11,391,177,West,NV,Herbal Tea,Lemon,Decaf
01-Mar-11,498,246,South,TX,Coffee,Columbian,Regular
01-Mar-11,498,245,West,CA,Herbal Tea,Lemon,Decaf
01-Mar-11,509,220,Central,IL,Espresso,Decaf Espresso,Decaf
01-Mar-11,509,220,Central,IA,Tea,Darjeeling,Regular
01-Mar-11,509,221,West,CA,Espresso,Caffe Latte,Regular
01-Mar-11,509,220,West,NV,Tea,Earl Grey,Regular
01-Mar-11,524,543,East,MA,Coffee,Columbian,Regular
01-Mar-11,547,209,East,NY,Herbal Tea,Lemon,Decaf
01-Mar-11,557,288,East,NY,Espresso,Regular Espresso,Regular
01-Mar-11,582,260,Central,IA,Tea,Earl Grey,Regular
01-Mar-11,604,313,Central,IL,Espresso,Caffe Mocha,Regular
01-Mar-11,604,315,Central,IA,Herbal Tea,Chamomile,Decaf
01-Mar-11,604,313,West,CA,Espresso,Decaf Espresso,Decaf
01-Mar-11,604,315,West,NV,Tea,Darjeeling,Regular
01-Mar-11,719,384,East,NY,Coffee,Columbian,Regular
01-Mar-11,719,384,West,CA,Coffee,Columbian,Regular
01-Apr-11,28,542,West,NV,Tea,Green Tea,Regular
01-Apr-11,46,15,Central,IA,Espresso,Caffe Mocha,Regular
01-Apr-11,46,47,Central,IA,Espresso,Decaf Espresso,Decaf
01-Apr-11,46,47,East,NH,Tea,Green Tea,Regular
01-Apr-11,46,47,West,NV,Espresso,Caffe Latte,Regular
01-Apr-11,46,15,West,NV,Espresso,Decaf Espresso,Decaf
01-Apr-11,50,16,Central,IA,Coffee,Amaretto,Regular
01-Apr-11,50,18,East,NH,Tea,Darjeeling,Regular
01-Apr-11,50,18,South,NM,Herbal Tea,Chamomile,Decaf
01-Apr-11,50,16,West,NV,Espresso,Caffe Mocha,Regular
01-Apr-11,52,13,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,56,24,Central,OH,Herbal Tea,Chamomile,Decaf
01-Apr-11,56,24,East,MA,Tea,Green Tea,Regular
01-Apr-11,56,24,South,OK,Espresso,Caffe Mocha,Regular
01-Apr-11,56,22,West,OR,Tea,Darjeeling,Regular
01-Apr-11,65,4,Central,IA,Coffee,Columbian,Regular
01-Apr-11,65,4,South,NM,Herbal Tea,Lemon,Decaf
01-Apr-11,65,6,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,66,27,East,CT,Tea,Green Tea,Regular
01-Apr-11,69,13,Central,MO,Tea,Earl Grey,Regular
01-Apr-11,69,13,East,NH,Espresso,Regular Espresso,Regular
01-Apr-11,69,13,South,NM,Espresso,Caffe Latte,Regular
01-Apr-11,69,12,West,UT,Tea,Green Tea,Regular
01-Apr-11,70,304,East,NY,Espresso,Caffe Mocha,Regular
01-Apr-11,80,39,Central,OH,Herbal Tea,Lemon,Decaf
01-Apr-11,80,39,East,MA,Tea,Darjeeling,Regular
01-Apr-11,80,37,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,84,3,Central,MO,Tea,Green Tea,Regular
01-Apr-11,84,4,East,NH,Herbal Tea,Lemon,Decaf
01-Apr-11,84,3,West,NV,Coffee,Columbian,Regular
01-Apr-11,91,45,East,FL,Tea,Darjeeling,Regular
01-Apr-11,92,45,South,LA,Coffee,Columbian,Regular
01-Apr-11,92,45,West,WA,Herbal Tea,Lemon,Decaf
01-Apr-11,93,46,West,OR,Herbal Tea,Chamomile,Decaf
01-Apr-11,94,16,Central,MO,Tea,Darjeeling,Regular
01-Apr-11,94,18,South,NM,Espresso,Decaf Espresso,Decaf
01-Apr-11,94,16,West,UT,Tea,Earl Grey,Regular
01-Apr-11,110,47,Central,WI,Espresso,Decaf Espresso,Decaf
01-Apr-11,110,46,East,FL,Herbal Tea,Chamomile,Decaf
01-Apr-11,110,47,West,WA,Espresso,Caffe Latte,Regular
01-Apr-11,113,47,Central,CO,Tea,Green Tea,Regular
01-Apr-11,113,49,South,OK,Coffee,Columbian,Regular
01-Apr-11,113,47,West,OR,Herbal Tea,Lemon,Decaf
01-Apr-11,114,9,Central,MO,Herbal Tea,Chamomile,Decaf
01-Apr-11,114,40,Central,OH,Coffee,Columbian,Regular
01-Apr-11,114,9,East,NH,Espresso,Caffe Mocha,Regular
01-Apr-11,114,9,South,NM,Espresso,Caffe Mocha,Regular
01-Apr-11,114,40,South,TX,Herbal Tea,Lemon,Decaf
01-Apr-11,114,9,West,UT,Tea,Darjeeling,Regular
01-Apr-11,114,42,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,117,113,West,CA,Coffee,Amaretto,Regular
01-Apr-11,119,65,Central,MO,Espresso,Decaf Espresso,Decaf
01-Apr-11,119,64,West,UT,Espresso,Caffe Latte,Regular
01-Apr-11,121,46,Central,WI,Tea,Darjeeling,Regular
01-Apr-11,121,46,South,LA,Espresso,Decaf Espresso,Decaf
01-Apr-11,121,45,West,WA,Tea,Earl Grey,Regular
01-Apr-11,123,64,Central,MO,Espresso,Caffe Mocha,Regular
01-Apr-11,123,64,East,CT,Tea,Darjeeling,Regular
01-Apr-11,123,64,West,UT,Espresso,Decaf Espresso,Decaf
01-Apr-11,125,18,East,MA,Espresso,Caffe Mocha,Regular
01-Apr-11,127,36,East,CT,Espresso,Decaf Espresso,Decaf
01-Apr-11,127,56,South,LA,Herbal Tea,Chamomile,Decaf
01-Apr-11,127,55,West,UT,Espresso,Caffe Mocha,Regular
01-Apr-11,127,37,West,UT,Coffee,Columbian,Regular
01-Apr-11,127,12,West,OR,Coffee,Columbian,Regular
01-Apr-11,129,19,Central,CO,Tea,Darjeeling,Regular
01-Apr-11,129,19,Central,OH,Espresso,Decaf Espresso,Decaf
01-Apr-11,129,70,Central,WI,Herbal Tea,Lemon,Decaf
01-Apr-11,129,70,East,FL,Tea,Green Tea,Regular
01-Apr-11,129,19,East,MA,Herbal Tea,Lemon,Decaf
01-Apr-11,129,49,East,NH,Coffee,Amaretto,Regular
01-Apr-11,129,71,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,129,50,West,UT,Herbal Tea,Chamomile,Decaf
01-Apr-11,129,19,West,OR,Espresso,Caffe Latte,Regular
01-Apr-11,133,6,Central,CO,Herbal Tea,Lemon,Decaf
01-Apr-11,133,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,133,40,East,NH,Coffee,Columbian,Regular
01-Apr-11,133,40,South,NM,Coffee,Columbian,Regular
01-Apr-11,133,42,West,UT,Herbal Tea,Lemon,Decaf
01-Apr-11,133,4,West,OR,Coffee,Amaretto,Regular
01-Apr-11,135,24,Central,WI,Coffee,Amaretto,Regular
01-Apr-11,135,22,East,FL,Herbal Tea,Lemon,Decaf
01-Apr-11,135,22,South,OK,Herbal Tea,Chamomile,Decaf
01-Apr-11,135,22,West,WA,Espresso,Caffe Mocha,Regular
01-Apr-11,137,43,Central,CO,Herbal Tea,Mint,Decaf
01-Apr-11,137,42,Central,OH,Coffee,Amaretto,Regular
01-Apr-11,137,42,South,TX,Herbal Tea,Chamomile,Decaf
01-Apr-11,137,42,West,OR,Espresso,Caffe Mocha,Regular
01-Apr-11,142,18,Central,MO,Herbal Tea,Lemon,Decaf
01-Apr-11,142,68,Central,WI,Herbal Tea,Chamomile,Decaf
01-Apr-11,142,67,South,LA,Espresso,Caffe Mocha,Regular
01-Apr-11,142,16,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,142,16,West,UT,Herbal Tea,Mint,Decaf
01-Apr-11,142,67,West,WA,Tea,Darjeeling,Regular
01-Apr-11,147,50,Central,CO,Tea,Earl Grey,Regular
01-Apr-11,160,1,Central,WI,Tea,Earl Grey,Regular
01-Apr-11,160,0,East,CT,Espresso,Caffe Mocha,Regular
01-Apr-11,160,1,South,LA,Espresso,Caffe Latte,Regular
01-Apr-11,160,0,West,WA,Tea,Green Tea,Regular
01-Apr-11,161,58,Central,WI,Espresso,Caffe Mocha,Regular
01-Apr-11,161,58,East,FL,Herbal Tea,Mint,Decaf
01-Apr-11,161,58,West,WA,Espresso,Decaf Espresso,Decaf
01-Apr-11,169,209,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,178,70,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,178,68,East,CT,Herbal Tea,Mint,Decaf
01-Apr-11,178,70,West,UT,Coffee,Amaretto,Regular
01-Apr-11,180,80,West,WA,Coffee,Columbian,Regular
01-Apr-11,181,71,Central,CO,Espresso,Decaf Espresso,Decaf
01-Apr-11,181,73,Central,IL,Tea,Earl Grey,Regular
01-Apr-11,181,71,South,TX,Espresso,Caffe Latte,Regular
01-Apr-11,181,71,West,CA,Tea,Green Tea,Regular
01-Apr-11,190,93,Central,CO,Coffee,Columbian,Regular
01-Apr-11,190,92,Central,IL,Herbal Tea,Lemon,Decaf
01-Apr-11,190,52,Central,MO,Coffee,Columbian,Regular
01-Apr-11,190,50,East,CT,Herbal Tea,Lemon,Decaf
01-Apr-11,190,52,South,LA,Herbal Tea,Lemon,Decaf
01-Apr-11,190,93,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,190,50,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,190,92,West,CA,Herbal Tea,Mint,Decaf
01-Apr-11,201,156,East,NY,Herbal Tea,Mint,Decaf
01-Apr-11,208,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,208,86,East,FL,Espresso,Decaf Espresso,Decaf
01-Apr-11,211,125,Central,CO,Espresso,Caffe Mocha,Regular
01-Apr-11,211,123,Central,IL,Tea,Darjeeling,Regular
01-Apr-11,211,123,East,NY,Tea,Green Tea,Regular
01-Apr-11,211,125,South,TX,Espresso,Decaf Espresso,Decaf
01-Apr-11,211,123,West,CA,Tea,Earl Grey,Regular
01-Apr-11,237,108,Central,OH,Tea,Darjeeling,Regular
01-Apr-11,237,108,East,FL,Coffee,Columbian,Regular
01-Apr-11,237,110,South,OK,Espresso,Decaf Espresso,Decaf
01-Apr-11,237,108,West,OR,Tea,Earl Grey,Regular
01-Apr-11,238,142,Central,CO,Coffee,Amaretto,Regular
01-Apr-11,238,141,Central,IL,Herbal Tea,Chamomile,Decaf
01-Apr-11,238,141,East,NY,Tea,Earl Grey,Regular
01-Apr-11,238,142,South,TX,Espresso,Caffe Mocha,Regular
01-Apr-11,238,142,West,CA,Tea,Darjeeling,Regular
01-Apr-11,242,25,Central,WI,Coffee,Columbian,Regular
01-Apr-11,242,25,East,FL,Espresso,Caffe Mocha,Regular
01-Apr-11,242,24,South,OK,Herbal Tea,Lemon,Decaf
01-Apr-11,242,25,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,261,156,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,261,157,Central,IL,Herbal Tea,Mint,Decaf
01-Apr-11,261,156,East,NY,Tea,Darjeeling,Regular
01-Apr-11,261,157,West,CA,Herbal Tea,Chamomile,Decaf
01-Apr-11,285,144,Central,OH,Tea,Earl Grey,Regular
01-Apr-11,285,145,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,285,145,South,OK,Espresso,Caffe Latte,Regular
01-Apr-11,285,145,West,OR,Tea,Green Tea,Regular
01-Apr-11,311,159,East,CT,Coffee,Columbian,Regular
01-Apr-11,311,157,West,WA,Herbal Tea,Chamomile,Decaf
01-Apr-11,318,39,West,CA,Espresso,Caffe Mocha,Regular
01-Apr-11,318,40,West,NV,Herbal Tea,Chamomile,Decaf
01-Apr-11,321,172,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Apr-11,321,171,Central,IA,Herbal Tea,Lemon,Decaf
01-Apr-11,321,171,West,NV,Herbal Tea,Mint,Decaf
01-Apr-11,346,140,Central,CO,Herbal Tea,Chamomile,Decaf
01-Apr-11,346,138,Central,OH,Espresso,Caffe Mocha,Regular
01-Apr-11,346,140,East,MA,Espresso,Regular Espresso,Regular
01-Apr-11,346,138,West,OR,Espresso,Decaf Espresso,Decaf
01-Apr-11,486,232,Central,IL,Coffee,Columbian,Regular
01-Apr-11,486,239,South,TX,Coffee,Columbian,Regular
01-Apr-11,486,240,West,CA,Herbal Tea,Lemon,Decaf
01-Apr-11,486,232,West,NV,Herbal Tea,Lemon,Decaf
01-Apr-11,509,221,Central,IL,Espresso,Decaf Espresso,Decaf
01-Apr-11,509,220,Central,IA,Tea,Darjeeling,Regular
01-Apr-11,509,220,West,CA,Espresso,Caffe Latte,Regular
01-Apr-11,509,221,West,NV,Tea,Earl Grey,Regular
01-Apr-11,553,589,East,MA,Coffee,Columbian,Regular
01-Apr-11,601,349,East,NY,Espresso,Regular Espresso,Regular
01-Apr-11,616,276,Central,IA,Tea,Earl Grey,Regular
01-Apr-11,626,326,Central,IL,Espresso,Caffe Mocha,Regular
01-Apr-11,626,326,Central,IA,Herbal Tea,Chamomile,Decaf
01-Apr-11,626,326,West,CA,Espresso,Decaf Espresso,Decaf
01-Apr-11,626,325,West,NV,Tea,Darjeeling,Regular
01-Apr-11,680,367,East,NY,Herbal Tea,Lemon,Decaf
01-Apr-11,759,410,East,NY,Coffee,Columbian,Regular
01-Apr-11,759,410,West,CA,Coffee,Columbian,Regular
01-May-11,18,524,West,NV,Tea,Green Tea,Regular
01-May-11,43,43,Central,IA,Espresso,Decaf Espresso,Decaf
01-May-11,43,44,East,NH,Tea,Green Tea,Regular
01-May-11,43,43,West,NV,Espresso,Caffe Latte,Regular
01-May-11,49,17,Central,IA,Espresso,Caffe Mocha,Regular
01-May-11,49,17,Central,IA,Coffee,Amaretto,Regular
01-May-11,49,17,Central,OH,Herbal Tea,Chamomile,Decaf
01-May-11,49,17,East,MA,Tea,Green Tea,Regular
01-May-11,49,17,East,NH,Tea,Darjeeling,Regular
01-May-11,49,17,South,NM,Herbal Tea,Chamomile,Decaf
01-May-11,49,18,South,OK,Espresso,Caffe Mocha,Regular
01-May-11,49,18,West,NV,Espresso,Caffe Mocha,Regular
01-May-11,49,18,West,NV,Espresso,Decaf Espresso,Decaf
01-May-11,49,17,West,OR,Tea,Darjeeling,Regular
01-May-11,52,15,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-May-11,56,23,East,CT,Tea,Green Tea,Regular
01-May-11,67,10,Central,IA,Coffee,Columbian,Regular
01-May-11,67,10,South,NM,Herbal Tea,Lemon,Decaf
01-May-11,67,8,West,NV,Coffee,Decaf Irish Cream,Decaf
01-May-11,68,269,East,NY,Espresso,Caffe Mocha,Regular
01-May-11,70,32,Central,OH,Herbal Tea,Lemon,Decaf
01-May-11,70,30,East,MA,Tea,Darjeeling,Regular
01-May-11,70,30,South,OK,Coffee,Decaf Irish Cream,Decaf
01-May-11,74,36,West,OR,Herbal Tea,Chamomile,Decaf
01-May-11,75,6,Central,MO,Tea,Earl Grey,Regular
01-May-11,75,4,East,NH,Espresso,Regular Espresso,Regular
01-May-11,75,6,South,NM,Espresso,Caffe Latte,Regular
01-May-11,75,4,West,UT,Tea,Green Tea,Regular
01-May-11,80,3,Central,MO,Tea,Green Tea,Regular
01-May-11,80,1,East,NH,Herbal Tea,Lemon,Decaf
01-May-11,80,1,West,NV,Coffee,Columbian,Regular
01-May-11,88,44,East,FL,Tea,Darjeeling,Regular
01-May-11,91,19,Central,MO,Tea,Darjeeling,Regular
01-May-11,91,19,South,NM,Espresso,Decaf Espresso,Decaf
01-May-11,91,19,West,UT,Tea,Earl Grey,Regular
01-May-11,96,50,Central,MO,Espresso,Decaf Espresso,Decaf
01-May-11,96,50,West,UT,Espresso,Caffe Latte,Regular
01-May-11,98,41,Central,CO,Tea,Green Tea,Regular
01-May-11,98,50,South,LA,Coffee,Columbian,Regular
01-May-11,98,41,South,OK,Coffee,Columbian,Regular
01-May-11,98,41,West,OR,Herbal Tea,Lemon,Decaf
01-May-11,98,50,West,WA,Herbal Tea,Lemon,Decaf
01-May-11,102,33,Central,OH,Coffee,Columbian,Regular
01-May-11,102,35,South,TX,Herbal Tea,Lemon,Decaf
01-May-11,102,35,West,OR,Coffee,Decaf Irish Cream,Decaf
01-May-11,103,11,Central,MO,Herbal Tea,Chamomile,Decaf
01-May-11,103,10,East,NH,Espresso,Caffe Mocha,Regular
01-May-11,103,10,South,NM,Espresso,Caffe Mocha,Regular
01-May-11,103,11,West,UT,Tea,Darjeeling,Regular
01-May-11,105,116,West,CA,Coffee,Amaretto,Regular
01-May-11,108,57,Central,MO,Espresso,Caffe Mocha,Regular
01-May-11,108,58,East,CT,Tea,Darjeeling,Regular
01-May-11,108,58,West,UT,Espresso,Decaf Espresso,Decaf
01-May-11,109,37,Central,WI,Tea,Darjeeling,Regular
01-May-11,109,48,Central,WI,Espresso,Decaf Espresso,Decaf
01-May-11,109,48,East,FL,Herbal Tea,Chamomile,Decaf
01-May-11,109,39,South,LA,Espresso,Decaf Espresso,Decaf
01-May-11,109,37,West,WA,Tea,Earl Grey,Regular
01-May-11,109,47,West,WA,Espresso,Caffe Latte,Regular
01-May-11,110,48,South,LA,Herbal Tea,Chamomile,Decaf
01-May-11,110,50,West,UT,Espresso,Caffe Mocha,Regular
01-May-11,112,30,East,CT,Espresso,Decaf Espresso,Decaf
01-May-11,112,30,West,UT,Coffee,Columbian,Regular
01-May-11,113,22,East,MA,Espresso,Caffe Mocha,Regular
01-May-11,115,11,West,OR,Coffee,Columbian,Regular
01-May-11,117,17,Central,CO,Tea,Darjeeling,Regular
01-May-11,117,15,Central,OH,Espresso,Decaf Espresso,Decaf
01-May-11,117,17,East,MA,Herbal Tea,Lemon,Decaf
01-May-11,117,15,West,OR,Espresso,Caffe Latte,Regular
01-May-11,121,37,Central,CO,Tea,Earl Grey,Regular
01-May-11,122,36,Central,CO,Herbal Tea,Mint,Decaf
01-May-11,122,37,Central,OH,Coffee,Amaretto,Regular
01-May-11,122,37,South,TX,Herbal Tea,Chamomile,Decaf
01-May-11,122,37,West,OR,Espresso,Caffe Mocha,Regular
01-May-11,124,48,East,NH,Coffee,Amaretto,Regular
