Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
4834,04/08/20,8:00 AM,Mizoram,-,-,266,0,501
4835,04/08/20,8:00 AM,Nagaland,-,-,657,5,2129
4836,04/08/20,8:00 AM,Odisha,-,-,23074,207,36297
4837,04/08/20,8:00 AM,Puducherry,-,-,2411,56,3982
4838,04/08/20,8:00 AM,Punjab,-,-,11882,442,18527
4839,04/08/20,8:00 AM,Rajasthan,-,-,31458,715,44975
4840,04/08/20,8:00 AM,Sikkim,-,-,297,1,688
4841,04/08/20,8:00 AM,Tamil Nadu,-,-,202283,4241,263222
4842,04/08/20,8:00 AM,Telengana,-,-,49675,563,68946
4843,04/08/20,8:00 AM,Tripura,-,-,3675,28,5505
4844,04/08/20,8:00 AM,Uttarakhand,-,-,4538,90,7800
4845,04/08/20,8:00 AM,Uttar Pradesh,-,-,55393,1778,97362
4846,04/08/20,8:00 AM,West Bengal,-,-,54818,1731,78232
4847,05/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,277,12,928
4848,05/08/20,8:00 AM,Andhra Pradesh,-,-,95625,1604,176333
4849,05/08/20,8:00 AM,Arunachal Pradesh,-,-,1105,3,1790
4850,05/08/20,8:00 AM,Assam,-,-,34421,115,48161
4851,05/08/20,8:00 AM,Bihar,-,-,40348,347,61788
4852,05/08/20,8:00 AM,Chandigarh,-,-,715,20,1206
4853,05/08/20,8:00 AM,Chhattisgarh,-,-,7613,69,10202
4854,05/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,919,2,1325
4855,05/08/20,8:00 AM,Delhi,-,-,125226,4033,139156
4856,05/08/20,8:00 AM,Goa,-,-,5114,60,7075
4857,05/08/20,8:00 AM,Gujarat,-,-,48376,2533,65599
4858,05/08/20,8:00 AM,Haryana,-,-,31226,448,37796
4859,05/08/20,8:00 AM,Himachal Pradesh,-,-,1710,14,2879
4860,05/08/20,8:00 AM,Jammu and Kashmir,-,-,14856,417,22396
4861,05/08/20,8:00 AM,Jharkhand,-,-,5164,128,13940
4862,05/08/20,8:00 AM,Karnataka,-,-,69272,2704,145830
4863,05/08/20,8:00 AM,Kerala,-,-,16299,87,27956
4864,05/08/20,8:00 AM,Ladakh,-,-,1127,7,1534
4865,05/08/20,8:00 AM,Madhya Pradesh,-,-,25414,912,35082
4866,05/08/20,8:00 AM,Maharashtra,-,-,299356,16142,457956
4867,05/08/20,8:00 AM,Manipur,-,-,1814,7,3018
4868,05/08/20,8:00 AM,Meghalaya,-,-,330,5,917
4869,05/08/20,8:00 AM,Mizoram,-,-,282,0,504
4870,05/08/20,8:00 AM,Nagaland,-,-,659,5,2405
4871,05/08/20,8:00 AM,Odisha,-,-,24483,216,37681
4872,05/08/20,8:00 AM,Puducherry,-,-,2537,58,4147
4873,05/08/20,8:00 AM,Punjab,-,-,12491,462,19015
4874,05/08/20,8:00 AM,Rajasthan,-,-,32832,732,46679
4875,05/08/20,8:00 AM,Sikkim,-,-,299,1,783
4876,05/08/20,8:00 AM,Tamil Nadu,-,-,208784,4349,268285
4877,05/08/20,8:00 AM,Telengana,-,-,50814,576,70958
4878,05/08/20,8:00 AM,Tripura,-,-,3725,30,5628
4879,05/08/20,8:00 AM,Uttarakhand,-,-,4847,95,8008
4880,05/08/20,8:00 AM,Uttar Pradesh,-,-,57271,1817,100310
4881,05/08/20,8:00 AM,West Bengal,-,-,56884,1785,80984
4882,06/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,326,14,1027
4883,06/08/20,8:00 AM,Andhra Pradesh,-,-,104354,1681,186461
4884,06/08/20,8:00 AM,Arunachal Pradesh,-,-,1210,3,1855
4885,06/08/20,8:00 AM,Assam,-,-,35892,121,50445
4886,06/08/20,8:00 AM,Bihar,-,-,42414,355,64770
4887,06/08/20,8:00 AM,Chandigarh,-,-,715,20,1270
4888,06/08/20,8:00 AM,Chhattisgarh,-,-,7871,71,10407
4889,06/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,960,2,1366
4890,06/08/20,8:00 AM,Delhi,-,-,126116,4044,140232
4891,06/08/20,8:00 AM,Goa,-,-,5287,64,7423
4892,06/08/20,8:00 AM,Gujarat,-,-,49433,2556,66669
4893,06/08/20,8:00 AM,Haryana,-,-,31960,455,38548
4894,06/08/20,8:00 AM,Himachal Pradesh,-,-,1762,14,2916
4895,06/08/20,8:00 AM,Jammu and Kashmir,-,-,15244,426,22955
4896,06/08/20,8:00 AM,Jharkhand,-,-,5703,136,14888
4897,06/08/20,8:00 AM,Karnataka,-,-,74679,2804,151449
4898,06/08/20,8:00 AM,Kerala,-,-,17533,94,29151
4899,06/08/20,8:00 AM,Ladakh,-,-,1164,7,1592
4900,06/08/20,8:00 AM,Madhya Pradesh,-,-,26064,929,35734
4901,06/08/20,8:00 AM,Maharashtra,-,-,305521,16476,468265
4902,06/08/20,8:00 AM,Manipur,-,-,1862,7,3093
4903,06/08/20,8:00 AM,Meghalaya,-,-,330,5,929
4904,06/08/20,8:00 AM,Mizoram,-,-,286,0,537
4905,06/08/20,8:00 AM,Nagaland,-,-,685,6,2498
4906,06/08/20,8:00 AM,Odisha,-,-,25738,225,39018
4907,06/08/20,8:00 AM,Puducherry,-,-,2668,65,4433
4908,06/08/20,8:00 AM,Punjab,-,-,12943,491,19856
4909,06/08/20,8:00 AM,Rajasthan,-,-,33849,745,47272
4910,06/08/20,8:00 AM,Sikkim,-,-,303,1,800
4911,06/08/20,8:00 AM,Tamil Nadu,-,-,214815,4461,273460
4912,06/08/20,8:00 AM,Telengana,-,-,52103,589,73050
4913,06/08/20,8:00 AM,Tripura,-,-,3793,31,5725
4914,06/08/20,8:00 AM,Uttarakhand,-,-,5233,98,8254
4915,06/08/20,8:00 AM,Uttar Pradesh,-,-,60558,1857,104388
4916,06/08/20,8:00 AM,West Bengal,-,-,58962,1846,83800
4917,07/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,355,16,1123
4918,07/08/20,8:00 AM,Andhra Pradesh,-,-,112870,1753,196789
4919,07/08/20,8:00 AM,Arunachal Pradesh,-,-,1245,3,1948
4920,07/08/20,8:00 AM,Assam,-,-,37224,126,52817
4921,07/08/20,8:00 AM,Bihar,-,-,43537,363,67788
4922,07/08/20,8:00 AM,Chandigarh,-,-,777,20,1327
4923,07/08/20,8:00 AM,Chhattisgarh,-,-,8088,77,10932
4924,07/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,973,2,1391
4925,07/08/20,8:00 AM,Delhi,-,-,127124,4059,141531
4926,07/08/20,8:00 AM,Goa,-,-,5453,66,7614
4927,07/08/20,8:00 AM,Gujarat,-,-,50350,2583,67699
4928,07/08/20,8:00 AM,Haryana,-,-,32640,458,39303
4929,07/08/20,8:00 AM,Himachal Pradesh,-,-,1865,14,3047
4930,07/08/20,8:00 AM,Jammu and Kashmir,-,-,15708,436,23454
4931,07/08/20,8:00 AM,Jharkhand,-,-,6594,145,15756
4932,07/08/20,8:00 AM,Karnataka,-,-,80281,2897,158254
4933,07/08/20,8:00 AM,Kerala,-,-,18333,97,30449
4934,07/08/20,8:00 AM,Ladakh,-,-,1177,7,1595
4935,07/08/20,8:00 AM,Madhya Pradesh,-,-,26902,946,36564
4936,07/08/20,8:00 AM,Maharashtra,-,-,316375,16792,479779
4937,07/08/20,8:00 AM,Manipur,-,-,1905,8,3217
4938,07/08/20,8:00 AM,Meghalaya,-,-,345,5,990
4939,07/08/20,8:00 AM,Mizoram,-,-,288,0,539
4940,07/08/20,8:00 AM,Nagaland,-,-,819,6,2580
4941,07/08/20,8:00 AM,Odisha,-,-,26888,235,40717
4942,07/08/20,8:00 AM,Puducherry,-,-,2808,70,4621
4943,07/08/20,8:00 AM,Punjab,-,-,13659,517,20891
4944,07/08/20,8:00 AM,Rajasthan,-,-,35131,757,48996
4945,07/08/20,8:00 AM,Sikkim,-,-,353,1,829
4946,07/08/20,8:00 AM,Tamil Nadu,-,-,221087,4571,279144
4947,07/08/20,8:00 AM,Telengana,-,-,53239,601,75257
4948,07/08/20,8:00 AM,Tripura,-,-,3860,36,5853
4949,07/08/20,8:00 AM,Uttarakhand,-,-,5427,98,8552
4950,07/08/20,8:00 AM,Uttar Pradesh,-,-,63402,1918,108974
4951,07/08/20,8:00 AM,West Bengal,-,-,61023,1902,86754
4952,08/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,425,19,1222
4953,08/08/20,8:00 AM,Andhra Pradesh,-,-,120464,1842,206960
4954,08/08/20,8:00 AM,Arunachal Pradesh,-,-,1326,3,2049
4955,08/08/20,8:00 AM,Assam,-,-,38809,132,55496
4956,08/08/20,8:00 AM,Bihar,-,-,44482,369,71304
4957,08/08/20,8:00 AM,Chandigarh,-,-,820,23,1374
4958,08/08/20,8:00 AM,Chhattisgarh,-,-,8319,87,11408
4959,08/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1014,2,1437
4960,08/08/20,8:00 AM,Delhi,-,-,128232,4082,142723
4961,08/08/20,8:00 AM,Goa,-,-,5595,70,7947
4962,08/08/20,8:00 AM,Gujarat,-,-,51720,2605,68768
4963,08/08/20,8:00 AM,Haryana,-,-,33444,467,40054
4964,08/08/20,8:00 AM,Himachal Pradesh,-,-,1954,14,3150
4965,08/08/20,8:00 AM,Jammu and Kashmir,-,-,16218,449,23927
4966,08/08/20,8:00 AM,Jharkhand,-,-,7391,151,16465
4967,08/08/20,8:00 AM,Karnataka,-,-,84232,2998,164924
4968,08/08/20,8:00 AM,Kerala,-,-,19147,102,31700
4969,08/08/20,8:00 AM,Ladakh,-,-,1194,9,1614
4970,08/08/20,8:00 AM,Madhya Pradesh,-,-,27621,962,37298
4971,08/08/20,8:00 AM,Maharashtra,-,-,327281,17092,490262
4972,08/08/20,8:00 AM,Manipur,-,-,1926,10,3466
4973,08/08/20,8:00 AM,Meghalaya,-,-,411,5,1006
4974,08/08/20,8:00 AM,Mizoram,-,-,289,0,566
4975,08/08/20,8:00 AM,Nagaland,-,-,824,7,2657
4976,08/08/20,8:00 AM,Odisha,-,-,28698,247,42550
4977,08/08/20,8:00 AM,Puducherry,-,-,2914,75,4862
4978,08/08/20,8:00 AM,Punjab,-,-,14040,539,21930
4979,08/08/20,8:00 AM,Rajasthan,-,-,36195,767,50157
4980,08/08/20,8:00 AM,Sikkim,-,-,406,1,854
4981,08/08/20,8:00 AM,Tamil Nadu,-,-,227575,4690,285024
4982,08/08/20,8:00 AM,Telengana,-,-,54330,615,77513
4983,08/08/20,8:00 AM,Tripura,-,-,4084,37,5999
4984,08/08/20,8:00 AM,Uttarakhand,-,-,5731,112,8901
4985,08/08/20,8:00 AM,Uttar Pradesh,-,-,66834,1981,113378
4986,08/08/20,8:00 AM,West Bengal,-,-,63060,1954,89666
4987,09/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,500,20,1351
4988,09/08/20,8:00 AM,Andhra Pradesh,-,-,129615,1939,217040
4989,09/08/20,8:00 AM,Arunachal Pradesh,-,-,1430,3,2117
4990,09/08/20,8:00 AM,Assam,-,-,40591,140,57714
4991,09/08/20,8:00 AM,Bihar,-,-,48243,382,75294
4992,09/08/20,8:00 AM,Chandigarh,-,-,872,24,1426
4993,09/08/20,8:00 AM,Chhattisgarh,-,-,8582,89,11743
4994,09/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1037,2,1456
4995,09/08/20,8:00 AM,Delhi,-,-,129362,4098,144127
4996,09/08/20,8:00 AM,Goa,-,-,5802,72,8206
4997,09/08/20,8:00 AM,Gujarat,-,-,52855,2628,69869
4998,09/08/20,8:00 AM,Haryana,-,-,34031,474,40843
4999,09/08/20,8:00 AM,Himachal Pradesh,-,-,2081,14,3264
5000,09/08/20,8:00 AM,Jammu and Kashmir,-,-,16667,459,24390
5001,09/08/20,8:00 AM,Jharkhand,-,-,8123,155,17094
5002,09/08/20,8:00 AM,Karnataka,-,-,89238,3091,172102
5003,09/08/20,8:00 AM,Kerala,-,-,20862,106,33120
5004,09/08/20,8:00 AM,Ladakh,-,-,1214,9,1639
5005,09/08/20,8:00 AM,Madhya Pradesh,-,-,28353,977,38157
5006,09/08/20,8:00 AM,Maharashtra,-,-,338362,17367,503084
5007,09/08/20,8:00 AM,Manipur,-,-,1927,11,3635
5008,09/08/20,8:00 AM,Meghalaya,-,-,423,6,1023
5009,09/08/20,8:00 AM,Mizoram,-,-,296,0,593
5010,09/08/20,8:00 AM,Nagaland,-,-,896,7,2688
5011,09/08/20,8:00 AM,Odisha,-,-,30242,259,44193
5012,09/08/20,8:00 AM,Puducherry,-,-,3054,80,5123
5013,09/08/20,8:00 AM,Punjab,-,-,14880,562,22928
5014,09/08/20,8:00 AM,Rajasthan,-,-,37163,778,51328
5015,09/08/20,8:00 AM,Sikkim,-,-,470,1,860
5016,09/08/20,8:00 AM,Tamil Nadu,-,-,232618,4808,290907
5017,09/08/20,8:00 AM,Telengana,-,-,55999,627,79495
5018,09/08/20,8:00 AM,Tripura,-,-,4176,41,6146
5019,09/08/20,8:00 AM,Uttarakhand,-,-,5963,117,9402
5020,09/08/20,8:00 AM,Uttar Pradesh,-,-,69833,2028,118038
5021,09/08/20,8:00 AM,West Bengal,-,-,65124,2005,92615
5022,10/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,648,20,1490
5023,10/08/20,8:00 AM,Andhra Pradesh,-,-,138712,2036,227860
5024,10/08/20,8:00 AM,Arunachal Pradesh,-,-,1482,3,2155
5025,10/08/20,8:00 AM,Assam,-,-,42325,145,58837
5026,10/08/20,8:00 AM,Bihar,-,-,51158,387,79451
5027,10/08/20,8:00 AM,Chandigarh,-,-,904,25,1515
5028,10/08/20,8:00 AM,Chhattisgarh,-,-,8809,96,12148
5029,10/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1121,2,1564
5030,10/08/20,8:00 AM,Delhi,-,-,130587,4111,145427
5031,10/08/20,8:00 AM,Goa,-,-,5995,75,8712
5032,10/08/20,8:00 AM,Gujarat,-,-,54166,2652,70965
5033,10/08/20,8:00 AM,Haryana,-,-,34781,483,41635
5034,10/08/20,8:00 AM,Himachal Pradesh,-,-,2181,15,3371
5035,10/08/20,8:00 AM,Jammu and Kashmir,-,-,17003,472,24897
5036,10/08/20,8:00 AM,Jharkhand,-,-,8838,177,18138
5037,10/08/20,8:00 AM,Karnataka,-,-,93908,3198,178087
5038,10/08/20,8:00 AM,Kerala,-,-,21832,108,34331
5039,10/08/20,8:00 AM,Ladakh,-,-,1222,9,1688
5040,10/08/20,8:00 AM,Madhya Pradesh,-,-,29020,996,39025
5041,10/08/20,8:00 AM,Maharashtra,-,-,351710,17757,515332
5042,10/08/20,8:00 AM,Manipur,-,-,2044,11,3753
5043,10/08/20,8:00 AM,Meghalaya,-,-,490,6,1062
5044,10/08/20,8:00 AM,Mizoram,-,-,298,0,620
5045,10/08/20,8:00 AM,Nagaland,-,-,904,8,2781
5046,10/08/20,8:00 AM,Odisha,-,-,31785,272,45927
5047,10/08/20,8:00 AM,Puducherry,-,-,3201,87,5382
5048,10/08/20,8:00 AM,Punjab,-,-,15319,586,23903
5049,10/08/20,8:00 AM,Rajasthan,-,-,38235,789,52497
5050,10/08/20,8:00 AM,Sikkim,-,-,494,1,866
5051,10/08/20,8:00 AM,Tamil Nadu,-,-,238638,4927,296901
5052,10/08/20,8:00 AM,Telengana,-,-,57586,637,80751
5053,10/08/20,8:00 AM,Tripura,-,-,4443,42,6208
5054,10/08/20,8:00 AM,Uttarakhand,-,-,6134,125,9632
5055,10/08/20,8:00 AM,Uttar Pradesh,-,-,72650,2069,122609
5056,10/08/20,8:00 AM,West Bengal,-,-,67120,2059,95554
5057,11/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,709,20,1625
5058,11/08/20,8:00 AM,Andhra Pradesh,-,-,145636,2116,235525
5059,11/08/20,8:00 AM,Arunachal Pradesh,-,-,1592,3,2231
5060,11/08/20,8:00 AM,Assam,-,-,43586,151,61737
5061,11/08/20,8:00 AM,Bihar,-,-,54088,397,82550
5062,11/08/20,8:00 AM,Chandigarh,-,-,1004,25,1595
5063,11/08/20,8:00 AM,Chhattisgarh,-,-,9013,99,12448
5064,11/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1167,2,1613
5065,11/08/20,8:00 AM,Delhi,-,-,131657,4131,146134
5066,11/08/20,8:00 AM,Goa,-,-,6208,80,9029
5067,11/08/20,8:00 AM,Gujarat,-,-,55304,2672,72031
5068,11/08/20,8:00 AM,Haryana,-,-,35492,489,42429
5069,11/08/20,8:00 AM,Himachal Pradesh,-,-,2205,17,3463
5070,11/08/20,8:00 AM,Jammu and Kashmir,-,-,17375,478,25367
5071,11/08/20,8:00 AM,Jharkhand,-,-,9724,188,18723
5072,11/08/20,8:00 AM,Karnataka,-,-,99126,3312,182354
5073,11/08/20,8:00 AM,Kerala,-,-,22616,115,35515
5074,11/08/20,8:00 AM,Ladakh,-,-,1237,9,1717
5075,11/08/20,8:00 AM,Madhya Pradesh,-,-,29674,1015,39891
5076,11/08/20,8:00 AM,Maharashtra,-,-,358421,18050,524513
5077,11/08/20,8:00 AM,Manipur,-,-,2122,11,3853
5078,11/08/20,8:00 AM,Meghalaya,-,-,498,6,1114
5079,11/08/20,8:00 AM,Mizoram,-,-,323,0,623
5080,11/08/20,8:00 AM,Nagaland,-,-,973,8,3011
5081,11/08/20,8:00 AM,Odisha,-,-,33021,286,47455
5082,11/08/20,8:00 AM,Puducherry,-,-,3355,89,5624
5083,11/08/20,8:00 AM,Punjab,-,-,15735,604,24889
5084,11/08/20,8:00 AM,Rajasthan,-,-,39060,800,53670
5085,11/08/20,8:00 AM,Sikkim,-,-,510,1,910
5086,11/08/20,8:00 AM,Tamil Nadu,-,-,244675,5041,302815
5087,11/08/20,8:00 AM,Telengana,-,-,59374,645,82647
5088,11/08/20,8:00 AM,Tripura,-,-,4656,43,6372
5089,11/08/20,8:00 AM,Uttarakhand,-,-,6301,134,10021
5090,11/08/20,8:00 AM,Uttar Pradesh,-,-,76724,2120,126722
5091,11/08/20,8:00 AM,West Bengal,-,-,70328,2100,98459
5092,12/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,749,21,1764
5093,12/08/20,8:00 AM,Andhra Pradesh,-,-,154749,2203,244549
5094,12/08/20,8:00 AM,Arunachal Pradesh,-,-,1634,3,2327
5095,12/08/20,8:00 AM,Assam,-,-,45073,155,64406
5096,12/08/20,8:00 AM,Bihar,-,-,56709,413,86413
5097,12/08/20,8:00 AM,Chandigarh,-,-,1015,26,1670
5098,12/08/20,8:00 AM,Chhattisgarh,-,-,9239,104,12929
5099,12/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1209,2,1653
5100,12/08/20,8:00 AM,Delhi,-,-,132384,4139,147391
5101,12/08/20,8:00 AM,Goa,-,-,6480,86,9444
5102,12/08/20,8:00 AM,Gujarat,-,-,56444,2695,73163
5103,12/08/20,8:00 AM,Haryana,-,-,36082,500,43227
5104,12/08/20,8:00 AM,Himachal Pradesh,-,-,2273,18,3497
5105,12/08/20,8:00 AM,Jammu and Kashmir,-,-,17979,490,25931
5106,12/08/20,8:00 AM,Jharkhand,-,-,10375,192,19225
5107,12/08/20,8:00 AM,Karnataka,-,-,105599,3398,188611
5108,12/08/20,8:00 AM,Kerala,-,-,24042,120,36932
5109,12/08/20,8:00 AM,Ladakh,-,-,1255,9,1770
5110,12/08/20,8:00 AM,Madhya Pradesh,-,-,30596,1033,40734
5111,12/08/20,8:00 AM,Maharashtra,-,-,368435,18306,535601
5112,12/08/20,8:00 AM,Manipur,-,-,2128,12,3941
5113,12/08/20,8:00 AM,Meghalaya,-,-,509,6,1136
5114,12/08/20,8:00 AM,Mizoram,-,-,323,0,648
5115,12/08/20,8:00 AM,Nagaland,-,-,991,8,3031
5116,12/08/20,8:00 AM,Odisha,-,-,34806,296,48796
5117,12/08/20,8:00 AM,Puducherry,-,-,3532,91,5900
5118,12/08/20,8:00 AM,Punjab,-,-,16790,636,25889
5119,12/08/20,8:00 AM,Rajasthan,-,-,40399,811,54887
5120,12/08/20,8:00 AM,Sikkim,-,-,534,1,913
5121,12/08/20,8:00 AM,Tamil Nadu,-,-,250680,5159,308649
5122,12/08/20,8:00 AM,Telengana,-,-,61294,654,84544
5123,12/08/20,8:00 AM,Tripura,-,-,4838,43,6482
5124,12/08/20,8:00 AM,Uttarakhand,-,-,6470,136,10432
5125,12/08/20,8:00 AM,Uttar Pradesh,-,-,80589,2176,131763
5126,12/08/20,8:00 AM,West Bengal,-,-,73395,2149,101390
5127,13/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,829,21,1900
5128,13/08/20,8:00 AM,Andhra Pradesh,-,-,161425,2296,254146
5129,13/08/20,8:00 AM,Arunachal Pradesh,-,-,1659,3,2430
5130,13/08/20,8:00 AM,Assam,-,-,47209,161,68999
5131,13/08/20,8:00 AM,Bihar,-,-,59786,416,90321
5132,13/08/20,8:00 AM,Chandigarh,-,-,1023,26,1751
5133,13/08/20,8:00 AM,Chhattisgarh,-,-,9508,109,13498
5134,13/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1248,2,1696
5135,13/08/20,8:00 AM,Delhi,-,-,133405,4153,148504
5136,13/08/20,8:00 AM,Goa,-,-,6641,89,9924
5137,13/08/20,8:00 AM,Gujarat,-,-,57421,2713,74318
5138,13/08/20,8:00 AM,Haryana,-,-,36694,503,44024
5139,13/08/20,8:00 AM,Himachal Pradesh,-,-,2362,18,3636
5140,13/08/20,8:00 AM,Jammu and Kashmir,-,-,18523,498,26413
5141,13/08/20,8:00 AM,Jharkhand,-,-,10815,197,19743
5142,13/08/20,8:00 AM,Karnataka,-,-,112633,3510,196494
5143,13/08/20,8:00 AM,Kerala,-,-,24922,126,38144
5144,13/08/20,8:00 AM,Ladakh,-,-,1274,9,1811
5145,13/08/20,8:00 AM,Madhya Pradesh,-,-,31239,1048,41604
5146,13/08/20,8:00 AM,Maharashtra,-,-,381843,18650,548313
5147,13/08/20,8:00 AM,Manipur,-,-,2231,12,3982
5148,13/08/20,8:00 AM,Meghalaya,-,-,517,6,1179
5149,13/08/20,8:00 AM,Mizoram,-,-,330,0,649
5150,13/08/20,8:00 AM,Nagaland,-,-,1113,8,3118
5151,13/08/20,8:00 AM,Odisha,-,-,36479,305,50672
5152,13/08/20,8:00 AM,Puducherry,-,-,3676,96,6381
5153,13/08/20,8:00 AM,Punjab,-,-,17212,675,26909
5154,13/08/20,8:00 AM,Rajasthan,-,-,41648,822,56100
5155,13/08/20,8:00 AM,Sikkim,-,-,550,1,930
5156,13/08/20,8:00 AM,Tamil Nadu,-,-,256313,5278,314520
5157,13/08/20,8:00 AM,Telengana,-,-,63074,665,86475
5158,13/08/20,8:00 AM,Tripura,-,-,4912,44,6603
5159,13/08/20,8:00 AM,Uttarakhand,-,-,6687,140,10886
5160,13/08/20,8:00 AM,Uttar Pradesh,-,-,84661,2230,136238
5161,13/08/20,8:00 AM,West Bengal,-,-,76120,2203,104326
5162,14/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,924,22,2037
5163,14/08/20,8:00 AM,Andhra Pradesh,-,-,170984,2378,264142
5164,14/08/20,8:00 AM,Arunachal Pradesh,-,-,1718,4,2512
5165,14/08/20,8:00 AM,Assam,-,-,49383,169,71795
5166,14/08/20,8:00 AM,Bihar,-,-,62284,426,94193
5167,14/08/20,8:00 AM,Chandigarh,-,-,1076,27,1842
5168,14/08/20,8:00 AM,Chhattisgarh,-,-,9658,114,13937
5169,14/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1292,2,1752
5170,14/08/20,8:00 AM,Delhi,-,-,134318,4167,149460
5171,14/08/20,8:00 AM,Goa,-,-,6912,91,10494
5172,14/08/20,8:00 AM,Gujarat,-,-,58467,2731,75408
5173,14/08/20,8:00 AM,Haryana,-,-,37486,511,44817
5174,14/08/20,8:00 AM,Himachal Pradesh,-,-,2435,19,3816
5175,14/08/20,8:00 AM,Jammu and Kashmir,-,-,19302,509,26949
5176,14/08/20,8:00 AM,Jharkhand,-,-,12844,209,20881
5177,14/08/20,8:00 AM,Karnataka,-,-,121242,3613,203200
5178,14/08/20,8:00 AM,Kerala,-,-,25688,129,39708
5179,14/08/20,8:00 AM,Ladakh,-,-,1282,9,1849
5180,14/08/20,8:00 AM,Madhya Pradesh,-,-,31835,1065,42618
5181,14/08/20,8:00 AM,Maharashtra,-,-,390958,19063,560126
5182,14/08/20,8:00 AM,Manipur,-,-,2295,13,4112
5183,14/08/20,8:00 AM,Meghalaya,-,-,547,6,1193
5184,14/08/20,8:00 AM,Mizoram,-,-,343,0,649
5185,14/08/20,8:00 AM,Nagaland,-,-,1139,8,3168
5186,14/08/20,8:00 AM,Odisha,-,-,37901,314,52653
5187,14/08/20,8:00 AM,Puducherry,-,-,3828,102,6680
5188,14/08/20,8:00 AM,Punjab,-,-,17839,706,27936
5189,14/08/20,8:00 AM,Rajasthan,-,-,41819,833,57414
5190,14/08/20,8:00 AM,Sikkim,-,-,581,1,931
5191,14/08/20,8:00 AM,Tamil Nadu,-,-,261459,5397,320355
5192,14/08/20,8:00 AM,Telengana,-,-,64284,674,88396
5193,14/08/20,8:00 AM,Tripura,-,-,5015,46,6767
5194,14/08/20,8:00 AM,Uttarakhand,-,-,7014,143,11302
5195,14/08/20,8:00 AM,Uttar Pradesh,-,-,88786,2280,140775
5196,14/08/20,8:00 AM,West Bengal,-,-,78617,2259,107323
5197,15/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,1032,24,2186
5198,15/08/20,8:00 AM,Andhra Pradesh,-,-,180703,2475,273085
5199,15/08/20,8:00 AM,Arunachal Pradesh,-,-,1750,5,2607
5200,15/08/20,8:00 AM,Assam,-,-,51693,175,74501
5201,15/08/20,8:00 AM,Bihar,-,-,64930,442,98008
5202,15/08/20,8:00 AM,Chandigarh,-,-,1091,28,1928
5203,15/08/20,8:00 AM,Chhattisgarh,-,-,9857,130,14481
5204,15/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1331,2,1797
5205,15/08/20,8:00 AM,Delhi,-,-,135108,4178,150652
5206,15/08/20,8:00 AM,Goa,-,-,7157,93,10970
5207,15/08/20,8:00 AM,Gujarat,-,-,59538,2746,76480
5208,15/08/20,8:00 AM,Haryana,-,-,38348,518,45614
5209,15/08/20,8:00 AM,Himachal Pradesh,-,-,2551,19,3874
5210,15/08/20,8:00 AM,Jammu and Kashmir,-,-,19942,520,27489
5211,15/08/20,8:00 AM,Jharkhand,-,-,13515,224,21595
5212,15/08/20,8:00 AM,Karnataka,-,-,128182,3717,211108
5213,15/08/20,8:00 AM,Kerala,-,-,26992,139,41277
5214,15/08/20,8:00 AM,Ladakh,-,-,1303,9,1879
5215,15/08/20,8:00 AM,Madhya Pradesh,-,-,32405,1081,43414
5216,15/08/20,8:00 AM,Maharashtra,-,-,401442,19427,572734
5217,15/08/20,8:00 AM,Manipur,-,-,2360,13,4198
5218,15/08/20,8:00 AM,Meghalaya,-,-,581,6,1228
5219,15/08/20,8:00 AM,Mizoram,-,-,348,0,657
5220,15/08/20,8:00 AM,Nagaland,-,-,1198,8,3322
5221,15/08/20,8:00 AM,Odisha,-,-,39206,324,54630
5222,15/08/20,8:00 AM,Puducherry,-,-,4009,106,6995
5223,15/08/20,8:00 AM,Punjab,-,-,18328,731,29013
5224,15/08/20,8:00 AM,Rajasthan,-,-,43897,846,58692
5225,15/08/20,8:00 AM,Sikkim,-,-,623,1,1080
5226,15/08/20,8:00 AM,Tamil Nadu,-,-,267015,5514,326245
