country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Malta,MLT,2021-03-31,197383.0,142805.0,54578.0,5667.0,5303.0,44.7,32.34,12.36,12010.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-01,203553.0,147956.0,55597.0,6170.0,5350.0,46.1,33.51,12.59,12117.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-02,209065.0,151942.0,57123.0,5512.0,5313.0,47.35,34.41,12.94,12033.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-03,212466.0,154462.0,58004.0,3401.0,5122.0,48.12,34.98,13.14,11600.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-04,215700.0,156668.0,59032.0,3234.0,5016.0,48.85,35.48,13.37,11360.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-05,219161.0,159065.0,60096.0,3461.0,4721.0,49.64,36.03,13.61,10692.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-06,223020.0,161909.0,61111.0,3859.0,4472.0,50.51,36.67,13.84,10128.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2021-04-07,227606.0,164492.0,63114.0,4586.0,4318.0,51.55,37.25,14.29,9779.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Mauritania,MRT,2021-03-26,0.0,0.0,,,,0.0,0.0,,,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritania,MRT,2021-03-27,,,,,228.0,,,,49.0,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritania,MRT,2021-03-28,,,,,228.0,,,,49.0,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritania,MRT,2021-03-29,,,,,228.0,,,,49.0,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritania,MRT,2021-03-30,,,,,228.0,,,,49.0,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritania,MRT,2021-03-31,,,,,228.0,,,,49.0,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritania,MRT,2021-04-01,1366.0,1366.0,,,228.0,0.03,0.03,,49.0,Sinopharm/Beijing,Ministry of Health,https://www.sante.gov.mr/?p=5938
Mauritius,MUS,2021-01-25,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-01-26,,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-01-27,,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-01-28,,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-01-29,,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-01-30,,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-01-31,,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-01,207.0,207.0,,,30.0,0.02,0.02,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-02,,,,,58.0,,,,46.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-03,,,,,86.0,,,,68.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-04,,,,,114.0,,,,90.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-05,,,,,143.0,,,,112.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-06,,,,,171.0,,,,134.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-07,,,,,199.0,,,,156.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-08,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-09,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-10,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-11,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-12,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-13,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-14,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-15,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-16,,,,,227.0,,,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2021-02-17,3843.0,3843.0,,,227.0,0.3,0.3,,178.0,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mexico,MEX,2020-12-24,2924.0,2924.0,,,,0.0,0.0,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-25,,,,,1300.0,,,,10.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-26,,,,,1300.0,,,,10.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-27,6824.0,6824.0,,,1300.0,0.01,0.01,,10.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-28,9579.0,9579.0,,2755.0,1664.0,0.01,0.01,,13.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-29,18529.0,18529.0,,8950.0,3121.0,0.01,0.01,,24.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-30,24998.0,24998.0,,6469.0,3679.0,0.02,0.02,,29.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2020-12-31,,,,,3695.0,,,,29.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-01,,,,,4051.0,,,,31.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-02,,,,,4407.0,,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-03,,,,,4763.0,,,,37.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-04,43960.0,43960.0,,,4912.0,0.03,0.03,,38.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-05,48236.0,48236.0,,4276.0,4244.0,0.04,0.04,,33.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-06,53185.0,53185.0,,4949.0,4027.0,0.04,0.04,,31.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-07,58402.0,58402.0,,5217.0,4230.0,0.05,0.05,,33.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-08,67468.0,67468.0,,9066.0,4984.0,0.05,0.05,,39.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-09,74794.0,74794.0,,7326.0,5488.0,0.06,0.06,,43.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-10,81300.0,81300.0,,6506.0,5876.0,0.06,0.06,,46.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-11,87060.0,87060.0,,5760.0,6157.0,0.07,0.07,,48.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-12,92879.0,92879.0,,5819.0,6378.0,0.07,0.07,,49.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-13,192567.0,192567.0,,99688.0,19912.0,0.15,0.15,,154.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-14,329983.0,329983.0,,137416.0,38797.0,0.26,0.26,,301.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-15,417375.0,415417.0,1958.0,87392.0,49987.0,0.32,0.32,0.0,388.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-16,463246.0,461025.0,2221.0,45871.0,55493.0,0.36,0.36,0.0,430.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-17,472142.0,468708.0,3434.0,8896.0,55835.0,0.37,0.36,0.0,433.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-18,492529.0,485983.0,6546.0,20387.0,57924.0,0.38,0.38,0.01,449.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-19,498122.0,488513.0,9609.0,5593.0,57892.0,0.39,0.38,0.01,449.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-20,501030.0,489628.0,11402.0,2908.0,44066.0,0.39,0.38,0.01,342.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-21,552335.0,534317.0,18018.0,51305.0,31765.0,0.43,0.41,0.01,246.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-22,614808.0,594725.0,20083.0,62473.0,28205.0,0.48,0.46,0.02,219.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-23,618768.0,596296.0,22472.0,3960.0,22217.0,0.48,0.46,0.02,172.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-24,629626.0,604441.0,25185.0,10858.0,22498.0,0.49,0.47,0.02,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-25,645105.0,616390.0,28715.0,15479.0,21797.0,0.5,0.48,0.02,169.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-26,652319.0,621005.0,31314.0,7214.0,22028.0,0.51,0.48,0.02,171.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-27,656044.0,624730.0,31314.0,3725.0,22145.0,0.51,0.48,0.02,172.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-28,657842.0,626528.0,31314.0,1798.0,15072.0,0.51,0.49,0.02,117.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-29,662217.0,630820.0,31397.0,4375.0,6773.0,0.51,0.49,0.02,53.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-30,670307.0,631298.0,39009.0,8090.0,7363.0,0.52,0.49,0.03,57.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-01-31,673327.0,631485.0,41842.0,3020.0,6243.0,0.52,0.49,0.03,48.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-01,675202.0,631747.0,43455.0,1875.0,4300.0,0.52,0.49,0.03,33.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-02,677539.0,631791.0,45748.0,2337.0,3603.0,0.53,0.49,0.04,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-03,686601.0,632439.0,54162.0,9062.0,4365.0,0.53,0.49,0.04,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-04,695088.0,634346.0,60742.0,8487.0,5321.0,0.54,0.49,0.05,41.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-05,700316.0,636070.0,64246.0,5228.0,5443.0,0.54,0.49,0.05,42.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-06,710198.0,637098.0,73100.0,9882.0,5699.0,0.55,0.49,0.06,44.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-07,713517.0,637681.0,75836.0,3319.0,5741.0,0.55,0.49,0.06,45.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-08,717820.0,638391.0,79429.0,4303.0,6088.0,0.56,0.5,0.06,47.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-09,724347.0,640129.0,84218.0,6527.0,6687.0,0.56,0.5,0.07,52.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-10,724707.0,640115.0,84592.0,360.0,5444.0,0.56,0.5,0.07,42.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-11,725447.0,640115.0,85332.0,740.0,4337.0,0.56,0.5,0.07,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-12,726002.0,640115.0,85887.0,555.0,3669.0,0.56,0.5,0.07,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
Mexico,MEX,2021-02-13,726313.0,640125.0,86188.0,311.0,2302.0,0.56,0.5,0.07,18.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/628066/VE-1765_CP_Salud_CTD_coronavirus_COVID-19__08abr21.pdf
