Brand ,Model,Submodel,Tyre Brand,Serial No.,Type,Load Index,Size,Selling Price,Original Price,Rating
Maruti,Alto K10,VXi,JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,VXi AGS (Petrol),JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,VXi Option (Petrol),JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,LXI CNG (Petrol),JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,LXI(Petrol),JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,VXi AMT,JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,VXI(Petrol),JKTyre,Tornado,Tubeless,73,155/65 R 13,"2,697","2,697",5
Maruti,Alto K10,LXi,JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,LXi CNG,JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,VXi,JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,VXi AGS (Petrol),JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,VXi Option (Petrol),JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,LXI CNG (Petrol),JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,LXI(Petrol),JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,VXi AMT,JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,VXI(Petrol),JKTyre,Tornado,Tube,73,155/65 R 13,"2,802","2,802",5
Maruti,Alto K10,LXi,JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,LXi CNG,JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,VXi,JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,VXi AGS (Petrol),JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,VXi Option (Petrol),JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,LXI CNG (Petrol),JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,LXI(Petrol),JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,VXi AMT,JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,VXI(Petrol),JKTyre,Ultima Neo,Tubeless,73,155/65 R 13,"2,862","2,862",
Maruti,Alto K10,LX(Petrol),Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,LXi,Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,LXi CNG,Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,VXi,Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,VXi AGS (Petrol),Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,VXi Option (Petrol),Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,LXI CNG (Petrol),Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,LXI(Petrol),Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,VXi AMT,Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,VXI(Petrol),Michelin,Energy XM2,Tubeless,73,155/65 R 13,"4,294","4,294",5
Maruti,Alto K10,LXi [2010 - 2014],MRF,ZVTS,Tubeless,71,145/70 R 13,"2,975","3,401",
Maruti,Alto K10,VXi [2010 - 2014],MRF,ZVTS,Tubeless,71,145/70 R 13,"2,975","3,401",
Maruti,Alto K10,LX(Petrol),MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,LXi,MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,LXi CNG,MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,VXi,MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,VXi AGS (Petrol),MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,VXi Option (Petrol),MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,LXI CNG (Petrol),MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,LXI(Petrol),MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,VXi AMT,MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,VXI(Petrol),MRF,ZLX,Tubeless,73,155/65 R 13,"3,570","3,570",
Maruti,Alto K10,LX(Petrol),Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,LXi,Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,LXi CNG,Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,VXi,Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,VXi AGS (Petrol),Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,VXi Option (Petrol),Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,LXI CNG (Petrol),Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,LXI(Petrol),Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,VXi AMT,Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,Alto K10,VXI(Petrol),Yokohama,Earth-1 E400,Tubeless,73,155/65 R 13,"3,529","3,529",4.2
Maruti,A-Star,AT VXI,Apollo,Amazer 4G Life,Tubeless,79,155/80 R 13,"3,575","4,027",3.6
Maruti,A-Star,Lxi,Apollo,Amazer 4G Life,Tubeless,79,155/80 R 13,"3,575","4,027",3.6
Maruti,A-Star,Vxi,Apollo,Amazer 4G Life,Tubeless,79,155/80 R 13,"3,575","4,027",3.6
Maruti,A-Star,Zxi,Apollo,Amazer 4G Life,Tubeless,79,155/80 R 13,"3,575","4,027",3.6
Maruti,A-Star,Zxi Optional,Apollo,Amazer 4G Life,Tubeless,79,155/80 R 13,"3,575","4,027",3.6
Maruti,A-Star,AT VXI,BridgeStone,Ecopia EP150,Tubeless,79,155/80 R 13,"4,150","4,150",5
Maruti,A-Star,AT VXI,BridgeStone,B-Series B290,Tubeless,79,155/80 R 13,"4,250","4,250",5
Maruti,A-Star,AT VXI,BridgeStone,B-Series B250,Tubeless,79,155/80 R 13,"4,274","4,274",4
Maruti,A-Star,Lxi,BridgeStone,Ecopia EP150,Tubeless,79,155/80 R 13,"4,150","4,150",5
Maruti,A-Star,Vxi,BridgeStone,Ecopia EP150,Tubeless,79,155/80 R 13,"4,150","4,150",5
Maruti,A-Star,Zxi,BridgeStone,Ecopia EP150,Tubeless,79,155/80 R 13,"4,150","4,150",5
Maruti,A-Star,Zxi Optional,BridgeStone,Ecopia EP150,Tubeless,79,155/80 R 13,"4,150","4,150",5
Maruti,A-Star,Lxi,BridgeStone,B-Series B290,Tubeless,79,155/80 R 13,"4,250","4,250",5
Maruti,A-Star,Vxi,BridgeStone,B-Series B290,Tubeless,79,155/80 R 13,"4,250","4,250",5
Maruti,A-Star,Zxi,BridgeStone,B-Series B290,Tubeless,79,155/80 R 13,"4,250","4,250",5
Maruti,A-Star,Zxi Optional,BridgeStone,B-Series B290,Tubeless,79,155/80 R 13,"4,250","4,250",5
Maruti,A-Star,Lxi,BridgeStone,B-Series B250,Tubeless,79,155/80 R 13,"4,274","4,274",4
Maruti,A-Star,Vxi,BridgeStone,B-Series B250,Tubeless,79,155/80 R 13,"4,274","4,274",4
Maruti,A-Star,Zxi,BridgeStone,B-Series B250,Tubeless,79,155/80 R 13,"4,274","4,274",4
Maruti,A-Star,Zxi Optional,BridgeStone,B-Series B250,Tubeless,79,155/80 R 13,"4,274","4,274",4
Maruti,A-Star,AT VXI,CEAT,Milage X3,Tubeless,79,155/80 R 13,"3,279","3,279",5
Maruti,A-Star,AT VXI,CEAT,FuelSmart,Tubeless,79,155/80 R 13,"3,308","3,308",5
Maruti,A-Star,Lxi,CEAT,Milage X3,Tubeless,79,155/80 R 13,"3,279","3,279",5
Maruti,A-Star,Vxi,CEAT,Milage X3,Tubeless,79,155/80 R 13,"3,279","3,279",5
Maruti,A-Star,Zxi,CEAT,Milage X3,Tubeless,79,155/80 R 13,"3,279","3,279",5
Maruti,A-Star,Zxi Optional,CEAT,Milage X3,Tubeless,79,155/80 R 13,"3,279","3,279",5
Maruti,A-Star,Lxi,CEAT,FuelSmart,Tubeless,79,155/80 R 13,"3,308","3,308",5
Maruti,A-Star,Vxi,CEAT,FuelSmart,Tubeless,79,155/80 R 13,"3,308","3,308",5
Maruti,A-Star,Zxi,CEAT,FuelSmart,Tubeless,79,155/80 R 13,"3,308","3,308",5
Maruti,A-Star,Zxi Optional,CEAT,FuelSmart,Tubeless,79,155/80 R 13,"3,308","3,308",5
Maruti,A-Star,AT VXI,Continental,ContiComfort Contact CC5,Tubeless,79,155/80 R 13,"3,999","3,999",4
Maruti,A-Star,AT VXI,Continental,Comfort Contact CC6,Tubeless,79,155/80 R 13,"4,374","4,374",
Maruti,A-Star,Lxi,Continental,ContiComfort Contact CC5,Tubeless,79,155/80 R 13,"3,999","3,999",4
Maruti,A-Star,Vxi,Continental,ContiComfort Contact CC5,Tubeless,79,155/80 R 13,"3,999","3,999",4
Maruti,A-Star,Zxi,Continental,ContiComfort Contact CC5,Tubeless,79,155/80 R 13,"3,999","3,999",4
Maruti,A-Star,Zxi Optional,Continental,ContiComfort Contact CC5,Tubeless,79,155/80 R 13,"3,999","3,999",4
Maruti,A-Star,Lxi,Continental,Comfort Contact CC6,Tubeless,79,155/80 R 13,"4,374","4,374",
Maruti,A-Star,Vxi,Continental,Comfort Contact CC6,Tubeless,79,155/80 R 13,"4,374","4,374",
Maruti,A-Star,Zxi,Continental,Comfort Contact CC6,Tubeless,79,155/80 R 13,"4,374","4,374",
Maruti,A-Star,Zxi Optional,Continental,Comfort Contact CC6,Tubeless,79,155/80 R 13,"4,374","4,374",
Maruti,A-Star,AT VXI,Falken,Sincera835,Tubeless,79,155/80 R 13,"2,499","2,499",
Maruti,A-Star,Lxi,Falken,Sincera835,Tubeless,79,155/80 R 13,"2,499","2,499",
Maruti,A-Star,Vxi,Falken,Sincera835,Tubeless,79,155/80 R 13,"2,499","2,499",
Maruti,A-Star,Zxi,Falken,Sincera835,Tubeless,79,155/80 R 13,"2,499","2,499",
Maruti,A-Star,Zxi Optional,Falken,Sincera835,Tubeless,79,155/80 R 13,"2,499","2,499",
Maruti,A-Star,AT VXI,Firestone,FR500,Tubeless,79,155/80 R 13,"3,325","3,325",
Maruti,A-Star,Lxi,Firestone,FR500,Tubeless,79,155/80 R 13,"3,325","3,325",
Maruti,A-Star,Vxi,Firestone,FR500,Tubeless,79,155/80 R 13,"3,325","3,325",
Maruti,A-Star,Zxi,Firestone,FR500,Tubeless,79,155/80 R 13,"3,325","3,325",
Maruti,A-Star,Zxi Optional,Firestone,FR500,Tubeless,79,155/80 R 13,"3,325","3,325",
Maruti,A-Star,AT VXI,GoodYear,Assurance Duraplus 2,Tubeless,79,155/80 R 13,"3,286","3,286",
Maruti,A-Star,AT VXI,GoodYear,Duraplus ,Tube,79,155/80 R 13,"3,465","3,465",
Maruti,A-Star,AT VXI,GoodYear,Assurance Duraplus 2,Tube,79,155/80 R 13,"3,660","3,660",
Maruti,A-Star,Lxi,GoodYear,Assurance Duraplus 2,Tubeless,79,155/80 R 13,"3,286","3,286",
Maruti,A-Star,Vxi,GoodYear,Assurance Duraplus 2,Tubeless,79,155/80 R 13,"3,286","3,286",
Maruti,A-Star,Zxi,GoodYear,Assurance Duraplus 2,Tubeless,79,155/80 R 13,"3,286","3,286",
Maruti,A-Star,Zxi Optional,GoodYear,Assurance Duraplus 2,Tubeless,79,155/80 R 13,"3,286","3,286",
Maruti,A-Star,Lxi,GoodYear,Duraplus ,Tube,79,155/80 R 13,"3,465","3,465",
Maruti,A-Star,Vxi,GoodYear,Duraplus ,Tube,79,155/80 R 13,"3,465","3,465",
Maruti,A-Star,Zxi,GoodYear,Duraplus ,Tube,79,155/80 R 13,"3,465","3,465",
Maruti,A-Star,Zxi Optional,GoodYear,Duraplus ,Tube,79,155/80 R 13,"3,465","3,465",
Maruti,A-Star,Lxi,GoodYear,Assurance Duraplus 2,Tube,79,155/80 R 13,"3,660","3,660",
Maruti,A-Star,Vxi,GoodYear,Assurance Duraplus 2,Tube,79,155/80 R 13,"3,660","3,660",
Maruti,A-Star,Zxi,GoodYear,Assurance Duraplus 2,Tube,79,155/80 R 13,"3,660","3,660",
Maruti,A-Star,Zxi Optional,GoodYear,Assurance Duraplus 2,Tube,79,155/80 R 13,"3,660","3,660",
Maruti,A-Star,AT VXI,Hankook,Optimo K715,Tubeless,79,155/80 R 13,"3,502","3,502",
Maruti,A-Star,Lxi,Hankook,Optimo K715,Tubeless,79,155/80 R 13,"3,502","3,502",
Maruti,A-Star,Vxi,Hankook,Optimo K715,Tubeless,79,155/80 R 13,"3,502","3,502",
Maruti,A-Star,Zxi,Hankook,Optimo K715,Tubeless,79,155/80 R 13,"3,502","3,502",
Maruti,A-Star,Zxi Optional,Hankook,Optimo K715,Tubeless,79,155/80 R 13,"3,502","3,502",
Maruti,A-Star,AT VXI,JKTyre,Ultima Neo,Tubeless,79,155/80 R 13,"3,073","3,073",4
Maruti,A-Star,AT VXI,JKTyre,Taximaxx,Tubeless,79,155/80 R 13,"3,088","3,088",4
Maruti,A-Star,Lxi,JKTyre,Ultima Neo,Tubeless,79,155/80 R 13,"3,073","3,073",4
Maruti,A-Star,Vxi,JKTyre,Ultima Neo,Tubeless,79,155/80 R 13,"3,073","3,073",4
Maruti,A-Star,Zxi,JKTyre,Ultima Neo,Tubeless,79,155/80 R 13,"3,073","3,073",4
Maruti,A-Star,Zxi Optional,JKTyre,Ultima Neo,Tubeless,79,155/80 R 13,"3,073","3,073",4
Maruti,A-Star,Lxi,JKTyre,Taximaxx,Tubeless,79,155/80 R 13,"3,088","3,088",4
Maruti,A-Star,Vxi,JKTyre,Taximaxx,Tubeless,79,155/80 R 13,"3,088","3,088",4
Maruti,A-Star,Zxi,JKTyre,Taximaxx,Tubeless,79,155/80 R 13,"3,088","3,088",4
Maruti,A-Star,Zxi Optional,JKTyre,Taximaxx,Tubeless,79,155/80 R 13,"3,088","3,088",4
Maruti,A-Star,AT VXI,MRF,ZLX,Tubeless,79,155/80 R 13,"3,402","3,402",5
Maruti,A-Star,AT VXI,MRF,ZTX,Tubeless,79,155/80 R 13,"3,628","3,628",
Maruti,A-Star,Lxi,MRF,ZLX,Tubeless,79,155/80 R 13,"3,402","3,402",5
Maruti,A-Star,Vxi,MRF,ZLX,Tubeless,79,155/80 R 13,"3,402","3,402",5
Maruti,A-Star,Zxi,MRF,ZLX,Tubeless,79,155/80 R 13,"3,402","3,402",5
Maruti,A-Star,Zxi Optional,MRF,ZLX,Tubeless,79,155/80 R 13,"3,402","3,402",5
Maruti,A-Star,Lxi,MRF,ZTX,Tubeless,79,155/80 R 13,"3,628","3,628",
Maruti,A-Star,Vxi,MRF,ZTX,Tubeless,79,155/80 R 13,"3,628","3,628",
Maruti,A-Star,Zxi,MRF,ZTX,Tubeless,79,155/80 R 13,"3,628","3,628",
Maruti,A-Star,Zxi Optional,MRF,ZTX,Tubeless,79,155/80 R 13,"3,628","3,628",
Maruti,A-Star,AT VXI,UltraMile,UM 551,Tubeless,79,155/80 R 13,"3,802","3,802",
Maruti,A-Star,Lxi,UltraMile,UM 551,Tubeless,79,155/80 R 13,"3,802","3,802",
Maruti,A-Star,Vxi,UltraMile,UM 551,Tubeless,79,155/80 R 13,"3,802","3,802",
Maruti,A-Star,Zxi,UltraMile,UM 551,Tubeless,79,155/80 R 13,"3,802","3,802",
Maruti,A-Star,Zxi Optional,UltraMile,UM 551,Tubeless,79,155/80 R 13,"3,802","3,802",
Maruti,A-Star,AT VXI,Yokohama,Earth-1 E400,Tubeless,79,155/80 R 13,"3,938","3,938",3
Maruti,A-Star,Lxi,Yokohama,Earth-1 E400,Tubeless,79,155/80 R 13,"3,938","3,938",3
Maruti,A-Star,Vxi,Yokohama,Earth-1 E400,Tubeless,79,155/80 R 13,"3,938","3,938",3
Maruti,A-Star,Zxi,Yokohama,Earth-1 E400,Tubeless,79,155/80 R 13,"3,938","3,938",3
Maruti,A-Star,Zxi Optional,Yokohama,Earth-1 E400,Tubeless,79,155/80 R 13,"3,938","3,938",3
Maruti,Grand Vitara,2.4 AT,Yokohama,Geolandar G92C,Tubeless,101,225/70 R 16,"10,471","10,471",
Maruti,Grand Vitara,2.4 AT (Petrol),Pirelli,Scorpion Verde All Season,Tubeless,102,225/65 R 17,"14,161","14,906",
Maruti,Grand Vitara,2.4 AT (Petrol),Pirelli,Scorpion Verde All Season,Tubeless,106,225/65 R 17,"15,493","15,493",
Maruti,Grand Vitara,2.4 AT (Petrol),Falken,Ziex ZE914 EcoRun,Tubeless,102,225/65 R 17,"9,880","9,880",
Maruti,Grand Vitara,2.4 AT (Petrol),JKTyre,Ranger H/T,Tubeless,102,225/65 R 17,"10,099","10,099",
Maruti,Grand Vitara,2.4 AT (Petrol),GoodYear,Efficient Grip SUV,Tubeless,102,225/65 R 17,"10,706","10,706",
Maruti,Grand Vitara,2.4 AT (Petrol),Hankook,Dynapro HP (RA23),Tubeless,102,225/65 R 17,"11,695","11,695",
Maruti,Grand Vitara,2.4 AT (Petrol),Michelin,Latitude Tour,Tubeless,102,225/65 R 17,"14,358","14,358",
Maruti,Grand Vitara,2.4 AT (Petrol),Michelin,Primacy SUV,Tubeless,102,225/65 R 17,"14,963","14,963",5
Maruti,Grand Vitara,2.4 MT,Yokohama,Geolandar G92C,Tubeless,101,225/70 R 16,"10,471","10,471",
Maruti,Grand Vitara,2.4 MT (Petrol),Pirelli,Scorpion Verde All Season,Tubeless,102,225/65 R 17,"14,161","14,906",
Maruti,Grand Vitara,2.4 MT (Petrol),Pirelli,Scorpion Verde All Season,Tubeless,106,225/65 R 17,"15,493","15,493",
Maruti,Grand Vitara,2.4 MT (Petrol),Falken,Ziex ZE914 EcoRun,Tubeless,102,225/65 R 17,"9,880","9,880",
Maruti,Grand Vitara,2.4 MT (Petrol),JKTyre,Ranger H/T,Tubeless,102,225/65 R 17,"10,099","10,099",
Maruti,Grand Vitara,2.4 MT (Petrol),GoodYear,Efficient Grip SUV,Tubeless,102,225/65 R 17,"10,706","10,706",
Maruti,Grand Vitara,2.4 MT (Petrol),Hankook,Dynapro HP (RA23),Tubeless,102,225/65 R 17,"11,695","11,695",
Maruti,Grand Vitara,2.4 MT (Petrol),Michelin,Latitude Tour,Tubeless,102,225/65 R 17,"14,358","14,358",
Maruti,Grand Vitara,2.4 MT (Petrol),Michelin,Primacy SUV,Tubeless,102,225/65 R 17,"14,963","14,963",5
Maruti,Grand Vitara,Diesel,Pirelli,Scorpion Verde All Season,Tubeless,102,225/65 R 17,"14,161","14,906",
Maruti,Grand Vitara,Diesel,Pirelli,Scorpion Verde All Season,Tubeless,106,225/65 R 17,"15,493","15,493",
Maruti,Grand Vitara,Diesel,Falken,Ziex ZE914 EcoRun,Tubeless,102,225/65 R 17,"9,880","9,880",
Maruti,Grand Vitara,Diesel,JKTyre,Ranger H/T,Tubeless,102,225/65 R 17,"10,099","10,099",
Maruti,Grand Vitara,Diesel,GoodYear,Efficient Grip SUV,Tubeless,102,225/65 R 17,"10,706","10,706",
Maruti,Grand Vitara,Diesel,Hankook,Dynapro HP (RA23),Tubeless,102,225/65 R 17,"11,695","11,695",
Maruti,Grand Vitara,Diesel,Michelin,Latitude Tour,Tubeless,102,225/65 R 17,"14,358","14,358",
Maruti,Grand Vitara,Diesel,Michelin,Primacy SUV,Tubeless,102,225/65 R 17,"14,963","14,963",5
Maruti,Gypsy,King Hard Top Ambulance(Petrol),Yokohama,Geolandar SUV G055,Tubeless,96,205/70 R 15,"6,520","6,520",
Maruti,Gypsy,King Hard Top Ambulance(Petrol),Continental,Conti 4X4 Contact,Tubeless,96,205/70 R 16,"6,754","6,754",5
Maruti,Gypsy,King Hard Top Ambulance(Petrol),Yokohama,Geolandar A/T G015,Tubeless,96,205/70 R 17,"6,852","6,852",
Maruti,Gypsy,King Hard Top Ambulance(Petrol),Yokohama,Geolandar A/T G016,Tubeless,96,205/70 R 18,"7,172","7,172",
Maruti,Gypsy,King Hard Top MPI(Petrol),Yokohama,Geolandar SUV G055,Tubeless,96,205/70 R 15,"6,520","6,520",
Maruti,Gypsy,King Hard Top MPI(Petrol),Continental,Conti 4X4 Contact,Tubeless,96,205/70 R 16,"6,754","6,754",5
Maruti,Gypsy,King Hard Top MPI(Petrol),Yokohama,Geolandar A/T G015,Tubeless,96,205/70 R 17,"6,852","6,852",
Maruti,Gypsy,King Hard Top MPI(Petrol),Yokohama,Geolandar A/T G016,Tubeless,96,205/70 R 18,"7,172","7,172",
Maruti,Gypsy,King Soft Top MPI(Petrol),Yokohama,Geolandar SUV G055,Tubeless,96,205/70 R 15,"6,520","6,520",
Maruti,Gypsy,King Soft Top MPI(Petrol),Continental,Conti 4X4 Contact,Tubeless,96,205/70 R 16,"6,754","6,754",5
Maruti,Gypsy,King Soft Top MPI(Petrol),Yokohama,Geolandar A/T G015,Tubeless,96,205/70 R 17,"6,852","6,852",
Maruti,Gypsy,King Soft Top MPI(Petrol),Yokohama,Geolandar A/T G016,Tubeless,96,205/70 R 18,"7,172","7,172",
Maruti,Kizashi,CVT,Pirelli,Cinturato P7,Tubeless,94,215/55 R 17,"14,466","15,009",
Maruti,Kizashi,CVT,Pirelli,Cinturato P7,Tubeless,94,215/55 R 17,"13,754","13,754",
Maruti,Kizashi,CVT,Maxxis,Victra I-Pro MA I-Pro,Tubeless,98,215/55 R 17,"6,000","8,500",
Maruti,Kizashi,MT,Apollo,Aspire 4G,Tubeless,94,215/55 R 17,"10,880","10,880",
Maruti,Kizashi,MT,Apollo,Ainac 4G,Tubeless,94,215/55 R 17,"9,891","9,891",
Maruti,Kizashi,MT,Yokohama,DB E70B,Tubeless,93,215/55 R 17,"20,257","20,257",
Maruti,Kizashi,MT,Yokohama,BluEarth AE50,Tubeless,94,215/55 R 17,"17,284","17,284",
Maruti,Kizashi,MT,Pirelli,Cinturato P7,Tubeless,94,215/55 R 17,"14,466","15,009",
Maruti,Kizashi,MT,Pirelli,Cinturato P7,Tubeless,94,215/55 R 17,"13,754","13,754",
Maruti,Kizashi,MT,Maxxis,Victra I-Pro MA I-Pro,Tubeless,98,215/55 R 17,"6,000","8,500",
Maruti,Ritz,AT(Petrol),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,ZDI (Diesel),Apollo,Amazer 4G Life,Tubeless,88,185/70 R 14,"4,199","4,199",4.5
Maruti,Ritz,ZDI (Diesel),Apollo,Ainac 4G,Tubeless,88,185/70 R 14,"4,489","4,489",
Maruti,Ritz,ZDI (Diesel),Apollo,Amazer 3G Maxx,Tubeless,88,185/70 R 14,"4,688","4,688",
Maruti,Ritz,Zxi(Petrol),Apollo,Amazer 4G Life,Tubeless,88,185/70 R 14,"4,199","4,199",4.5
Maruti,Ritz,Zxi(Petrol),Apollo,Ainac 4G,Tubeless,88,185/70 R 14,"4,489","4,489",
Maruti,Ritz,Zxi(Petrol),Apollo,Amazer 3G Maxx,Tubeless,88,185/70 R 14,"4,688","4,688",
Maruti,Ritz,LDI (Diesel),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,Lxi(Petrol),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,VDi (ABS)(Diesel),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,Vdi(Diesel),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,VXi ABS(Petrol),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,Vxi(Petrol),Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.6
Maruti,Ritz,AT(Petrol),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,AT(Petrol),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,AT(Petrol),BridgeStone,Turanza T005,Tubeless,85,165/80 R 14,"4,272","4,272",3.8
Maruti,Ritz,AT(Petrol),BridgeStone,S-Series S248,Tubeless,85,165/80 R 14,"4,300","4,300",5
Maruti,Ritz,LDI (Diesel),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,Lxi(Petrol),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,VDi (ABS)(Diesel),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,Vdi(Diesel),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,VXi ABS(Petrol),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,Vxi(Petrol),BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,Ritz,LDI (Diesel),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,Lxi(Petrol),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,VDi (ABS)(Diesel),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,Vdi(Diesel),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,VXi ABS(Petrol),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,Vxi(Petrol),BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,Ritz,LDI (Diesel),BridgeStone,Turanza T005,Tubeless,85,165/80 R 14,"4,272","4,272",3.8
Maruti,Ritz,Lxi(Petrol),BridgeStone,Turanza T005,Tubeless,85,165/80 R 14,"4,272","4,272",3.8
