,id,title,release_date,overview,popularity,vote_average,vote_count,video
3700,232672,Blended,2014-05-21,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",104.555,6.8,2672,False
3701,184352,Tom at the Farm,2014-04-16,"A young man travels to an isolated farm for his lover's funeral where he's quickly drawn into a twisted, sexually charged game by his lover's aggressive brother.",8.722,6.8,672,False
3702,10780,Overboard,1987-12-16,"Heiress, Joanna Stayton hires carpenter, Dean Proffitt to build a closet on her yacht—and refuses to pay him for the project when it's done. But after Joanna accidentally falls overboard and loses her memory, Dean sees an opportunity to get even.",14.307,6.8,612,False
3703,514921,The Aeronauts,2019-11-04,"In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",19.603,6.8,792,False
3704,68726,Pacific Rim,2013-07-11,"A ragtag band of humans band together in the year 2025 to fight legions of monstrous creatures rising from the sea. Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes -- a washed up former pilot and an untested trainee -- who now stand as earth's final hope against the mounting apocalypse.",153.424,6.8,10193,False
3705,56804,Honeymooners,1995-12-15,The vicissitudes of three couples of newlyweds from the celebration of weddings to their respective honeymoons.,5.575,6.8,406,False
3706,56415,A Gang Story,2011-11-10,"After growing up in a poor gypsy camp, Edmond Vidal, aka Momon, has retained a sense of family, unfailing loyalty and pride in his origins. Most of all, he has remained friends with Serge Suttel, with whom he first discovered prison life - for stealing cherries. The two of them inevitably got involved in organized crime. The team they formed, the Ganf Des Lyonnais, made them the most notorious armed robbers of the early 1970s. Their irresistible rise ended in 1974 with a spectacular arrest. Today, as he nears 60, Momon would like to forget that part of his life. He has found peace by retiring from the ""business"". He tends to his wife Janou, who suffered so in the past, and to his children and grandchildren, all of whom have great respect for this man of simple and universal values, so clear-headed and full of kindness. But then Serge Suttel, who has disowned nothing of his past, comes back into the picture.",6.267,6.8,260,False
3707,10995,The Lover,1992-01-22,"A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.",21.235,6.8,434,False
3708,7305,Alive,1993-01-15,"The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold.",16.54,6.8,1067,False
3709,6936,Ben X,2007-08-26,"Harassed by bullies because of his mild autism, teen Ben finds refuge in an online computer game, which leads him to his virtual dream girl, Scarlite. Together, the odd couple seeks revenge against Ben's tormentors.",6.221,6.8,234,False
3710,529106,Major Grom: Plague Doctor,2021-04-01,"Igor Grom is a skilled policeman from St. Petersburg, known for his daring nature and uncompromising attitude towards the criminals of all kinds. Incredible strength, analytical mind and integrity – these qualities make Major Grom the perfect policeman. Working tirelessly, he always pushes through, and meets the challenges standing in the way.",244.396,6.8,364,False
3711,417870,Girls Trip,2017-07-21,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",30.558,6.8,1286,False
3712,30508,Berlin Calling,2008-10-01,A man tours clubs around the globe with his manager and girlfriend. On the eve of their largest album release he is admitted to a psychiatric clinic after overdosing at a gig.,6.874,6.8,265,False
3713,879,Hook,1991-04-10,"The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",37.032,6.8,4269,False
3714,621870,Secret Society of Second Born Royals,2020-09-25,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",80.514,6.8,404,False
3715,426338,Holy Camp!,2017-09-29,"María and Susana, two rebellious teenagers, spend the summer in a catholic camp. While they are grounded during a weekend, the most unexpected arrival in the most unexpected way will change their feelings about life, love and freedom.",10.845,6.8,305,False
3716,310131,The Witch,2015-01-27,"In 1630s New England, William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another.",50.109,6.8,5158,False
3717,168672,American Hustle,2013-12-03,"A conman and his seductive partner are forced to work for a wild FBI agent, who pushes them into a world of Jersey power-brokers and the Mafia.",25.188,6.8,6083,False
3718,140300,Kung Fu Panda 3,2016-01-23,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",81.478,6.8,4449,False
3719,10276,What About Bob?,1991-05-17,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",8.164,6.8,621,False
3720,8881,Che: Part One,2008-09-05,"The Argentine, begins as Che and a band of Cuban exiles (led by Fidel Castro) reach the Cuban shore from Mexico in 1956. Within two years, they mobilized popular support and an army and toppled the U.S.-friendly regime of dictator Fulgencio Batista.",9.761,6.8,549,False
3721,2288,Closer,2004-12-01,Two couples disintegrate when they begin destructive adulterous affairs with each other.,18.795,6.8,2570,False
3722,1921,Sweet November,2001-02-16,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",12.037,6.8,1021,False
